Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10016	13465	13483	14499	Not shocked this trial	No picture this trial	16515	blah_de_blah_de_blah	1	3433	bet_right	Nothing yet	1	1	0	1	74	0	1	0	0	74	Not fifth trial	blah	3333333	15001	31515	25016	25032	28465	28483	29499	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	3	2067	2084	3102	Not shocked this trial	No picture this trial	5117	blah_de_blah_de_blah	2	2049	bet_left	Nothing yet	1	0	0	4	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	38648	33534	33549	35598	35615	36633	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33531
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	3	1500	1517	2535	Not shocked this trial	No picture this trial	4550	blah_de_blah_de_blah	3	1482	bet_right	Nothing yet	0	1	0	1	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	45214	40667	40682	42164	42181	43199	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	40664
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	2	1899	1917	2934	Not shocked this trial	No picture this trial	4949	blah_de_blah_de_blah	4	1882	bet_right	Nothing yet	1	1	0	4	31	1	1	0	2	31	Not fifth trial	blah	3333333	Not_first_trial	52180	47233	47248	49130	49148	50165	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	47231
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	2	1400	1417	2434	8483	6468	12499	8495	5	1383	bet_right	Nothing yet	1	1	1	5	2	2	1	0	2	2	2	blah	3333333	Not_first_trial	66696	54199	54214	55597	55614	56632	58647	60665	62680	62692	54197
40	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	2	2100	2117	3134	Not shocked this trial	No picture this trial	5150	blah_de_blah_de_blah	6	2083	bet_left	Nothing yet	1	1	1	1	40	1	0	0	0	40	Not fifth trial	blah	3333333	Not_first_trial	73863	68715	68730	70813	70830	71848	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68713
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	3	1033	1051	2068	Not shocked this trial	No picture this trial	4083	blah_de_blah_de_blah	7	1016	bet_right	Nothing yet	1	1	1	2	25	2	0	0	0	25	Not fifth trial	blah	3333333	Not_first_trial	79962	75882	75896	76912	76930	77947	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75879
90	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	2	1400	1417	2434	Not shocked this trial	No picture this trial	4450	blah_de_blah_de_blah	8	1383	bet_right	Nothing yet	1	1	1	2	132	2	0	1	0	132	Not fifth trial	blah	3333333	Not_first_trial	86429	81981	81996	83379	83396	84413	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81979
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	2	867	884	1901	Not shocked this trial	No picture this trial	3917	blah_de_blah_de_blah	9	850	bet_right	Nothing yet	1	1	1	2	9	3	0	1	0	9	Not fifth trial	blah	3333333	Not_first_trial	92362	88447	88462	89312	89329	90346	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88445
40	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	2	1367	1384	2402	8450	6434	12499	8486	10	1350	bet_left	Nothing yet	1	0	3	1	0	3	0	1	1	0	40	blah	3333333	Not_first_trial	106878	94380	94395	95745	95762	96780	98795	100812	102828	102864	94378
