Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10016	12315	12332	13350	Not shocked this trial	No picture this trial	15365	blah_de_blah_de_blah	1	2283	bet_right	Nothing yet	1	1	0	3	74	0	1	0	0	74	Not fifth trial	blah	3333333	15001	30365	25016	25032	27315	27332	28350	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	2	2266	2283	3301	Not shocked this trial	No picture this trial	5316	blah_de_blah_de_blah	2	2249	bet_left	Nothing yet	0	0	0	4	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	37698	32384	32399	34648	34665	35683	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32382
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	3	1667	1684	2702	Not shocked this trial	No picture this trial	4717	blah_de_blah_de_blah	3	1649	bet_right	Nothing yet	0	0	0	5	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	44431	39717	39732	41381	41398	42416	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39714
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	2	2033	2050	3068	Not shocked this trial	No picture this trial	5083	blah_de_blah_de_blah	4	2016	bet_right	Nothing yet	0	1	0	1	0	0	1	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	51531	46450	46465	48481	48498	49516	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46448
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	2	2167	2184	3201	9250	7235	13266	9250	5	2150	bet_right	Nothing yet	1	1	0	2	2	1	1	0	3	2	0	blah	3333333	Not_first_trial	66813	53549	53564	55714	55731	56749	58764	60782	62797	62797	53547
90	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	2	1133	1150	2168	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	6	1116	bet_right	Nothing yet	1	0	0	3	7	1	0	0	0	7	Not fifth trial	blah	3333333	Not_first_trial	73013	68832	68847	69963	69980	70998	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68830
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	2	2166	2183	3201	Not shocked this trial	No picture this trial	5216	blah_de_blah_de_blah	7	2149	bet_right	Nothing yet	1	1	0	4	25	2	0	0	0	25	Not fifth trial	blah	3333333	Not_first_trial	80246	75032	75047	77196	77213	78231	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75030
40	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	2	3666	3683	4701	Not shocked this trial	No picture this trial	6716	blah_de_blah_de_blah	8	3649	bet_left	Nothing yet	1	1	0	1	54	2	1	0	0	54	Not fifth trial	blah	3333333	Not_first_trial	88979	82265	82280	85929	85946	86964	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	82263
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	3	2834	2851	3868	Not shocked this trial	No picture this trial	5883	blah_de_blah_de_blah	9	2816	bet_right	Nothing yet	0	1	0	4	0	2	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	96878	90998	91013	93829	93846	94863	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	90995
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	2	3400	3417	4435	10483	8467	14499	10483	10	3383	bet_right	Nothing yet	1	0	0	4	21	3	1	0	1	21	0	blah	3333333	Not_first_trial	113394	98897	98912	102295	102312	103330	105345	107362	109378	109378	98895
40	0.3	0.5	1	0.8	39	42	3000	8000	1000	2000	2000	0	0	0	2	2200	2217	3234	Not shocked this trial	No picture this trial	5250	blah_de_blah_de_blah	11	2183	bet_left	Nothing yet	0	1	0	4	39	1	0	0	0	39	Not fifth trial	blah	3333333	Not_first_trial	120661	115413	115428	117611	117628	118645	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	115411
90	0.74	0.38	1	1	28	40	3000	8000	1000	2000	2000	0	0	0	3	1700	1717	2735	Not shocked this trial	No picture this trial	4750	blah_de_blah_de_blah	12	1682	bet_right	Nothing yet	1	1	0	1	40	2	0	0	0	40	Not fifth trial	blah	3333333	Not_first_trial	127427	122680	122695	124377	124394	125412	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	122677
40	0.04	0.48	1	1	125	63	3000	8000	1000	2000	2000	0	0	0	2	3299	3317	4334	Not shocked this trial	No picture this trial	6349	blah_de_blah_de_blah	13	3282	bet_left	Nothing yet	1	0	0	3	0	2	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	135793	129446	129461	132743	132761	133778	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	129444
90	0.8	0.68	1	1	19	48	3000	8000	1000	2000	2000	0	0	0	2	2716	2734	3751	Not shocked this trial	No picture this trial	5766	blah_de_blah_de_blah	14	2699	bet_right	Nothing yet	0	1	0	3	0	2	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	143576	137812	137827	140526	140544	141561	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	137810
40	0.82	0.32	1	1	37	115	3000	8000	1000	2000	2000	2000	2000	4000	2	3633	3650	4668	10716	8701	14766	10764	15	3616	bet_left	Nothing yet	0	1	4	5	37	3	0	0	2	37	37	blah	3333333	Not_first_trial	160359	145595	145610	149226	149243	150261	152276	154294	156309	156357	145593
90	0.42	0.26	0.4	1	33	60	3000	8000	1000	2000	2000	0	0	0	3	3367	3384	4402	Not shocked this trial	No picture this trial	6417	blah_de_blah_de_blah	16	3349	bet_right	Nothing yet	0	0	4	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	168792	162378	162393	165742	165759	166777	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	162375
40	0.48	0.62	1	0.2	9	13	3000	8000	1000	2000	2000	0	0	0	2	2433	2451	3468	Not shocked this trial	No picture this trial	5483	blah_de_blah_de_blah	17	2415	bet_left	Nothing yet	1	1	4	5	9	1	0	0	1	9	Not fifth trial	blah	3333333	Not_first_trial	176291	170810	170826	173241	173259	174277	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	170808
40	0.86	0.42	0.2	1	20	44	3000	8000	1000	2000	2000	0	0	0	2	1966	1984	3001	Not shocked this trial	No picture this trial	5016	blah_de_blah_de_blah	18	1950	bet_left	Nothing yet	1	1	4	1	20	2	0	0	1	20	Not fifth trial	blah	3333333	Not_first_trial	183324	178310	178325	180275	180292	181310	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	178308
40	0.56	0.48	1	0.1	30	63	3000	8000	1000	2000	2000	0	0	0	2	4400	4417	5434	Not shocked this trial	No picture this trial	7450	blah_de_blah_de_blah	19	4383	bet_left	Nothing yet	1	1	4	3	30	3	0	0	1	30	Not fifth trial	blah	3333333	Not_first_trial	192791	185343	185358	189741	189758	190775	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	185341
40	0.4	0.8	1	0.1	87	55	3000	8000	1000	2000	2000	2000	2000	4000	3	3400	3417	4435	10483	8467	14533	10519	20	3382	bet_left	Nothing yet	1	1	3	4	87	3	1	0	1	87	30	blah	3333333	Not_first_trial	209340	194810	194825	198207	198224	199242	201257	203274	205290	205326	194807
40	0.64	0.92	0.02	1	97	70	3000	8000	1000	2000	2000	0	0	0	2	3866	3883	4901	Not shocked this trial	No picture this trial	6916	blah_de_blah_de_blah	21	3849	bet_left	Nothing yet	1	1	3	2	97	0	1	0	0	97	Not fifth trial	blah	3333333	Not_first_trial	218273	211359	211374	215223	215240	216258	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	211357
