Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	12248	12266	13283	Not shocked this trial	No picture this trial	15298	blah_de_blah_de_blah	1	2216	bet_left	Nothing yet	0	1	0	3	9	1	0	0	0	9	Not fifth trial	blah	3333333	15001	30298	25016	25032	27248	27266	28283	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	2	1300	1317	2334	Not shocked this trial	No picture this trial	4350	blah_de_blah_de_blah	2	1283	bet_right	Nothing yet	0	1	0	5	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	36665	32317	32332	33615	33632	34650	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32315
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1800	1817	2835	Not shocked this trial	No picture this trial	4850	blah_de_blah_de_blah	3	1783	bet_left	Nothing yet	0	1	0	4	100	1	1	0	1	100	Not fifth trial	blah	3333333	Not_first_trial	43531	38683	38698	40481	40498	41516	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38681
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	1	1299	1317	2334	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	4	1282	bet_right	Nothing yet	0	1	0	1	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	49897	45549	45565	46847	46865	47882	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45548
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	2	3700	3717	4734	10783	8767	14799	10783	5	3683	bet_right	Nothing yet	1	1	0	2	118	1	1	1	2	118	0	blah	3333333	Not_first_trial	66713	51916	51931	55614	55631	56649	58664	60681	62697	62697	51914
90	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	2	2566	2584	3601	Not shocked this trial	No picture this trial	5616	blah_de_blah_de_blah	6	2549	bet_right	Nothing yet	0	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	74346	68732	68747	71296	71314	72331	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68730
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	2	1700	1717	2734	Not shocked this trial	No picture this trial	4749	blah_de_blah_de_blah	7	1683	bet_left	Nothing yet	0	1	0	2	13	1	0	0	1	13	Not fifth trial	blah	3333333	Not_first_trial	81112	76365	76380	78063	78080	79097	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	76363
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	2	1933	1951	2968	Not shocked this trial	No picture this trial	4983	blah_de_blah_de_blah	8	1916	bet_left	Nothing yet	1	1	0	2	70	1	1	0	1	70	Not fifth trial	blah	3333333	Not_first_trial	88112	83131	83146	85062	85080	86097	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	83129
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	1300	1317	2335	Not shocked this trial	No picture this trial	4350	blah_de_blah_de_blah	9	1283	bet_right	Nothing yet	1	0	0	1	134	1	1	1	1	134	Not fifth trial	blah	3333333	Not_first_trial	94479	90131	90146	91429	91446	92464	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	90129
40	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	2	2267	2284	3301	9350	7334	13383	9374	10	2250	bet_left	Nothing yet	1	1	2	2	74	1	2	1	1	74	13	blah	3333333	Not_first_trial	109878	96497	96512	98762	98779	99796	101812	103829	105845	105869	96495
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	2	1299	1317	2334	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	11	1282	bet_left	Nothing yet	0	0	2	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	116244	111897	111912	113194	113212	114229	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	111895
40	0.44	0.9	0.06	1	25	16	3000	8000	1000	2000	2000	0	0	0	2	1533	1550	2568	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	12	1516	bet_left	Nothing yet	1	0	2	2	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	122844	118263	118278	119794	119811	120829	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	118261
40	0.58	0.58	1	1	15	17	3000	8000	1000	2000	2000	0	0	0	2	1633	1650	2668	Not shocked this trial	No picture this trial	4683	blah_de_blah_de_blah	13	1616	bet_left	Nothing yet	1	0	2	3	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	129544	124863	124878	126494	126511	127529	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	124861
