Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10014	12546	12564	13580	Not shocked this trial	No picture this trial	15596	blah_de_blah_de_blah	1	2515	bet_left	Nothing yet	1	1	0	4	9	1	0	0	0	9	Not fifth trial	blah	3333333	15001	30596	25014	25031	27546	27564	28580	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	1	1866	1883	2900	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	2	1849	bet_right	Nothing yet	1	1	0	1	94	1	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	37529	32614	32630	34479	34496	35513	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32613
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	1	3166	3184	4200	Not shocked this trial	No picture this trial	6216	blah_de_blah_de_blah	3	3149	bet_left	Nothing yet	0	0	0	2	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	45761	39546	39562	42711	42729	43745	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39545
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	1	1299	1316	2333	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	4	1282	bet_right	Nothing yet	1	1	0	4	74	1	2	0	1	74	Not fifth trial	blah	3333333	Not_first_trial	52127	47779	47795	49077	49095	50111	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	47778
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	1	4199	4216	5233	11282	9266	15298	11282	5	4182	bet_left	Nothing yet	1	0	0	3	0	1	2	0	2	0	0	blah	3333333	Not_first_trial	69442	54145	54161	58343	58360	59377	61393	63410	65426	65426	54144
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	2	2867	2884	3901	Not shocked this trial	No picture this trial	5916	blah_de_blah_de_blah	6	2850	bet_left	Nothing yet	0	1	0	2	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	77374	71460	71475	74325	74342	75359	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71458
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	3633	3650	4667	Not shocked this trial	No picture this trial	6682	blah_de_blah_de_blah	7	3616	bet_left	Nothing yet	0	1	0	4	13	1	1	0	0	13	Not fifth trial	blah	3333333	Not_first_trial	86073	79392	79408	83024	83041	84058	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79391
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	1	2666	2683	3700	Not shocked this trial	No picture this trial	5716	blah_de_blah_de_blah	8	2649	bet_left	Nothing yet	0	0	0	5	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	93806	88091	88107	90756	90773	91790	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88090
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	834	851	1868	Not shocked this trial	No picture this trial	3883	blah_de_blah_de_blah	9	817	bet_right	Nothing yet	0	1	0	2	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	99705	95824	95839	96656	96673	97690	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	95822
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	1	2633	2650	3667	9715	7700	13765	9763	10	2616	bet_right	Nothing yet	1	1	4	1	78	1	2	0	2	78	94	blah	3333333	Not_first_trial	115487	101723	101739	104355	104372	105389	107404	109422	111437	111485	101722
