Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10016	12215	12232	13249	Not shocked this trial	No picture this trial	15265	blah_de_blah_de_blah	1	2183	bet_left	Nothing yet	1	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	30265	25016	25032	27215	27232	28249	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	2	1067	1084	2102	Not shocked this trial	No picture this trial	4117	blah_de_blah_de_blah	2	1049	bet_right	Nothing yet	0	1	0	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	36398	32283	32299	33348	33365	34383	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32281
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	3	2034	2051	3068	Not shocked this trial	No picture this trial	5083	blah_de_blah_de_blah	3	2016	bet_right	Nothing yet	1	1	0	1	97	0	1	0	2	97	Not fifth trial	blah	3333333	Not_first_trial	43497	38417	38432	40448	40465	41482	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38414
90	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	3	5466	5484	6501	Not shocked this trial	No picture this trial	8516	blah_de_blah_de_blah	4	5449	bet_right	Nothing yet	1	0	0	2	90	0	2	0	2	90	Not fifth trial	blah	3333333	Not_first_trial	54030	45517	45531	50980	50998	52015	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45514
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	3	1200	1217	2235	8283	6267	12299	8283	5	1183	bet_left	Nothing yet	1	0	0	5	0	0	2	0	3	0	0	blah	3333333	Not_first_trial	68346	56050	56064	57247	57264	58282	60297	62314	64330	64330	56047
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	2	3499	3517	4534	Not shocked this trial	No picture this trial	6549	blah_de_blah_de_blah	6	3482	bet_right	Nothing yet	1	1	0	2	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	76912	70365	70380	73862	73880	74897	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	70363
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	2	1000	1017	2035	Not shocked this trial	No picture this trial	4050	blah_de_blah_de_blah	7	983	bet_left	Nothing yet	1	1	0	1	11	1	1	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	82979	78931	78946	79929	79946	80964	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	78929
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	2	1733	1751	2768	Not shocked this trial	No picture this trial	4783	blah_de_blah_de_blah	8	1716	bet_right	Nothing yet	1	1	0	3	81	1	2	0	0	81	Not fifth trial	blah	3333333	Not_first_trial	89778	84997	85013	86729	86746	87763	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84995
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	2	2566	2584	3601	Not shocked this trial	No picture this trial	5616	blah_de_blah_de_blah	9	2549	bet_left	Nothing yet	1	1	0	3	114	1	2	1	0	114	Not fifth trial	blah	3333333	Not_first_trial	97411	91797	91812	94361	94379	95396	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	91795
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	2	2366	2384	3401	9449	7434	13499	9486	10	2349	bet_left	Nothing yet	1	1	3	3	98	1	3	1	0	98	81	blah	3333333	Not_first_trial	112927	99430	99445	101794	101812	102829	104844	106862	108877	108914	99428
90	0.32	0.36	1	1	29	48	3000	8000	1000	2000	2000	0	0	0	2	1100	1117	2135	Not shocked this trial	No picture this trial	4150	blah_de_blah_de_blah	11	1083	bet_right	Nothing yet	0	0	3	2	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	119094	114946	114961	116044	116061	117079	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	114944
90	0.6	0.4	1	0.1	35	47	3000	8000	1000	2000	2000	0	0	0	3	1167	1184	2202	Not shocked this trial	No picture this trial	4217	blah_de_blah_de_blah	12	1150	bet_right	Nothing yet	0	0	3	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	125327	121113	121127	122277	122294	123312	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	121110
90	0.9	0.44	1	0.02	20	25	3000	8000	1000	2000	2000	0	0	0	2	767	784	1802	Not shocked this trial	No picture this trial	3817	blah_de_blah_de_blah	13	750	bet_right	Nothing yet	0	1	3	4	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	131160	127345	127360	128110	128127	129145	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	127343
90	0.58	0.6	1	0.06	16	15	3000	8000	1000	2000	2000	0	0	0	3	1200	1217	2235	Not shocked this trial	No picture this trial	4250	blah_de_blah_de_blah	14	1182	bet_right	Nothing yet	1	1	3	4	15	1	0	0	3	15	Not fifth trial	blah	3333333	Not_first_trial	137426	133179	133194	134376	134393	135411	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	133176
40	0.28	0.62	1	1	106	44	3000	8000	1000	2000	2000	2000	2000	4000	2	2133	2150	3168	9216	7200	13232	9216	15	2116	bet_left	Nothing yet	1	0	0	3	0	1	0	0	4	0	0	blah	3333333	Not_first_trial	152675	139445	139460	141576	141593	142611	144626	146643	148659	148659	139443
40	0.74	0.9	1	1	4	15	3000	8000	1000	2000	2000	0	0	0	2	1266	1284	2301	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	16	1249	bet_left	Nothing yet	1	0	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	159008	154694	154709	155958	155976	156993	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	154692
90	0.48	0.24	1	1	11	14	3000	8000	1000	2000	2000	0	0	0	2	1166	1184	2201	Not shocked this trial	No picture this trial	4216	blah_de_blah_de_blah	17	1149	bet_right	Nothing yet	0	0	0	3	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	165241	161027	161042	162191	162209	163226	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	161025
90	0.76	0.92	1	0.1	8	12	3000	8000	1000	2000	2000	0	0	0	2	1700	1717	2735	Not shocked this trial	No picture this trial	4750	blah_de_blah_de_blah	18	1683	bet_right	Nothing yet	1	1	0	1	12	1	0	0	2	12	Not fifth trial	blah	3333333	Not_first_trial	172008	167260	167275	168958	168975	169993	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	167258
40	0.28	0.68	1	1	62	22	3000	8000	1000	2000	2000	0	0	0	3	1900	1917	2935	Not shocked this trial	No picture this trial	4950	blah_de_blah_de_blah	19	1882	bet_left	Nothing yet	1	0	0	1	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	178974	174027	174042	175924	175941	176959	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	174024
90	0.96	0.52	0.8	1	63	60	3000	8000	1000	2000	2000	2000	2000	4000	2	1533	1550	2567	8616	6600	12632	8616	20	1516	bet_right	Nothing yet	1	1	0	2	60	1	1	0	3	60	0	blah	3333333	Not_first_trial	193623	180993	181008	182524	182541	183558	185574	187591	189607	189607	180991
