Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10017	11848	11867	12884	Not shocked this trial	No picture this trial	14898	blah_de_blah_de_blah	1	1815	bet_right	Nothing yet	0	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	15004	29898	25017	25033	26848	26867	27884	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	5	982	1001	2020	Not shocked this trial	No picture this trial	4032	blah_de_blah_de_blah	2	947	bet_left	Nothing yet	1	1	0	1	11	1	0	0	1	11	Not fifth trial	blah	3333333	Not_first_trial	35947	31920	31950	32897	32916	33935	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31915
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	6	1866	1885	2903	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	3	1847	bet_right	Nothing yet	1	1	0	2	13	2	0	0	1	13	Not fifth trial	blah	3333333	Not_first_trial	42880	37970	37983	39830	39849	40867	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	37964
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	6	1466	1485	2503	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	4	1448	bet_right	Nothing yet	1	1	0	5	31	3	0	0	1	31	Not fifth trial	blah	3333333	Not_first_trial	49413	44903	44915	46363	46382	47400	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	44897
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	5	1166	1186	2203	8249	6239	12282	8274	5	1148	bet_right	Nothing yet	0	1	2	3	0	3	0	0	2	0	13	blah	3333333	Not_first_trial	63712	51435	51448	52596	52616	53633	55646	57669	59679	59704	51430
40	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	6	1433	1452	2470	Not shocked this trial	No picture this trial	4483	blah_de_blah_de_blah	6	1415	bet_left	Nothing yet	1	0	2	2	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	70212	65735	65747	67162	67181	68199	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	65729
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	6	2899	2918	3936	Not shocked this trial	No picture this trial	5949	blah_de_blah_de_blah	7	2881	bet_right	Nothing yet	1	1	2	1	25	1	0	0	1	25	Not fifth trial	blah	3333333	Not_first_trial	78178	72235	72247	75128	75147	76165	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	72229
90	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	5	1199	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	8	1181	bet_right	Nothing yet	0	1	2	5	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	84444	80200	80213	81394	81413	82431	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	80195
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	1200	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	9	1181	bet_right	Nothing yet	0	1	2	4	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	90711	86466	86479	87661	87679	88698	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86461
40	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	5	2900	2918	3937	9983	7969	14032	10020	10	2881	bet_left	Nothing yet	1	0	3	2	0	1	0	0	4	0	25	blah	3333333	Not_first_trial	106759	92732	92746	95627	95645	96664	98677	100696	102710	102747	92727
40	0.3	0.5	1	0.8	39	42	3000	8000	1000	2000	2000	0	0	0	5	1266	1284	2303	Not shocked this trial	No picture this trial	4315	blah_de_blah_de_blah	11	1248	bet_left	Nothing yet	0	0	3	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	113092	108782	108795	110043	110061	111080	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	108777
90	0.74	0.38	1	1	28	40	3000	8000	1000	2000	2000	0	0	0	6	966	985	2003	Not shocked this trial	No picture this trial	4016	blah_de_blah_de_blah	12	947	bet_right	Nothing yet	1	1	3	1	40	1	0	0	1	40	Not fifth trial	blah	3333333	Not_first_trial	119125	115115	115128	116075	116094	117112	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	115109
40	0.04	0.48	1	1	125	63	3000	8000	1000	2000	2000	0	0	0	6	933	952	1970	Not shocked this trial	No picture this trial	3983	blah_de_blah_de_blah	13	914	bet_left	Nothing yet	0	0	3	5	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	125125	121148	121161	122075	122094	123112	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	121142
