Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10014	13246	13263	14280	Not shocked this trial	No picture this trial	16296	blah_de_blah_de_blah	1	3216	bet_left	Nothing yet	1	0	0	2	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	31296	25014	25030	28246	28263	29280	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	2	1600	1617	2634	Not shocked this trial	No picture this trial	4650	blah_de_blah_de_blah	2	1583	bet_right	Nothing yet	0	1	0	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	37962	33314	33329	34912	34929	35946	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33312
90	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1700	1717	2734	Not shocked this trial	No picture this trial	4750	blah_de_blah_de_blah	3	1683	bet_right	Nothing yet	0	0	0	5	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	44728	39980	39995	41678	41695	42712	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39978
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	2	1533	1550	2567	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	4	1516	bet_right	Nothing yet	0	1	0	4	0	0	0	0	4	0	Not fifth trial	blah	3333333	Not_first_trial	51327	46746	46761	48277	48295	49311	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46744
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	1	1733	1750	2767	8815	6800	12831	8815	5	1716	bet_left	Nothing yet	1	1	0	1	77	0	1	0	4	77	0	blah	3333333	Not_first_trial	66175	53345	53361	55077	55094	56111	58126	60144	62159	62159	53344
90	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	1	1266	1283	2300	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	6	1249	bet_right	Nothing yet	0	1	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	72508	68193	68209	69458	69475	70492	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68192
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	2	2200	2217	3234	Not shocked this trial	No picture this trial	5250	blah_de_blah_de_blah	7	2183	bet_left	Nothing yet	0	0	0	4	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	79774	74526	74541	76724	76741	77758	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74524
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	2	1900	1917	2934	Not shocked this trial	No picture this trial	4950	blah_de_blah_de_blah	8	1883	bet_left	Nothing yet	0	1	0	4	70	0	1	0	2	70	Not fifth trial	blah	3333333	Not_first_trial	86740	81792	81807	83690	83707	84724	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81790
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	1100	1117	2134	Not shocked this trial	No picture this trial	4150	blah_de_blah_de_blah	9	1083	bet_right	Nothing yet	0	0	0	2	0	0	1	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	92906	88758	88773	89856	89873	90890	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88756
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	1	1966	1984	3001	9049	7034	13065	9049	10	1950	bet_right	Nothing yet	1	1	0	2	78	0	2	0	3	78	0	blah	3333333	Not_first_trial	107987	94923	94939	96889	96906	97923	99938	101956	103971	103971	94922
