Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	12515	12532	13549	Not shocked this trial	No picture this trial	15565	blah_de_blah_de_blah	1	2483	bet_left	Nothing yet	0	1	0	5	9	1	0	0	0	9	Not fifth trial	blah	3333333	15001	30565	25016	25032	27515	27532	28549	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	2	1167	1184	2202	Not shocked this trial	No picture this trial	4217	blah_de_blah_de_blah	2	1149	bet_right	Nothing yet	0	1	0	5	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	36798	32583	32599	33748	33765	34783	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32581
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1899	1917	2934	Not shocked this trial	No picture this trial	4949	blah_de_blah_de_blah	3	1882	bet_left	Nothing yet	0	0	0	2	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	43764	38817	38832	40714	40732	41749	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38815
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	2	800	817	1835	Not shocked this trial	No picture this trial	3850	blah_de_blah_de_blah	4	783	bet_right	Nothing yet	0	1	0	1	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	49631	45783	45798	46581	46598	47616	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45781
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	2	1233	1251	2268	8316	6301	12333	8317	5	1215	bet_right	Nothing yet	0	0	0	5	0	1	0	0	4	0	0	blah	3333333	Not_first_trial	63980	51649	51665	52880	52898	53915	55930	57948	59963	59964	51647
90	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	2	2166	2183	3201	Not shocked this trial	No picture this trial	5216	blah_de_blah_de_blah	6	2149	bet_right	Nothing yet	1	0	0	3	100	0	1	0	0	100	Not fifth trial	blah	3333333	Not_first_trial	71213	65999	66014	68163	68180	69198	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	65997
90	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	2033	2050	3068	Not shocked this trial	No picture this trial	5083	blah_de_blah_de_blah	7	2016	bet_right	Nothing yet	0	1	0	3	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	78313	73231	73247	75263	75280	76298	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	73230
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	2	1200	1217	2235	Not shocked this trial	No picture this trial	4250	blah_de_blah_de_blah	8	1182	bet_left	Nothing yet	0	1	0	5	70	0	2	0	1	70	Not fifth trial	blah	3333333	Not_first_trial	84579	80331	80347	81529	81546	82564	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	80329
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	633	650	1668	Not shocked this trial	No picture this trial	3683	blah_de_blah_de_blah	9	616	bet_right	Nothing yet	0	1	0	1	0	0	2	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	90279	86598	86613	87229	87246	88264	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86596
40	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	2	1500	1518	2535	8583	6568	12633	8620	10	1482	bet_left	Nothing yet	1	1	3	5	74	0	3	0	2	74	74	blah	3333333	Not_first_trial	104928	92297	92313	93795	93813	94830	96845	98863	100878	100915	92295
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	2	1200	1217	2234	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	11	1183	bet_left	Nothing yet	1	1	3	3	11	1	0	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	111194	106947	106962	108145	108162	109179	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	106945
