Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10015	12314	12332	13349	Not shocked this trial	No picture this trial	15364	blah_de_blah_de_blah	1	2282	bet_right	Nothing yet	0	1	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	30364	25015	25032	27314	27332	28349	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	2	2500	2517	3535	Not shocked this trial	No picture this trial	5550	blah_de_blah_de_blah	2	2483	bet_left	Nothing yet	1	0	0	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	37931	32383	32398	34881	34898	35916	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32381
90	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1333	1351	2368	Not shocked this trial	No picture this trial	4383	blah_de_blah_de_blah	3	1316	bet_right	Nothing yet	0	0	0	3	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	44330	39949	39964	41280	41298	42315	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39947
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	2	1433	1450	2468	Not shocked this trial	No picture this trial	4483	blah_de_blah_de_blah	4	1416	bet_right	Nothing yet	0	1	0	4	0	0	0	0	4	0	Not fifth trial	blah	3333333	Not_first_trial	50830	46349	46364	47780	47797	48815	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46347
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	2	1533	1551	2568	8616	6601	12633	8617	5	1515	bet_left	Nothing yet	0	1	0	3	77	0	1	0	4	77	0	blah	3333333	Not_first_trial	65479	52848	52864	54379	54397	55414	57429	59447	61462	61463	52846
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	3	2267	2284	3302	Not shocked this trial	No picture this trial	5317	blah_de_blah_de_blah	6	2249	bet_left	Nothing yet	1	1	0	2	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	72812	67498	67513	69762	69779	70797	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	67495
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	2	1333	1351	2368	Not shocked this trial	No picture this trial	4383	blah_de_blah_de_blah	7	1316	bet_left	Nothing yet	0	0	0	5	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	79211	74830	74845	76161	76179	77196	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74828
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	2	1366	1384	2401	Not shocked this trial	No picture this trial	4416	blah_de_blah_de_blah	8	1349	bet_left	Nothing yet	0	1	0	2	70	0	2	0	1	70	Not fifth trial	blah	3333333	Not_first_trial	85644	81230	81245	82594	82612	83629	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81228
40	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	1666	1684	2701	Not shocked this trial	No picture this trial	4716	blah_de_blah_de_blah	9	1649	bet_left	Nothing yet	0	1	0	3	12	1	2	0	1	12	Not fifth trial	blah	3333333	Not_first_trial	92377	87663	87678	89327	89345	90362	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	87661
40	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	2	1466	1483	2501	8549	6533	12582	8573	10	1449	bet_left	Nothing yet	1	1	2	3	74	1	3	0	1	74	70	blah	3333333	Not_first_trial	106976	94396	94411	95860	95877	96895	98910	100927	102943	102967	94394
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	3	1366	1384	2401	Not shocked this trial	No picture this trial	4416	blah_de_blah_de_blah	11	1349	bet_left	Nothing yet	1	1	2	1	11	1	0	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	113409	108996	109010	110359	110377	111394	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	108993
90	0.44	0.9	0.06	1	25	16	3000	8000	1000	2000	2000	0	0	0	2	2666	2683	3701	Not shocked this trial	No picture this trial	5716	blah_de_blah_de_blah	12	2649	bet_right	Nothing yet	1	0	2	3	16	2	0	0	0	16	Not fifth trial	blah	3333333	Not_first_trial	121142	115428	115443	118092	118109	119127	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	115426
90	0.58	0.58	1	1	15	17	3000	8000	1000	2000	2000	0	0	0	3	1467	1484	2502	Not shocked this trial	No picture this trial	4517	blah_de_blah_de_blah	13	1449	bet_right	Nothing yet	1	1	2	4	17	3	0	0	0	17	Not fifth trial	blah	3333333	Not_first_trial	127675	123161	123176	124625	124642	125660	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	123158
40	0.26	0.2	1	1	62	134	3000	8000	1000	2000	2000	0	0	0	2	1400	1418	2435	Not shocked this trial	No picture this trial	4450	blah_de_blah_de_blah	14	1382	bet_left	Nothing yet	0	0	2	4	0	3	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	134141	129693	129709	131091	131109	132126	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	129691
90	0.84	0.24	1	1	36	21	3000	8000	1000	2000	2000	2000	2000	4000	2	2599	2617	3634	9682	7667	13699	9695	15	2582	bet_right	Nothing yet	1	1	1	5	21	4	0	0	1	21	21	blah	3333333	Not_first_trial	149857	136160	136175	138757	138775	139792	141807	143825	145840	145853	136158
40	0.96	0.8	1	0.1	72	89	3000	8000	1000	2000	2000	0	0	0	3	1433	1451	2468	Not shocked this trial	No picture this trial	4483	blah_de_blah_de_blah	16	1415	bet_left	Nothing yet	1	1	1	4	72	0	1	0	0	72	Not fifth trial	blah	3333333	Not_first_trial	156356	151876	151891	153306	153324	154341	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	151873
