Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10016	13548	13565	14582	Not shocked this trial	No picture this trial	16598	blah_de_blah_de_blah	1	3516	bet_right	Nothing yet	1	0	0	2	68	0	1	0	0	68	Not fifth trial	blah	3333333	15001	31598	25016	25032	28548	28565	29582	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	2	1633	1650	2668	Not shocked this trial	No picture this trial	4682	blah_de_blah_de_blah	2	1616	bet_right	Nothing yet	1	1	0	5	47	1	1	0	0	47	Not fifth trial	blah	3333333	Not_first_trial	38297	33617	33632	35248	35265	36283	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33615
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	2	2633	2651	3668	Not shocked this trial	No picture this trial	5683	blah_de_blah_de_blah	3	2616	bet_right	Nothing yet	0	1	0	1	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	45997	40316	40331	42947	42965	43982	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	40314
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	2	2133	2150	3168	Not shocked this trial	No picture this trial	5183	blah_de_blah_de_blah	4	2116	bet_left	Nothing yet	1	0	0	3	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	53197	48016	48031	50147	50164	51182	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	48014
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	3	1400	1418	2435	8483	6468	12500	8483	5	1382	bet_left	Nothing yet	1	0	0	4	0	1	1	0	3	0	0	blah	3333333	Not_first_trial	67713	55216	55231	56613	56631	57648	59663	61681	63696	63696	55213
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	2	4733	4750	5768	Not shocked this trial	No picture this trial	7783	blah_de_blah_de_blah	6	4716	bet_right	Nothing yet	1	1	0	5	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	77512	69731	69746	74462	74480	75497	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	69729
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	2	1533	1550	2567	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	7	1516	bet_left	Nothing yet	1	0	0	1	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	84112	79531	79546	81062	81079	82097	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79529
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	2	1467	1484	2502	Not shocked this trial	No picture this trial	4517	blah_de_blah_de_blah	8	1449	bet_right	Nothing yet	1	0	0	5	81	0	2	0	1	81	Not fifth trial	blah	3333333	Not_first_trial	90645	86130	86146	87595	87612	88630	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86128
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	2	4600	4617	5635	Not shocked this trial	No picture this trial	7650	blah_de_blah_de_blah	9	4582	bet_left	Nothing yet	1	1	0	2	114	0	2	1	1	114	Not fifth trial	blah	3333333	Not_first_trial	100311	92663	92679	97261	97278	98296	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	92661
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	2	2467	2484	3501	9550	7534	13716	9706	10	2449	bet_left	Nothing yet	1	0	13	1	0	0	2	1	2	0	60	blah	3333333	Not_first_trial	116043	102329	102345	104794	104811	105829	107844	109861	111877	112033	102327
40	0.32	0.36	1	1	29	48	3000	8000	1000	2000	2000	0	0	0	3	1900	1917	2935	Not shocked this trial	No picture this trial	4949	blah_de_blah_de_blah	11	1883	bet_left	Nothing yet	0	1	13	4	29	1	0	0	0	29	Not fifth trial	blah	3333333	Not_first_trial	123009	118063	118077	119960	119977	120995	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	118060
90	0.6	0.4	1	0.1	35	47	3000	8000	1000	2000	2000	0	0	0	2	1233	1251	2268	Not shocked this trial	No picture this trial	4283	blah_de_blah_de_blah	12	1216	bet_right	Nothing yet	1	0	13	1	47	2	0	0	0	47	Not fifth trial	blah	3333333	Not_first_trial	129309	125028	125043	126259	126277	127294	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	125026
90	0.9	0.44	1	0.02	20	25	3000	8000	1000	2000	2000	0	0	0	2	2133	2150	3168	Not shocked this trial	No picture this trial	5183	blah_de_blah_de_blah	13	2116	bet_right	Nothing yet	1	0	13	4	25	3	0	0	0	25	Not fifth trial	blah	3333333	Not_first_trial	136509	131328	131343	133459	133476	134494	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	131326
90	0.58	0.6	1	0.06	16	15	3000	8000	1000	2000	2000	0	0	0	3	1367	1384	2402	Not shocked this trial	No picture this trial	4417	blah_de_blah_de_blah	14	1349	bet_right	Nothing yet	1	1	13	1	15	4	0	0	0	15	Not fifth trial	blah	3333333	Not_first_trial	142942	138528	138543	139892	139909	140927	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	138525
40	0.28	0.62	1	1	106	44	3000	8000	1000	2000	2000	2000	2000	4000	2	2933	2951	3968	10016	8001	14099	10089	15	2915	bet_left	Nothing yet	0	1	6	3	106	4	0	1	0	106	25	blah	3333333	Not_first_trial	159058	144960	144976	147891	147909	148926	150941	152959	154974	155047	144958
