Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10017	13214	13233	14250	Not shocked this trial	No picture this trial	16264	blah_de_blah_de_blah	1	3181	bet_right	Nothing yet	0	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	31264	25017	25033	28214	28233	29250	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	5	2499	2518	3536	Not shocked this trial	No picture this trial	5549	blah_de_blah_de_blah	2	2481	bet_right	Nothing yet	0	1	0	3	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	38830	33286	33299	35780	35799	36817	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33281
40	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	5	6332	6351	7369	Not shocked this trial	No picture this trial	9382	blah_de_blah_de_blah	3	6297	bet_left	Nothing yet	0	1	0	2	80	0	1	0	2	80	Not fifth trial	blah	3333333	Not_first_trial	50229	40852	40882	47179	47198	48216	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	40847
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	6	4033	4051	5069	Not shocked this trial	No picture this trial	7082	blah_de_blah_de_blah	4	4015	bet_left	Nothing yet	0	0	0	2	0	0	1	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	59328	52252	52264	56279	56297	57316	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	52246
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	6	1350	1369	2387	8433	6419	12449	8433	5	1315	bet_left	Nothing yet	1	0	0	2	0	0	1	0	4	0	0	blah	3333333	Not_first_trial	73794	61351	61380	62695	62714	63732	65745	67764	69778	69778	61345
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	5	5166	5184	6203	Not shocked this trial	No picture this trial	8216	blah_de_blah_de_blah	6	5148	bet_right	Nothing yet	1	1	0	1	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	84027	75816	75829	80977	80995	82014	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75811
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	1633	1652	2670	Not shocked this trial	No picture this trial	4683	blah_de_blah_de_blah	7	1614	bet_left	Nothing yet	0	0	0	5	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	90726	86048	86062	87676	87695	88713	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86043
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	5	2516	2535	3553	Not shocked this trial	No picture this trial	5566	blah_de_blah_de_blah	8	2498	bet_right	Nothing yet	0	0	0	3	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	98309	92748	92761	95259	95278	96296	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	92743
90	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	5	7232	7251	8269	Not shocked this trial	No picture this trial	10282	blah_de_blah_de_blah	9	7214	bet_right	Nothing yet	1	0	0	3	78	0	2	0	2	78	Not fifth trial	blah	3333333	Not_first_trial	110608	100331	100344	107558	107577	108595	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	100326
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	4	2966	2984	4003	10048	8035	14082	10073	10	2948	bet_left	Nothing yet	1	0	2	4	0	0	2	0	3	0	78	blah	3333333	Not_first_trial	126707	112630	112643	115591	115609	116628	118641	120660	122673	122699	112625
