Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	11848	11866	12883	Not shocked this trial	No picture this trial	14898	blah_de_blah_de_blah	1	1816	bet_left	Nothing yet	0	0	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	29898	25016	25032	26848	26866	27883	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	2	833	850	1868	Not shocked this trial	No picture this trial	3883	blah_de_blah_de_blah	2	816	bet_right	Nothing yet	0	1	0	1	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	35798	31917	31932	32748	32765	33783	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31915
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1734	1751	2768	Not shocked this trial	No picture this trial	4783	blah_de_blah_de_blah	3	1716	bet_left	Nothing yet	1	0	0	5	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	42597	37816	37832	39548	39565	40582	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	37814
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	2	1600	1617	2635	Not shocked this trial	No picture this trial	4650	blah_de_blah_de_blah	4	1583	bet_right	Nothing yet	1	0	0	3	74	0	1	0	3	74	Not fifth trial	blah	3333333	Not_first_trial	49264	44616	44631	46214	46231	47249	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	44614
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	3	2767	2784	3802	9850	7834	13866	9850	5	2749	bet_right	Nothing yet	0	1	0	1	0	0	1	0	4	0	0	blah	3333333	Not_first_trial	65146	51283	51298	54047	54064	55082	57097	59114	61130	61130	51280
90	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	3	1833	1850	2868	Not shocked this trial	No picture this trial	4883	blah_de_blah_de_blah	6	1816	bet_right	Nothing yet	0	1	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	72046	67166	67180	68996	69013	70031	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	67163
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	1133	1150	2168	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	7	1116	bet_left	Nothing yet	1	1	0	1	13	1	0	0	1	13	Not fifth trial	blah	3333333	Not_first_trial	78246	74064	74080	75196	75213	76231	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74063
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	2	1767	1784	2802	Not shocked this trial	No picture this trial	4817	blah_de_blah_de_blah	8	1749	bet_left	Nothing yet	0	0	0	1	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	85079	80264	80280	82029	82046	83064	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	80262
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	2	1300	1317	2335	Not shocked this trial	No picture this trial	4350	blah_de_blah_de_blah	9	1282	bet_right	Nothing yet	0	0	0	2	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	91445	87097	87113	88395	88413	89430	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	87095
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	2	1599	1617	2634	8682	6667	12699	8683	10	1582	bet_right	Nothing yet	0	1	0	3	0	1	0	0	4	0	0	blah	3333333	Not_first_trial	106161	93464	93479	95061	95079	96096	98111	100129	102144	102145	93462
