Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10016	11715	11732	12749	Not shocked this trial	No picture this trial	14765	blah_de_blah_de_blah	1	1683	bet_left	Nothing yet	0	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	29765	25016	25032	26715	26732	27749	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	1	933	950	1967	Not shocked this trial	No picture this trial	3983	blah_de_blah_de_blah	2	916	bet_right	Nothing yet	1	1	0	5	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	35765	31783	31799	32715	32732	33749	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31782
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	3	1467	1484	2501	Not shocked this trial	No picture this trial	4517	blah_de_blah_de_blah	3	1450	bet_right	Nothing yet	0	1	0	3	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	42298	37784	37798	39248	39265	40282	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	37781
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	3	2000	2017	3035	Not shocked this trial	No picture this trial	5050	blah_de_blah_de_blah	4	1982	bet_left	Nothing yet	1	0	0	1	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	49364	44317	44332	46314	46331	47349	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	44314
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	2	1133	1150	2168	8216	6200	12249	8240	5	1116	bet_left	Nothing yet	1	0	2	2	0	1	0	0	4	0	47	blah	3333333	Not_first_trial	63630	51383	51398	52514	52531	53549	55564	57581	59597	59621	51381
40	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	2	2266	2283	3301	Not shocked this trial	No picture this trial	5316	blah_de_blah_de_blah	6	2249	bet_left	Nothing yet	1	0	2	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	70963	65649	65664	67913	67930	68948	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	65647
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	2	766	783	1801	Not shocked this trial	No picture this trial	3816	blah_de_blah_de_blah	7	749	bet_left	Nothing yet	1	1	2	3	11	1	0	0	1	11	Not fifth trial	blah	3333333	Not_first_trial	76796	72982	72997	73746	73763	74781	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	72980
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	2	1099	1117	2134	Not shocked this trial	No picture this trial	4149	blah_de_blah_de_blah	8	1083	bet_right	Nothing yet	0	1	2	3	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	82962	78815	78830	79913	79930	80947	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	78813
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	2	1133	1151	2168	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	9	1116	bet_left	Nothing yet	1	1	2	5	114	1	0	1	2	114	Not fifth trial	blah	3333333	Not_first_trial	89162	84981	84996	86112	86130	87147	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84979
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	2	1200	1217	2234	8283	6267	12299	8283	10	1183	bet_left	Nothing yet	1	1	0	3	98	1	1	1	2	98	0	blah	3333333	Not_first_trial	103478	91181	91196	92379	92396	93413	95428	97446	99462	99462	91179
