Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10017	12948	12966	13984	Not shocked this trial	No picture this trial	15997	blah_de_blah_de_blah	1	2915	bet_right	Nothing yet	0	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15003	30997	25017	25033	27948	27966	28984	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	5	866	885	1903	Not shocked this trial	No picture this trial	3916	blah_de_blah_de_blah	2	847	bet_left	Nothing yet	1	0	0	3	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	36930	33019	33033	33880	33899	34917	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33014
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	6	1533	1552	2570	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	3	1514	bet_right	Nothing yet	0	1	0	5	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	43530	38953	38965	40480	40499	41517	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38947
90	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	5	2032	2051	3069	Not shocked this trial	No picture this trial	5082	blah_de_blah_de_blah	4	2014	bet_right	Nothing yet	0	0	0	1	0	0	0	0	4	0	Not fifth trial	blah	3333333	Not_first_trial	50629	45552	45565	47579	47598	48617	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45547
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	6	1133	1152	2170	8216	6202	12232	8217	5	1114	bet_left	Nothing yet	1	0	0	1	0	0	0	0	5	0	0	blah	3333333	Not_first_trial	64878	52652	52665	53779	53798	54816	56829	58848	60862	60863	52646
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	6	2066	2085	3103	Not shocked this trial	No picture this trial	5116	blah_de_blah_de_blah	6	2047	bet_right	Nothing yet	1	1	0	1	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	72011	66901	66913	68961	68980	69998	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	66895
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	1699	1718	2736	Not shocked this trial	No picture this trial	4749	blah_de_blah_de_blah	7	1681	bet_left	Nothing yet	0	0	0	5	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	78777	74033	74046	75727	75746	76765	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74028
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	5	1433	1452	2470	Not shocked this trial	No picture this trial	4483	blah_de_blah_de_blah	8	1414	bet_right	Nothing yet	0	0	0	4	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	85277	80799	80812	82227	82246	83264	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	80794
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	5	3332	3351	4369	Not shocked this trial	No picture this trial	6382	blah_de_blah_de_blah	9	3314	bet_left	Nothing yet	1	1	0	5	114	0	1	1	2	114	Not fifth trial	blah	3333333	Not_first_trial	93676	87299	87312	90626	90645	91663	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	87294
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	5	1999	2018	3037	9082	7068	13099	9083	10	1982	bet_left	Nothing yet	1	1	0	2	98	0	2	1	2	98	0	blah	3333333	Not_first_trial	108792	95698	95711	97693	97711	98730	100742	102761	104775	104776	95693
