Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10016	11881	11900	12917	Not shocked this trial	No picture this trial	14931	blah_de_blah_de_blah	1	1848	bet_left	Nothing yet	0	0	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	29931	25016	25033	26881	26900	27917	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	6	1733	1752	2770	Not shocked this trial	No picture this trial	4783	blah_de_blah_de_blah	2	1714	bet_right	Nothing yet	0	1	0	3	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	36730	31953	31966	33680	33699	34717	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31947
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	5	2433	2451	3470	Not shocked this trial	No picture this trial	5482	blah_de_blah_de_blah	3	2415	bet_right	Nothing yet	0	1	0	5	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	44229	38752	38765	41180	41198	42217	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38747
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	6	2433	2452	3470	Not shocked this trial	No picture this trial	5483	blah_de_blah_de_blah	4	2414	bet_left	Nothing yet	1	1	0	4	98	0	1	0	3	98	Not fifth trial	blah	3333333	Not_first_trial	51729	46252	46265	48679	48698	49716	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46246
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	5	1599	1618	2636	8682	6668	12698	8683	5	1581	bet_left	Nothing yet	1	1	0	3	85	0	2	0	3	85	0	blah	3333333	Not_first_trial	66444	53751	53764	55345	55364	56382	58395	60414	62428	62429	53746
40	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	5	2233	2251	3270	Not shocked this trial	No picture this trial	5283	blah_de_blah_de_blah	6	2215	bet_left	Nothing yet	1	1	0	3	74	0	1	0	0	74	Not fifth trial	blah	3333333	Not_first_trial	73744	68466	68479	70694	70713	71731	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68461
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	1867	1885	2903	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	7	1848	bet_left	Nothing yet	0	0	0	4	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	80676	75765	75779	77627	77645	78663	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75760
40	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	5	800	818	1837	Not shocked this trial	No picture this trial	3850	blah_de_blah_de_blah	8	781	bet_left	Nothing yet	1	1	0	1	60	0	2	0	1	60	Not fifth trial	blah	3333333	Not_first_trial	86543	82698	82712	83493	83512	84530	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	82693
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	6	1267	1285	2303	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	9	1248	bet_left	Nothing yet	1	0	0	5	0	0	2	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	92875	88565	88578	89826	89844	90862	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88559
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	6	1166	1185	2203	8249	6235	12299	8286	10	1147	bet_left	Nothing yet	1	1	3	5	98	0	3	0	2	98	98	blah	3333333	Not_first_trial	107191	94898	94911	96058	96077	97095	99108	101127	103141	103178	94892
40	0.32	0.36	1	1	29	48	3000	8000	1000	2000	2000	0	0	0	6	1333	1351	2369	Not shocked this trial	No picture this trial	4382	blah_de_blah_de_blah	11	1315	bet_left	Nothing yet	0	0	3	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	113590	109214	109226	110541	110559	111578	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	109208
90	0.6	0.4	1	0.1	35	47	3000	8000	1000	2000	2000	0	0	0	6	1300	1318	2337	Not shocked this trial	No picture this trial	4350	blah_de_blah_de_blah	12	1281	bet_right	Nothing yet	1	0	3	4	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	119957	115613	115626	116907	116925	117944	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	115607
90	0.9	0.44	1	0.02	20	25	3000	8000	1000	2000	2000	0	0	0	6	1133	1152	2170	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	13	1114	bet_right	Nothing yet	1	1	3	4	25	2	0	0	1	25	Not fifth trial	blah	3333333	Not_first_trial	126156	121979	121992	123106	123125	124143	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	121973
