Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10017	11381	11400	12418	Not shocked this trial	No picture this trial	14431	blah_de_blah_de_blah	1	1348	bet_right	Nothing yet	1	0	0	3	68	0	1	0	0	68	Not fifth trial	blah	3333333	15002	29431	25017	25033	26381	26400	27418	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	5	2583	2601	3620	Not shocked this trial	No picture this trial	5633	blah_de_blah_de_blah	2	2565	bet_right	Nothing yet	1	1	0	4	47	1	1	0	0	47	Not fifth trial	blah	3333333	Not_first_trial	37081	31453	31466	34031	34049	35068	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31448
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	6	2600	2619	3637	Not shocked this trial	No picture this trial	5650	blah_de_blah_de_blah	3	2581	bet_right	Nothing yet	1	1	0	1	97	1	2	0	0	97	Not fifth trial	blah	3333333	Not_first_trial	44747	39103	39116	41697	41716	42734	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39097
90	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	5	4716	4734	5753	Not shocked this trial	No picture this trial	7765	blah_de_blah_de_blah	4	4698	bet_right	Nothing yet	1	0	0	2	90	1	3	0	0	90	Not fifth trial	blah	3333333	Not_first_trial	54530	46769	46782	51480	51498	52517	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46764
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	6	1483	1502	2520	8566	6552	12616	8603	5	1464	bet_left	Nothing yet	1	0	3	1	0	1	3	0	1	0	68	blah	3333333	Not_first_trial	69162	56552	56565	58029	58048	59066	61079	63098	65112	65149	56546
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	5	2799	2818	3836	Not shocked this trial	No picture this trial	5849	blah_de_blah_de_blah	6	2781	bet_right	Nothing yet	0	0	3	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	77028	71184	71197	73978	73997	75015	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71179
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	2633	2651	3669	Not shocked this trial	No picture this trial	5683	blah_de_blah_de_blah	7	2615	bet_left	Nothing yet	1	0	3	3	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	84728	79050	79063	81678	81696	82715	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79045
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	6	2350	2369	3387	Not shocked this trial	No picture this trial	5400	blah_de_blah_de_blah	8	2331	bet_right	Nothing yet	0	0	3	3	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	92144	86750	86763	89094	89113	90131	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86744
90	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	5	2532	2551	3570	Not shocked this trial	No picture this trial	5582	blah_de_blah_de_blah	9	2514	bet_right	Nothing yet	1	0	3	1	78	0	1	0	3	78	Not fifth trial	blah	3333333	Not_first_trial	99743	94166	94179	96693	96712	97731	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	94161
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	5	No Button Press	8036	9053	15099	13085	19165	15148	10	0	bet_left	left urn	1	1	4	4	98	0	2	0	3	98	78	blah	3333333	Not_first_trial	120925	101765	101778	No button press	109796	110813	112826	114845	116859	116908	101760
40	0.32	0.36	1	1	29	48	3000	8000	1000	2000	2000	0	0	0	6	2683	2702	3720	Not shocked this trial	No picture this trial	5733	blah_de_blah_de_blah	11	2648	bet_left	Nothing yet	1	0	4	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	128675	122948	122977	125625	125644	126662	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	122942
90	0.6	0.4	1	0.1	35	47	3000	8000	1000	2000	2000	0	0	0	5	4899	4918	5936	Not shocked this trial	No picture this trial	7949	blah_de_blah_de_blah	12	4881	bet_right	Nothing yet	1	1	4	2	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	138641	130697	130710	135591	135610	136628	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	130692
40	0.9	0.44	1	0.02	20	25	3000	8000	1000	2000	2000	0	0	0	5	2132	2151	3169	Not shocked this trial	No picture this trial	5182	blah_de_blah_de_blah	13	2114	bet_left	Nothing yet	0	0	4	5	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	145840	140663	140676	142790	142809	143827	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	140658
90	0.58	0.6	1	0.06	16	15	3000	8000	1000	2000	2000	0	0	0	5	1200	1218	2237	Not shocked this trial	No picture this trial	4250	blah_de_blah_de_blah	14	1182	bet_right	Nothing yet	1	1	4	1	15	2	0	0	2	15	Not fifth trial	blah	3333333	Not_first_trial	152107	147862	147875	149057	149075	150094	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	147857
90	0.28	0.62	1	1	106	44	3000	8000	1000	2000	2000	2000	2000	4000	6	2567	2585	3604	9649	7635	13666	9650	15	2548	bet_right	Nothing yet	1	0	0	1	44	3	0	0	2	44	0	blah	3333333	Not_first_trial	167789	154129	154142	156690	156708	157727	159739	161758	163772	163773	154123
