Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10017	12781	12800	13818	Not shocked this trial	No picture this trial	15831	blah_de_blah_de_blah	1	2748	bet_right	Nothing yet	0	1	0	2	0	0	0	0	1	0	Not fifth trial	blah	3333333	15004	30831	25017	25034	27782	27800	28818	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	6	1866	1885	2903	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	2	1847	bet_left	Nothing yet	1	0	0	2	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	37764	32854	32867	34714	34733	35751	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32848
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	7	2100	2118	3137	Not shocked this trial	No picture this trial	5150	blah_de_blah_de_blah	3	2081	bet_right	Nothing yet	0	0	0	3	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	44931	39788	39800	41881	41900	42918	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39781
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	5	1999	2018	3037	Not shocked this trial	No picture this trial	5049	blah_de_blah_de_blah	4	1981	bet_right	Nothing yet	1	1	0	2	31	1	0	0	3	31	Not fifth trial	blah	3333333	Not_first_trial	51997	46953	46966	48947	48966	49985	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46948
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	5	1099	1118	2136	8182	6172	12199	8183	5	1081	bet_right	Nothing yet	1	1	0	2	2	2	0	0	3	2	0	blah	3333333	Not_first_trial	66213	54019	54032	55113	55132	56150	58163	60186	62196	62197	54014
90	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	5	1533	1551	2570	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	6	1515	bet_right	Nothing yet	1	1	0	3	7	1	0	0	0	7	Not fifth trial	blah	3333333	Not_first_trial	72813	68235	68248	69763	69781	70800	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68230
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	7	3433	3452	4470	Not shocked this trial	No picture this trial	6483	blah_de_blah_de_blah	7	3414	bet_right	Nothing yet	1	1	0	3	25	2	0	0	0	25	Not fifth trial	blah	3333333	Not_first_trial	81312	74836	74848	78262	78281	79299	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74829
40	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	5	2900	2918	3936	Not shocked this trial	No picture this trial	5949	blah_de_blah_de_blah	8	2882	bet_left	Nothing yet	1	1	0	5	54	2	1	0	0	54	Not fifth trial	blah	3333333	Not_first_trial	89278	83334	83347	86229	86247	87266	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	83329
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	1967	1985	3004	Not shocked this trial	No picture this trial	5016	blah_de_blah_de_blah	9	1948	bet_right	Nothing yet	1	0	0	1	9	3	1	0	0	9	Not fifth trial	blah	3333333	Not_first_trial	96311	91300	91314	93262	93280	94299	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	91295
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	5	2466	2485	3503	9549	7536	13583	9574	10	2447	bet_right	Nothing yet	1	0	2	3	21	4	1	0	0	21	54	blah	3333333	Not_first_trial	111911	98333	98347	100794	100813	101831	103844	105864	107877	107902	98328
40	0.3	0.5	1	0.8	39	42	3000	8000	1000	2000	2000	0	0	0	6	1799	1818	2836	Not shocked this trial	No picture this trial	4849	blah_de_blah_de_blah	11	1781	bet_left	Nothing yet	1	1	2	5	39	1	0	0	0	39	Not fifth trial	blah	3333333	Not_first_trial	118777	113934	113946	115727	115746	116764	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	113928
90	0.74	0.38	1	1	28	40	3000	8000	1000	2000	2000	0	0	0	6	1516	1535	2553	Not shocked this trial	No picture this trial	4566	blah_de_blah_de_blah	12	1498	bet_right	Nothing yet	0	0	2	3	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	125360	120800	120812	122310	122329	123347	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	120794
40	0.04	0.48	1	1	125	63	3000	8000	1000	2000	2000	0	0	0	5	1899	1918	2936	Not shocked this trial	No picture this trial	4949	blah_de_blah_de_blah	13	1881	bet_left	Nothing yet	0	0	2	2	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	132326	127382	127395	129276	129295	130314	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	127377
90	0.8	0.68	1	1	19	48	3000	8000	1000	2000	2000	0	0	0	5	3366	3385	4403	Not shocked this trial	No picture this trial	6416	blah_de_blah_de_blah	14	3347	bet_right	Nothing yet	1	0	2	4	48	2	0	0	2	48	Not fifth trial	blah	3333333	Not_first_trial	140759	134348	134362	137709	137728	138746	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	134343
90	0.82	0.32	1	1	37	115	3000	8000	1000	2000	2000	2000	2000	4000	5	2466	2485	3503	9549	7536	13566	9562	15	2448	bet_right	Nothing yet	0	1	1	4	0	2	0	0	3	0	48	blah	3333333	Not_first_trial	156342	142781	142794	145242	145261	146279	148292	150312	152325	152338	142776
40	0.42	0.26	0.4	1	33	60	3000	8000	1000	2000	2000	0	0	0	4	1866	1884	2903	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	16	1848	bet_left	Nothing yet	1	0	1	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	163275	158363	158377	160225	160244	161262	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	158359
40	0.48	0.62	1	0.2	9	13	3000	8000	1000	2000	2000	0	0	0	4	1266	1284	2303	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	17	1248	bet_left	Nothing yet	1	1	1	4	9	1	0	0	1	9	Not fifth trial	blah	3333333	Not_first_trial	169608	165296	165310	166558	166577	167595	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	165292
40	0.86	0.42	0.2	1	20	44	3000	8000	1000	2000	2000	0	0	0	5	2866	2884	3903	Not shocked this trial	No picture this trial	5916	blah_de_blah_de_blah	18	2848	bet_left	Nothing yet	0	1	1	5	20	2	0	0	1	20	Not fifth trial	blah	3333333	Not_first_trial	177541	171630	171643	174491	174509	175528	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	171625
40	0.56	0.48	1	0.1	30	63	3000	8000	1000	2000	2000	0	0	0	6	1533	1552	2570	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	19	1514	bet_left	Nothing yet	1	1	1	4	30	3	0	0	1	30	Not fifth trial	blah	3333333	Not_first_trial	184140	179563	179576	181090	181109	182127	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	179557
90	0.4	0.8	1	0.1	87	55	3000	8000	1000	2000	2000	2000	2000	4000	5	1466	1485	2503	8549	6535	12566	8550	20	1448	bet_right	Nothing yet	1	1	0	1	55	3	1	0	1	55	0	blah	3333333	Not_first_trial	198723	186162	186175	187623	187642	188660	190673	192692	194706	194707	186157
90	0.64	0.92	0.02	1	97	70	3000	8000	1000	2000	2000	0	0	0	5	1566	1585	2603	Not shocked this trial	No picture this trial	4616	blah_de_blah_de_blah	21	1548	bet_right	Nothing yet	1	1	0	3	70	0	1	0	0	70	Not fifth trial	blah	3333333	Not_first_trial	205356	200745	200758	202306	202325	203343	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	200740
40	0.28	0.66	0.06	1	88	38	3000	8000	1000	2000	2000	0	0	0	5	2166	2185	3203	Not shocked this trial	No picture this trial	5216	blah_de_blah_de_blah	22	2148	bet_left	Nothing yet	1	0	0	4	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	212589	207378	207391	209539	209558	210576	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	207373
40	0.26	0.48	1	1	8	9	3000	8000	1000	2000	2000	0	0	0	5	1933	1951	2970	Not shocked this trial	No picture this trial	4983	blah_de_blah_de_blah	23	1915	bet_left	Nothing yet	0	0	0	1	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	219589	214611	214624	216539	216557	217576	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	214606
90	0.88	0.94	1	1	30	29	3000	8000	1000	2000	2000	0	0	0	5	2767	2785	3803	Not shocked this trial	No picture this trial	5816	blah_de_blah_de_blah	24	2748	bet_right	Nothing yet	1	0	0	2	29	1	1	0	2	29	Not fifth trial	blah	3333333	Not_first_trial	227421	221610	221624	224372	224390	225408	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	221605
90	0.44	0.64	0.06	1	11	8	3000	8000	1000	2000	2000	2000	2000	4000	5	2200	2218	3237	9283	7269	13299	9284	25	2181	bet_right	Nothing yet	0	1	0	5	0	1	1	0	3	0	0	blah	3333333	Not_first_trial	242737	229443	229457	231638	231657	232675	234688	236707	238721	238722	229438
40	0.72	0.84	0.06	1	42	71	3000	8000	1000	2000	2000	0	0	0	5	1200	1218	2237	Not shocked this trial	No picture this trial	4250	blah_de_blah_de_blah	26	1181	bet_left	Nothing yet	1	1	0	5	42	1	0	0	0	42	Not fifth trial	blah	3333333	Not_first_trial	249004	244759	244772	245954	245972	246991	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	244754
40	0.6	0.34	1	0.2	54	74	3000	8000	1000	2000	2000	0	0	0	5	2566	2584	3603	Not shocked this trial	No picture this trial	5616	blah_de_blah_de_blah	27	2548	bet_left	Nothing yet	1	0	0	1	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	256637	251026	251039	253587	253605	254624	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	251021
