Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10017	12264	12283	13301	Not shocked this trial	No picture this trial	15314	blah_de_blah_de_blah	1	2232	bet_left	Nothing yet	1	1	0	5	9	1	0	0	0	9	Not fifth trial	blah	3333333	15002	30314	25017	25033	27265	27283	28301	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	866	885	1903	Not shocked this trial	No picture this trial	3916	blah_de_blah_de_blah	2	847	bet_right	Nothing yet	0	1	0	3	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	36247	32336	32350	33197	33216	34234	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32331
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	5	983	1002	2020	Not shocked this trial	No picture this trial	4033	blah_de_blah_de_blah	3	964	bet_left	Nothing yet	0	1	0	5	100	1	1	0	1	100	Not fifth trial	blah	3333333	Not_first_trial	42297	38269	38282	39247	39266	40284	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38264
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	5	1066	1085	2103	Not shocked this trial	No picture this trial	4116	blah_de_blah_de_blah	4	1048	bet_right	Nothing yet	0	0	0	3	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	48430	44319	44332	45380	45399	46417	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	44314
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	5	1299	1318	2336	8382	6369	12465	8455	5	1281	bet_right	Nothing yet	1	1	6	5	118	1	1	1	2	118	118	blah	3333333	Not_first_trial	62912	50452	50465	51746	51765	52783	54796	56816	58829	58902	50447
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	6	1466	1485	2503	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	6	1447	bet_left	Nothing yet	0	1	6	4	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	69445	64935	64948	66395	66414	67432	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	64929
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	1133	1152	2170	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	7	1115	bet_left	Nothing yet	0	0	6	4	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	75645	71467	71480	72595	72614	73632	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71462
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	5	1399	1418	2436	Not shocked this trial	No picture this trial	4449	blah_de_blah_de_blah	8	1381	bet_left	Nothing yet	1	1	6	1	70	0	2	0	1	70	Not fifth trial	blah	3333333	Not_first_trial	82111	77667	77680	79061	79080	80098	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	77662
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	1099	1118	2137	Not shocked this trial	No picture this trial	4149	blah_de_blah_de_blah	9	1080	bet_right	Nothing yet	0	1	6	5	0	0	2	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	88277	84133	84147	85227	85246	86265	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84128
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	5	1500	1518	2537	8583	6569	12649	8632	10	1481	bet_right	Nothing yet	1	1	4	1	78	0	3	0	2	78	94	blah	3333333	Not_first_trial	102943	90299	90313	91794	91812	92831	94844	96863	98877	98926	90294
