Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10017	13081	13100	14118	Not shocked this trial	No picture this trial	16131	blah_de_blah_de_blah	1	3048	bet_right	Nothing yet	0	1	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	15004	31131	25017	25033	28081	28100	29118	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	6	1449	1468	2486	Not shocked this trial	No picture this trial	4499	blah_de_blah_de_blah	2	1414	bet_left	Nothing yet	0	0	0	4	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	37647	33154	33183	34597	34616	35635	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33148
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	6	1300	1318	2337	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	3	1281	bet_right	Nothing yet	0	0	0	4	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	44014	39670	39683	40964	40982	42001	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39664
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	6	1667	1685	2705	Not shocked this trial	No picture this trial	4716	blah_de_blah_de_blah	4	1648	bet_right	Nothing yet	1	1	0	2	31	1	0	0	3	31	Not fifth trial	blah	3333333	Not_first_trial	50746	46036	46049	47697	47715	48735	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46030
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	5	1733	1752	2770	8816	6806	12832	8829	5	1714	bet_right	Nothing yet	1	1	1	4	2	2	0	0	3	2	31	blah	3333333	Not_first_trial	65595	52768	52782	54496	54515	55533	57546	59569	61579	61592	52763
40	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	6	1950	1968	2987	Not shocked this trial	No picture this trial	5000	blah_de_blah_de_blah	6	1931	bet_left	Nothing yet	1	0	1	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	72612	67618	67631	69562	69580	70599	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	67612
40	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	6	2183	2202	3221	Not shocked this trial	No picture this trial	5233	blah_de_blah_de_blah	7	2147	bet_left	Nothing yet	1	0	1	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	79861	74634	74664	76811	76830	77849	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74628
40	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	5	1416	1435	2453	Not shocked this trial	No picture this trial	4466	blah_de_blah_de_blah	8	1398	bet_left	Nothing yet	0	1	1	4	54	0	1	0	2	54	Not fifth trial	blah	3333333	Not_first_trial	86344	81883	81896	83294	83313	84331	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81878
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	933	952	1970	Not shocked this trial	No picture this trial	3983	blah_de_blah_de_blah	9	915	bet_right	Nothing yet	0	1	1	3	0	0	1	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	92344	88366	88379	89294	89313	90331	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88361
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	4	1866	1884	2902	8949	6936	12965	8950	10	1848	bet_right	Nothing yet	1	1	0	2	21	1	1	0	3	21	0	blah	3333333	Not_first_trial	107326	94365	94379	96227	96245	97264	99277	101297	103310	103311	94361
40	0.3	0.5	1	0.8	39	42	3000	8000	1000	2000	2000	0	0	0	6	2233	2251	3270	Not shocked this trial	No picture this trial	5283	blah_de_blah_de_blah	11	2215	bet_left	Nothing yet	0	0	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	114626	109349	109361	111576	111595	112613	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	109343
90	0.74	0.38	1	1	28	40	3000	8000	1000	2000	2000	0	0	0	7	1133	1152	2170	Not shocked this trial	No picture this trial	4183	blah_de_blah_de_blah	12	1114	bet_right	Nothing yet	1	1	0	5	40	1	0	0	1	40	Not fifth trial	blah	3333333	Not_first_trial	120825	116649	116661	117775	117794	118812	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	116642
40	0.04	0.48	1	1	125	63	3000	8000	1000	2000	2000	0	0	0	5	1666	1685	2703	Not shocked this trial	No picture this trial	4716	blah_de_blah_de_blah	13	1647	bet_left	Nothing yet	0	0	0	3	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	127558	122847	122861	124508	124527	125545	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	122842
