Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10017	11181	11200	12218	Not shocked this trial	No picture this trial	14231	blah_de_blah_de_blah	1	1147	bet_left	Nothing yet	1	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	29231	25017	25034	26181	26200	27218	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	13	616	635	1653	Not shocked this trial	No picture this trial	3666	blah_de_blah_de_blah	2	581	bet_right	Nothing yet	1	0	0	1	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	34914	31261	31283	31864	31883	32901	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31248
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	5	1266	1285	2303	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	3	1248	bet_right	Nothing yet	1	1	0	4	97	1	1	0	1	97	Not fifth trial	blah	3333333	Not_first_trial	41247	36936	36949	38197	38216	39234	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	36931
90	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	5	1666	1685	2703	Not shocked this trial	No picture this trial	4716	blah_de_blah_de_blah	4	1648	bet_right	Nothing yet	1	1	0	1	90	1	2	0	1	90	Not fifth trial	blah	3333333	Not_first_trial	47980	43270	43282	44930	44949	45967	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	43264
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	5	533	552	1570	7616	5602	11799	7785	5	514	bet_left	Nothing yet	1	1	14	2	85	1	3	0	1	85	47	blah	3333333	Not_first_trial	61796	50002	50016	50530	50549	51567	53580	55600	57613	57782	49997
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	5	1299	1318	2336	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	6	1281	bet_right	Nothing yet	1	0	14	1	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	68162	63818	63831	65112	65131	66149	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	63813
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	966	985	2004	Not shocked this trial	No picture this trial	4016	blah_de_blah_de_blah	7	948	bet_left	Nothing yet	1	0	14	3	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	74195	70184	70197	71145	71164	72183	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	70179
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	5	633	652	1670	Not shocked this trial	No picture this trial	3683	blah_de_blah_de_blah	8	615	bet_right	Nothing yet	0	1	14	4	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	79895	76217	76230	76845	76864	77882	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	76212
40	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	5	1249	1268	2286	Not shocked this trial	No picture this trial	4299	blah_de_blah_de_blah	9	1231	bet_left	Nothing yet	1	1	14	4	114	0	1	1	2	114	Not fifth trial	blah	3333333	Not_first_trial	86211	81917	81930	83161	83180	84198	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81912
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	5	1633	1651	2670	8716	6702	12732	8717	10	1615	bet_left	Nothing yet	1	0	0	2	0	0	1	1	3	0	0	blah	3333333	Not_first_trial	100960	88233	88246	89861	89880	90898	92911	94930	96944	96945	88228
