Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10014	12613	12630	13647	Not shocked this trial	No picture this trial	15663	blah_de_blah_de_blah	1	2583	bet_right	Nothing yet	1	0	0	1	74	0	1	0	0	74	Not fifth trial	blah	3333333	15001	30663	25014	25030	27613	27630	28647	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	2	4500	4517	5534	Not shocked this trial	No picture this trial	7549	blah_de_blah_de_blah	2	4483	bet_right	Nothing yet	0	1	0	1	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	40228	32681	32696	37179	37196	38213	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32679
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	1	1566	1583	2600	Not shocked this trial	No picture this trial	4616	blah_de_blah_de_blah	3	1549	bet_right	Nothing yet	0	0	0	4	0	0	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	46861	42246	42262	43811	43828	44845	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	42245
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	1	1366	1383	2400	Not shocked this trial	No picture this trial	4416	blah_de_blah_de_blah	4	1349	bet_right	Nothing yet	1	0	0	2	31	1	1	0	2	31	Not fifth trial	blah	3333333	Not_first_trial	53294	48879	48895	50244	50261	51278	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	48878
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	1	833	850	1867	7916	5901	11932	7916	5	816	bet_right	Nothing yet	0	1	0	2	0	1	1	0	3	0	0	blah	3333333	Not_first_trial	67242	55311	55327	56143	56160	57177	59193	61211	63226	63226	55310
90	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	1	1133	1150	2167	Not shocked this trial	No picture this trial	4182	blah_de_blah_de_blah	6	1116	bet_right	Nothing yet	1	1	0	2	7	1	0	0	0	7	Not fifth trial	blah	3333333	Not_first_trial	73441	69260	69276	70392	70409	71426	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	69259
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	1	2733	2750	3767	Not shocked this trial	No picture this trial	5783	blah_de_blah_de_blah	7	2716	bet_right	Nothing yet	1	1	0	1	25	2	0	0	0	25	Not fifth trial	blah	3333333	Not_first_trial	81241	75459	75475	78191	78208	79225	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75458
90	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	1	3166	3183	4200	Not shocked this trial	No picture this trial	6216	blah_de_blah_de_blah	8	3149	bet_right	Nothing yet	1	1	0	1	132	2	0	1	0	132	Not fifth trial	blah	3333333	Not_first_trial	89473	83258	83274	86423	86440	87457	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	83257
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	1866	1883	2900	Not shocked this trial	No picture this trial	4916	blah_de_blah_de_blah	9	1849	bet_right	Nothing yet	1	1	0	1	9	3	0	1	0	9	Not fifth trial	blah	3333333	Not_first_trial	96406	91491	91507	93356	93373	94390	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	91490
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	1	1833	1850	2867	8916	6900	12932	8916	10	1816	bet_right	Nothing yet	0	0	0	5	0	3	0	1	1	0	0	blah	3333333	Not_first_trial	111354	98423	98439	100255	100272	101289	103305	105322	107338	107338	98422
40	0.3	0.5	1	0.8	39	42	3000	8000	1000	2000	2000	0	0	0	1	1533	1550	2567	Not shocked this trial	No picture this trial	4582	blah_de_blah_de_blah	11	1516	bet_left	Nothing yet	0	0	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	117953	113372	113388	114904	114921	115938	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	113371
