Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10014	11980	11997	13014	Not shocked this trial	No picture this trial	15029	blah_de_blah_de_blah	1	1950	bet_left	Nothing yet	1	1	0	4	9	1	0	0	0	9	Not fifth trial	blah	3333333	15001	30029	25014	25030	26980	26997	28014	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	1	2666	2683	3700	Not shocked this trial	No picture this trial	5716	blah_de_blah_de_blah	2	2649	bet_right	Nothing yet	0	1	0	4	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	37762	32047	32063	34712	34729	35746	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32046
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	2	1067	1084	2101	Not shocked this trial	No picture this trial	4116	blah_de_blah_de_blah	3	1050	bet_left	Nothing yet	0	0	0	4	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	43894	39780	39795	40845	40862	41879	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39778
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	1	1166	1184	2200	Not shocked this trial	No picture this trial	4216	blah_de_blah_de_blah	4	1149	bet_right	Nothing yet	0	0	0	1	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	50127	45912	45928	47077	47095	48111	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45911
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	1	1066	1083	2100	8149	6133	12165	8149	5	1049	bet_right	Nothing yet	0	1	0	2	0	1	0	0	4	0	0	blah	3333333	Not_first_trial	64309	52145	52161	53210	53227	54244	56260	58277	60293	60293	52144
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	2	1733	1751	2767	Not shocked this trial	No picture this trial	4783	blah_de_blah_de_blah	6	1716	bet_left	Nothing yet	0	1	0	1	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	71108	66327	66342	68058	68076	69092	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	66325
90	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	1733	1750	2767	Not shocked this trial	No picture this trial	4782	blah_de_blah_de_blah	7	1716	bet_right	Nothing yet	1	1	0	4	9	1	1	0	0	9	Not fifth trial	blah	3333333	Not_first_trial	77907	73126	73142	74858	74875	75892	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	73125
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	1	1466	1483	2500	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	8	1449	bet_left	Nothing yet	1	0	0	3	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	84440	79925	79941	81390	81407	82424	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79924
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	1	1166	1183	2200	Not shocked this trial	No picture this trial	4216	blah_de_blah_de_blah	9	1149	bet_right	Nothing yet	0	1	0	5	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	90673	86458	86474	87623	87640	88657	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86457
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	1	1800	1817	2834	8882	6867	12899	8883	10	1783	bet_right	Nothing yet	1	1	0	4	78	1	2	0	2	78	0	blah	3333333	Not_first_trial	105588	92690	92706	94489	94506	95523	97539	99556	101571	101572	92689
