Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	11847	11866	12883	Not shocked this trial	No picture this trial	14897	blah_de_blah_de_blah	1	1814	bet_left	Nothing yet	0	0	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	29897	25016	25033	26847	26866	27883	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	799	818	1836	Not shocked this trial	No picture this trial	3849	blah_de_blah_de_blah	2	781	bet_right	Nothing yet	0	1	0	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	35763	31919	31932	32713	32732	33750	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31914
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	5	833	851	1870	Not shocked this trial	No picture this trial	3883	blah_de_blah_de_blah	3	815	bet_left	Nothing yet	0	1	0	1	100	0	1	0	2	100	Not fifth trial	blah	3333333	Not_first_trial	41663	37785	37798	38613	38631	39650	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	37780
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	6	867	885	1903	Not shocked this trial	No picture this trial	3916	blah_de_blah_de_blah	4	848	bet_right	Nothing yet	1	0	0	3	74	0	2	0	2	74	Not fifth trial	blah	3333333	Not_first_trial	47595	43685	43698	44546	44564	45582	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	43679
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	5	1533	1552	2570	8616	6602	12849	8833	5	1514	bet_left	Nothing yet	1	0	18	4	0	0	2	0	3	0	74	blah	3333333	Not_first_trial	62461	49617	49631	51145	51164	52182	54195	56214	58228	58445	49612
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	6	1967	1985	3004	Not shocked this trial	No picture this trial	5016	blah_de_blah_de_blah	6	1948	bet_left	Nothing yet	1	1	18	5	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	69493	64483	64496	66444	66462	67481	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	64477
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	1566	1585	2603	Not shocked this trial	No picture this trial	4616	blah_de_blah_de_blah	7	1547	bet_left	Nothing yet	0	1	18	1	13	1	1	0	0	13	Not fifth trial	blah	3333333	Not_first_trial	76126	71515	71529	73076	73095	74113	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71510
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	5	1399	1418	2436	Not shocked this trial	No picture this trial	4449	blah_de_blah_de_blah	8	1381	bet_left	Nothing yet	1	1	18	3	70	1	2	0	0	70	Not fifth trial	blah	3333333	Not_first_trial	82592	78148	78161	79542	79561	80579	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	78143
40	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	1200	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	9	1182	bet_left	Nothing yet	0	0	18	3	0	1	2	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	88858	84614	84627	85809	85827	86845	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84609
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	5	1666	1685	2703	8749	6736	12815	8810	10	1648	bet_right	Nothing yet	0	1	5	2	0	1	2	0	2	0	13	blah	3333333	Not_first_trial	103690	90880	90893	92541	92560	93578	95591	97611	99624	99685	90875
