Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10017	12481	12500	13517	Not shocked this trial	No picture this trial	15531	blah_de_blah_de_blah	1	2448	bet_right	Nothing yet	0	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	30531	25017	25033	27481	27500	28517	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	5	1699	1718	2736	Not shocked this trial	No picture this trial	4749	blah_de_blah_de_blah	2	1681	bet_right	Nothing yet	1	0	0	4	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	37297	32553	32566	34247	34266	35284	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32548
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	6	2833	2851	3869	Not shocked this trial	No picture this trial	5882	blah_de_blah_de_blah	3	2815	bet_right	Nothing yet	0	1	0	1	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	45196	39320	39332	42147	42165	43183	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39314
90	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	6	2766	2785	3803	Not shocked this trial	No picture this trial	5816	blah_de_blah_de_blah	4	2747	bet_right	Nothing yet	0	0	0	2	0	1	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	53029	47219	47232	49979	49998	51016	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	47213
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	6	3599	3618	4636	10682	8668	14699	10683	5	3581	bet_left	Nothing yet	1	1	0	4	85	1	1	0	3	85	0	blah	3333333	Not_first_trial	69745	55052	55064	58645	58664	59682	61695	63714	65728	65729	55046
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	6	2367	2385	3404	Not shocked this trial	No picture this trial	5416	blah_de_blah_de_blah	6	2348	bet_right	Nothing yet	0	1	0	2	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	77177	71767	71780	74128	74146	75165	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71761
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	5	2333	2352	3370	Not shocked this trial	No picture this trial	5383	blah_de_blah_de_blah	7	2314	bet_left	Nothing yet	1	0	0	1	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	84577	79199	79213	81527	81546	82564	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79194
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	5	2199	2218	3236	Not shocked this trial	No picture this trial	5249	blah_de_blah_de_blah	8	2181	bet_right	Nothing yet	1	1	0	5	81	0	1	0	2	81	Not fifth trial	blah	3333333	Not_first_trial	91843	86599	86612	88793	88812	89830	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	86594
90	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	5	1766	1785	2803	Not shocked this trial	No picture this trial	4816	blah_de_blah_de_blah	9	1748	bet_right	Nothing yet	1	1	0	3	78	0	2	0	2	78	Not fifth trial	blah	3333333	Not_first_trial	98676	93865	93878	95626	95645	96663	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	93860
90	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	5	3166	3184	4203	10249	8235	14265	10249	10	3148	bet_right	Nothing yet	1	0	0	2	80	0	3	0	2	80	0	blah	3333333	Not_first_trial	114958	100698	100711	103859	103877	104896	106909	108928	110942	110943	100693
40	0.32	0.36	1	1	29	48	3000	8000	1000	2000	2000	0	0	0	6	1699	1718	2736	Not shocked this trial	No picture this trial	4749	blah_de_blah_de_blah	11	1681	bet_left	Nothing yet	1	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	121724	116981	116993	118674	118693	119711	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	116975
