Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10017	11981	12000	13017	Not shocked this trial	No picture this trial	15031	blah_de_blah_de_blah	1	1948	bet_left	Nothing yet	1	1	0	3	9	1	0	0	0	9	Not fifth trial	blah	3333333	15002	30031	25017	25033	26981	27000	28018	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	1299	1318	2336	Not shocked this trial	No picture this trial	4349	blah_de_blah_de_blah	2	1264	bet_right	Nothing yet	1	1	0	4	94	1	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	36397	32053	32083	33347	33366	34384	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32048
90	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	5	2100	2118	3137	Not shocked this trial	No picture this trial	5150	blah_de_blah_de_blah	3	2082	bet_right	Nothing yet	0	1	0	1	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	43564	38419	38432	40514	40532	41551	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38414
40	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	5	7566	7585	8603	Not shocked this trial	No picture this trial	10616	blah_de_blah_de_blah	4	7547	bet_left	Nothing yet	0	0	0	5	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	56196	45585	45599	53146	53165	54183	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	45580
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	6	1533	1551	2570	8616	6603	12682	8665	5	1515	bet_left	Nothing yet	1	1	4	2	77	1	2	0	2	77	94	blah	3333333	Not_first_trial	70895	58219	58231	59746	59764	60783	62796	64816	66829	66878	58213
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	6	1666	1685	2703	Not shocked this trial	No picture this trial	4716	blah_de_blah_de_blah	6	1648	bet_left	Nothing yet	1	1	4	2	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	77628	72918	72930	74578	74597	75615	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	72912
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	2966	2985	4003	Not shocked this trial	No picture this trial	6016	blah_de_blah_de_blah	7	2948	bet_left	Nothing yet	0	1	4	1	13	1	1	0	0	13	Not fifth trial	blah	3333333	Not_first_trial	85661	79650	79663	82611	82630	83648	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	79645
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	4	1466	1485	2503	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	8	1448	bet_left	Nothing yet	1	0	4	1	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	92194	87682	87696	89144	89163	90181	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	87678
40	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	2332	2351	3369	Not shocked this trial	No picture this trial	5382	blah_de_blah_de_blah	9	2314	bet_left	Nothing yet	0	0	4	4	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	99593	94216	94229	96543	96562	97580	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	94211
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	6	2183	2202	3220	9266	7252	13282	9279	10	2148	bet_right	Nothing yet	1	1	1	2	78	1	2	0	2	78	13	blah	3333333	Not_first_trial	114892	101616	101645	103793	103812	104830	106843	108862	110876	110889	101610
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	5	1532	1551	2569	Not shocked this trial	No picture this trial	4582	blah_de_blah_de_blah	11	1514	bet_left	Nothing yet	0	1	1	5	11	1	0	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	121492	116915	116928	118442	118461	119479	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	116910
40	0.44	0.9	0.06	1	25	16	3000	8000	1000	2000	2000	0	0	0	5	1733	1751	2769	Not shocked this trial	No picture this trial	4782	blah_de_blah_de_blah	12	1715	bet_left	Nothing yet	1	0	1	5	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	128291	123514	123527	125242	125260	126278	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	123509
40	0.58	0.58	1	1	15	17	3000	8000	1000	2000	2000	0	0	0	6	2433	2452	3470	Not shocked this trial	No picture this trial	5483	blah_de_blah_de_blah	13	2414	bet_left	Nothing yet	1	1	1	1	15	2	0	0	1	15	Not fifth trial	blah	3333333	Not_first_trial	135791	130314	130327	132741	132760	133778	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	130308
40	0.26	0.2	1	1	62	134	3000	8000	1000	2000	2000	0	0	0	5	1433	1451	2470	Not shocked this trial	No picture this trial	4483	blah_de_blah_de_blah	14	1415	bet_left	Nothing yet	0	0	1	5	0	2	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	142291	137813	137826	139241	139259	140278	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	137808
90	0.84	0.24	1	1	36	21	3000	8000	1000	2000	2000	2000	2000	4000	5	1200	1219	2237	8283	6269	12299	8296	15	1181	bet_right	Nothing yet	0	1	1	3	0	2	0	0	3	0	15	blah	3333333	Not_first_trial	156606	144312	144326	145507	145526	146544	148557	150576	152590	152603	144307
90	0.96	0.8	1	0.1	72	89	3000	8000	1000	2000	2000	0	0	0	6	2333	2352	3370	Not shocked this trial	No picture this trial	5383	blah_de_blah_de_blah	16	2315	bet_right	Nothing yet	1	1	1	4	89	0	1	0	0	89	Not fifth trial	blah	3333333	Not_first_trial	164006	158629	158641	160956	160975	161993	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	158623
90	0.84	0.42	1	1	7	14	3000	8000	1000	2000	2000	0	0	0	5	1099	1118	2136	Not shocked this trial	No picture this trial	4149	blah_de_blah_de_blah	17	1081	bet_right	Nothing yet	0	1	1	1	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	170172	166028	166041	167122	167141	168159	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	166023
90	0.96	0.68	1	0.4	9	18	3000	8000	1000	2000	2000	0	0	0	6	1266	1285	2303	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	18	1248	bet_right	Nothing yet	1	1	1	2	18	1	1	0	1	18	Not fifth trial	blah	3333333	Not_first_trial	176505	172195	172207	173455	173474	174492	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	172189
90	0.68	0.6	1	0.06	74	88	3000	8000	1000	2000	2000	0	0	0	5	4183	4201	5219	Not shocked this trial	No picture this trial	7232	blah_de_blah_de_blah	19	4165	bet_right	Nothing yet	0	0	1	5	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	185754	178527	178540	182705	182723	183741	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	178522
90	0.64	0.68	1	1	97	86	3000	8000	1000	2000	2000	2000	2000	4000	6	2633	2652	3670	9716	7702	13766	9765	20	2614	bet_right	Nothing yet	0	0	4	1	0	1	1	0	3	0	89	blah	3333333	Not_first_trial	201537	187777	187790	190404	190423	191441	193454	195473	197487	197536	187771
90	0.52	0.92	0.4	1	115	5	3000	8000	1000	2000	2000	0	0	0	4	1199	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	21	1181	bet_right	Nothing yet	1	1	4	5	5	1	0	0	0	5	Not fifth trial	blah	3333333	Not_first_trial	207803	203558	203572	204753	204772	205790	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	203554
