Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10016	14148	14165	15182	Not shocked this trial	No picture this trial	17198	blah_de_blah_de_blah	1	4116	bet_right	Nothing yet	0	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	32198	25016	25032	29148	29165	30182	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	3	1534	1551	2568	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	2	1516	bet_left	Nothing yet	0	0	0	5	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	38797	34217	34232	35748	35765	36782	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	34214
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	3	1400	1417	2435	Not shocked this trial	No picture this trial	4450	blah_de_blah_de_blah	3	1383	bet_right	Nothing yet	0	0	0	5	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	45264	40817	40831	42214	42231	43249	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	40814
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	3	2200	2218	3235	Not shocked this trial	No picture this trial	5250	blah_de_blah_de_blah	4	2182	bet_right	Nothing yet	0	1	0	4	0	0	0	0	4	0	Not fifth trial	blah	3333333	Not_first_trial	52530	47283	47298	49480	49498	50515	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	47280
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	2	1666	1683	2701	8749	6735	12766	8749	5	1649	bet_right	Nothing yet	1	1	0	1	2	1	0	0	4	2	0	blah	3333333	Not_first_trial	67313	54549	54564	56213	56230	57248	59263	61282	63296	63296	54547
90	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	2	2200	2217	3235	Not shocked this trial	No picture this trial	5250	blah_de_blah_de_blah	6	2183	bet_right	Nothing yet	0	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	74579	69331	69346	71529	71546	72564	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	69329
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	3	3633	3651	4668	Not shocked this trial	No picture this trial	6683	blah_de_blah_de_blah	7	3615	bet_right	Nothing yet	1	0	0	3	25	1	0	0	1	25	Not fifth trial	blah	3333333	Not_first_trial	83278	76598	76613	80228	80246	81263	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	76595
40	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	2	4933	4950	5968	Not shocked this trial	No picture this trial	7983	blah_de_blah_de_blah	8	4916	bet_left	Nothing yet	0	1	0	4	54	1	1	0	1	54	Not fifth trial	blah	3333333	Not_first_trial	93278	85297	85312	90228	90245	91263	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	85295
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	1	1633	1650	2667	Not shocked this trial	No picture this trial	4682	blah_de_blah_de_blah	9	1616	bet_right	Nothing yet	0	1	0	4	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	99977	95296	95312	96928	96945	97962	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	95295
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	2	3633	3650	4668	10716	8700	14732	10716	10	3616	bet_right	Nothing yet	1	0	0	4	21	2	1	0	2	21	0	blah	3333333	Not_first_trial	116727	101996	102011	105627	105644	106662	108677	110694	112710	112710	101994
