Scanner Trigger at times:	0	3000	6000	9000	12000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10015	12148	12165	13182	Not shocked this trial	No picture this trial	15198	blah_de_blah_de_blah	1	2116	bet_right	Nothing yet	0	0	0	5	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	30198	25015	25032	27148	27165	28182	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	2	4567	4584	5602	Not shocked this trial	No picture this trial	7616	blah_de_blah_de_blah	2	4549	bet_right	Nothing yet	1	1	0	4	47	1	0	0	1	47	Not fifth trial	blah	3333333	Not_first_trial	39830	32216	32232	36781	36798	37816	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32214
90	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	2	2733	2750	3768	Not shocked this trial	No picture this trial	5783	blah_de_blah_de_blah	3	2716	bet_right	Nothing yet	0	1	0	3	0	1	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	47630	41849	41864	44580	44597	45615	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	41847
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	2	2433	2450	3468	Not shocked this trial	No picture this trial	5482	blah_de_blah_de_blah	4	2416	bet_left	Nothing yet	1	1	0	4	98	1	1	0	2	98	Not fifth trial	blah	3333333	Not_first_trial	55129	49649	49664	52080	52097	53115	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	49647
40	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	3	2600	2617	3635	9683	7668	13949	9935	5	2583	bet_left	Nothing yet	1	1	21	5	85	1	2	0	2	85	85	blah	3333333	Not_first_trial	71095	57149	57163	59746	59763	60781	62796	64814	66829	67081	57146
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	2	6399	6417	7434	Not shocked this trial	No picture this trial	9449	blah_de_blah_de_blah	6	6382	bet_right	Nothing yet	0	1	21	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	82561	73114	73129	79511	79529	80546	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	73112
40	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	2	2499	2517	3534	Not shocked this trial	No picture this trial	5549	blah_de_blah_de_blah	7	2482	bet_left	Nothing yet	1	0	21	1	0	0	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	90127	84580	84595	87077	87095	88112	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84578
90	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	2	2100	2117	3135	Not shocked this trial	No picture this trial	5149	blah_de_blah_de_blah	8	2083	bet_right	Nothing yet	0	1	21	3	0	0	0	0	3	0	Not fifth trial	blah	3333333	Not_first_trial	97293	92146	92161	94244	94261	95279	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	92144
90	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	2	2933	2950	3968	Not shocked this trial	No picture this trial	5983	blah_de_blah_de_blah	9	2916	bet_right	Nothing yet	1	1	21	3	78	0	1	0	3	78	Not fifth trial	blah	3333333	Not_first_trial	105293	99312	99327	102243	102260	103278	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	99310
40	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	1	2616	2633	3651	9699	7683	13715	9699	10	2599	bet_left	Nothing yet	1	0	0	3	0	0	1	0	4	0	0	blah	3333333	Not_first_trial	121025	107311	107327	109926	109943	110961	112976	114993	117009	117009	107310
