Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	11881	11899	12917	Not shocked this trial	No picture this trial	14931	blah_de_blah_de_blah	1	1848	bet_left	Nothing yet	0	1	0	1	9	1	0	0	0	9	Not fifth trial	blah	3333333	15002	29931	25016	25033	26881	26900	27917	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	2850	2868	3887	Not shocked this trial	No picture this trial	5900	blah_de_blah_de_blah	2	2831	bet_right	Nothing yet	0	1	0	1	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	37847	31952	31966	34797	34816	35834	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31947
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	6	1283	1302	2320	Not shocked this trial	No picture this trial	4333	blah_de_blah_de_blah	3	1248	bet_left	Nothing yet	0	1	0	2	100	1	1	0	1	100	Not fifth trial	blah	3333333	Not_first_trial	44196	39869	39898	41146	41165	42183	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39863
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	5	1566	1585	2603	Not shocked this trial	No picture this trial	4616	blah_de_blah_de_blah	4	1548	bet_right	Nothing yet	0	1	0	5	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	50829	46218	46231	47779	47798	48816	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	46213
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	8	2182	2202	3219	9265	7251	13315	9302	5	2147	bet_right	Nothing yet	1	1	3	3	118	1	1	1	2	118	100	blah	3333333	Not_first_trial	66161	52854	52881	55028	55048	56066	58078	60097	62111	62148	52846
90	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	5	2616	2636	3653	Not shocked this trial	No picture this trial	5666	blah_de_blah_de_blah	6	2598	bet_right	Nothing yet	1	1	3	4	100	0	1	0	0	100	Not fifth trial	blah	3333333	Not_first_trial	73844	68184	68196	70794	70814	71831	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	68178
90	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	2067	2085	3103	Not shocked this trial	No picture this trial	5116	blah_de_blah_de_blah	7	2048	bet_right	Nothing yet	1	1	3	1	9	1	1	0	0	9	Not fifth trial	blah	3333333	Not_first_trial	80976	75865	75879	77927	77945	78963	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75860
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	5	2333	2352	3370	Not shocked this trial	No picture this trial	5383	blah_de_blah_de_blah	8	2314	bet_left	Nothing yet	1	1	3	3	70	1	2	0	0	70	Not fifth trial	blah	3333333	Not_first_trial	88376	82998	83012	85326	85345	86363	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	82993
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	1399	1418	2436	Not shocked this trial	No picture this trial	4449	blah_de_blah_de_blah	9	1381	bet_right	Nothing yet	0	1	3	4	0	1	2	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	94842	90398	90411	91792	91811	92829	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	90393
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	5	2133	2151	3170	9215	7203	13232	9229	10	2115	bet_right	Nothing yet	1	1	1	2	78	1	3	0	1	78	9	blah	3333333	Not_first_trial	110091	96864	96877	98992	99010	100029	102041	104062	106074	106088	96859
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	6	1566	1584	2603	Not shocked this trial	No picture this trial	4615	blah_de_blah_de_blah	11	1548	bet_left	Nothing yet	0	1	1	2	11	1	0	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	116724	112114	112126	113674	113692	114711	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	112108
40	0.44	0.9	0.06	1	25	16	3000	8000	1000	2000	2000	0	0	0	6	2266	2285	3303	Not shocked this trial	No picture this trial	5316	blah_de_blah_de_blah	12	2247	bet_left	Nothing yet	1	0	1	2	0	1	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	124056	118746	118759	121006	121025	122043	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	118740
90	0.58	0.58	1	1	15	17	3000	8000	1000	2000	2000	0	0	0	5	1466	1485	2503	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	13	1448	bet_right	Nothing yet	1	1	1	3	17	2	0	0	1	17	Not fifth trial	blah	3333333	Not_first_trial	130589	126078	126091	127539	127558	128576	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	126073
40	0.26	0.2	1	1	62	134	3000	8000	1000	2000	2000	0	0	0	5	2533	2551	3570	Not shocked this trial	No picture this trial	5582	blah_de_blah_de_blah	14	2515	bet_left	Nothing yet	0	0	1	3	0	2	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	138188	132611	132624	135139	135157	136176	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	132606
90	0.84	0.24	1	1	36	21	3000	8000	1000	2000	2000	2000	2000	4000	5	866	885	1903	7949	5936	11966	7962	15	847	bet_right	Nothing yet	0	1	1	3	0	2	0	0	3	0	17	blah	3333333	Not_first_trial	152171	140210	140224	141071	141090	142109	144121	146141	148154	148167	140205
90	0.96	0.8	1	0.1	72	89	3000	8000	1000	2000	2000	0	0	0	6	2516	2535	3553	Not shocked this trial	No picture this trial	5566	blah_de_blah_de_blah	16	2498	bet_right	Nothing yet	1	1	1	4	89	0	1	0	0	89	Not fifth trial	blah	3333333	Not_first_trial	159753	154193	154206	156704	156722	157740	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	154187
