Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.22	0.42	1	1	130	68	3000	8000	1000	2000	2000	0	0	0	10016	12381	12399	13416	Not shocked this trial	No picture this trial	15431	blah_de_blah_de_blah	1	2349	bet_right	Nothing yet	0	0	0	1	0	0	0	0	1	0	Not fifth trial	blah	3333333	15001	30431	25016	25032	27381	27399	28416	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.84	0.32	1	1	18	47	3000	8000	1000	2000	2000	0	0	0	2	1533	1550	2568	Not shocked this trial	No picture this trial	4583	blah_de_blah_de_blah	2	1516	bet_left	Nothing yet	0	1	0	2	18	1	0	0	1	18	Not fifth trial	blah	3333333	Not_first_trial	37031	32450	32465	33981	33998	35016	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32448
40	0.92	0.64	1	0.2	80	97	3000	8000	1000	2000	2000	0	0	0	2	3733	3750	4767	Not shocked this trial	No picture this trial	6782	blah_de_blah_de_blah	3	3716	bet_left	Nothing yet	1	1	0	3	80	1	1	0	1	80	Not fifth trial	blah	3333333	Not_first_trial	45830	39050	39065	42781	42798	43815	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	39048
40	0.36	0.92	1	0.06	98	90	3000	8000	1000	2000	2000	0	0	0	2	7266	7284	8301	Not shocked this trial	No picture this trial	10316	blah_de_blah_de_blah	4	7249	bet_left	Nothing yet	1	1	0	5	98	1	2	0	1	98	Not fifth trial	blah	3333333	Not_first_trial	58163	47849	47864	55113	55131	56148	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	47847
90	0.32	0.9	0.8	1	85	70	3000	8000	1000	2000	2000	2000	2000	4000	2	1300	1317	2334	8382	6367	12416	8407	5	1283	bet_right	Nothing yet	0	0	2	4	0	1	2	0	2	0	98	blah	3333333	Not_first_trial	72596	60182	60197	61480	61497	62514	64529	66547	68562	68587	60180
90	0.84	0.88	1	1	74	60	3000	8000	1000	2000	2000	0	0	0	3	1633	1651	2668	Not shocked this trial	No picture this trial	4683	blah_de_blah_de_blah	6	1615	bet_right	Nothing yet	1	1	2	1	60	0	1	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	79295	74615	74630	76245	76263	77280	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	74612
90	0.22	0.68	0.2	1	11	8	3000	8000	1000	2000	2000	0	0	0	2	1833	1850	2868	Not shocked this trial	No picture this trial	4883	blah_de_blah_de_blah	7	1816	bet_right	Nothing yet	1	0	2	4	8	1	1	0	0	8	Not fifth trial	blah	3333333	Not_first_trial	86195	81314	81329	83145	83162	84180	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	81312
40	0.64	0.38	1	0.2	60	81	3000	8000	1000	2000	2000	0	0	0	1	2199	2217	3234	Not shocked this trial	No picture this trial	5249	blah_de_blah_de_blah	8	2182	bet_left	Nothing yet	1	1	2	2	60	1	2	0	0	60	Not fifth trial	blah	3333333	Not_first_trial	93461	88213	88229	90411	90429	91446	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88212
90	0.56	0.88	1	1	114	78	3000	8000	1000	2000	2000	0	0	0	2	1966	1984	3001	Not shocked this trial	No picture this trial	5016	blah_de_blah_de_blah	9	1949	bet_right	Nothing yet	0	0	2	5	0	1	2	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	100494	95480	95495	97444	97462	98479	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	95478
90	0.64	0.92	0.1	1	98	80	3000	8000	1000	2000	2000	2000	2000	4000	2	1499	1517	2534	8582	6567	12599	8583	10	1483	bet_right	Nothing yet	1	0	0	4	80	1	3	0	1	80	0	blah	3333333	Not_first_trial	115110	102513	102528	104011	104028	105045	107060	109078	111093	111094	102511
