Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10016	11748	11766	12784	Not shocked this trial	No picture this trial	14797	blah_de_blah_de_blah	1	1715	bet_left	Nothing yet	1	0	0	3	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	29797	25016	25033	26748	26766	27784	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	1483	1502	2520	Not shocked this trial	No picture this trial	4533	blah_de_blah_de_blah	2	1448	bet_right	Nothing yet	1	0	0	1	94	0	1	0	1	94	Not fifth trial	blah	3333333	Not_first_trial	36347	31819	31849	33297	33316	34334	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	31814
90	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	5	1066	1085	2103	Not shocked this trial	No picture this trial	4116	blah_de_blah_de_blah	3	1047	bet_right	Nothing yet	1	1	0	4	84	0	2	0	1	84	Not fifth trial	blah	3333333	Not_first_trial	42480	38369	38383	39430	39449	40467	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	38364
40	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	5	699	718	1736	Not shocked this trial	No picture this trial	3749	blah_de_blah_de_blah	4	681	bet_left	Nothing yet	1	1	0	5	54	0	3	0	1	54	Not fifth trial	blah	3333333	Not_first_trial	48246	44502	44515	45196	45215	46233	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	44497
90	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	5	2266	2285	3303	9349	7335	13415	9410	5	2248	bet_right	Nothing yet	1	1	5	5	118	0	3	1	1	118	118	blah	3333333	Not_first_trial	63678	50268	50281	52529	52548	53566	55579	57598	59612	59673	50263
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	6	1199	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	6	1181	bet_left	Nothing yet	0	1	5	4	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	69944	65701	65713	66894	66914	67931	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	65695
90	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	1200	1218	2236	Not shocked this trial	No picture this trial	4249	blah_de_blah_de_blah	7	1182	bet_right	Nothing yet	1	1	5	5	9	1	1	0	0	9	Not fifth trial	blah	3333333	Not_first_trial	76210	71966	71979	73161	73179	74197	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	71961
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	5	1266	1285	2303	Not shocked this trial	No picture this trial	4316	blah_de_blah_de_blah	8	1247	bet_left	Nothing yet	1	0	5	4	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	82543	78232	78246	79493	79512	80530	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	78227
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	966	985	2003	Not shocked this trial	No picture this trial	4016	blah_de_blah_de_blah	9	947	bet_right	Nothing yet	0	1	5	5	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	88576	84565	84579	85526	85545	86563	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	84560
90	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	5	3833	3851	4869	10915	8902	14982	10964	10	3815	bet_right	Nothing yet	1	1	4	1	78	1	2	0	2	78	94	blah	3333333	Not_first_trial	105575	90598	90611	94426	94444	95462	97476	99495	101508	101557	90593
