Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 40	0.56	0.68	1	1	9	22	3000	8000	1000	2000	2000	0	0	0	10017	12581	12600	13617	Not shocked this trial	No picture this trial	15631	blah_de_blah_de_blah	1	2548	bet_left	Nothing yet	0	0	0	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	15002	30631	25017	25033	27581	27600	28617	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
90	0.88	0.16	1	0.02	60	94	3000	8000	1000	2000	2000	0	0	0	5	2567	2585	3604	Not shocked this trial	No picture this trial	5616	blah_de_blah_de_blah	2	2548	bet_right	Nothing yet	1	1	0	2	94	0	1	0	1	94	Not fifth trial	blah	3333333	Not_first_trial	38263	32652	32666	35214	35232	36251	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	32647
40	0.36	0.28	0.06	1	100	84	3000	8000	1000	2000	2000	0	0	0	5	4266	4285	5303	Not shocked this trial	No picture this trial	7316	blah_de_blah_de_blah	3	4247	bet_left	Nothing yet	0	1	0	4	100	0	2	0	1	100	Not fifth trial	blah	3333333	Not_first_trial	47596	40285	40299	44546	44565	45583	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	40280
90	0.6	0.34	1	0.4	54	74	3000	8000	1000	2000	2000	0	0	0	5	5799	5818	6836	Not shocked this trial	No picture this trial	8849	blah_de_blah_de_blah	4	5781	bet_right	Nothing yet	0	0	0	5	0	0	2	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	58462	49618	49631	55412	55431	56449	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	49613
40	0.76	0.56	1	1	77	118	3000	8000	1000	2000	2000	2000	2000	4000	5	6732	6751	7769	13815	11801	17831	13816	5	6714	bet_left	Nothing yet	1	1	0	1	77	0	3	0	2	77	0	blah	3333333	Not_first_trial	78310	60484	60497	67211	67230	68248	70261	72280	74294	74295	60479
40	0.64	0.52	1	0.4	94	100	3000	8000	1000	2000	2000	0	0	0	6	3499	3518	4536	Not shocked this trial	No picture this trial	6549	blah_de_blah_de_blah	6	3481	bet_left	Nothing yet	0	1	0	2	94	0	1	0	0	94	Not fifth trial	blah	3333333	Not_first_trial	86876	80333	80345	83826	83845	84864	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	80327
40	0.62	0.48	0.02	1	13	9	3000	8000	1000	2000	2000	0	0	0	5	3466	3485	4503	Not shocked this trial	No picture this trial	6516	blah_de_blah_de_blah	7	3448	bet_left	Nothing yet	1	1	0	2	13	1	1	0	0	13	Not fifth trial	blah	3333333	Not_first_trial	95409	88898	88911	92359	92378	93396	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	88893
40	0.75	0.8	1	0.8	70	80	3000	8000	1000	2000	2000	0	0	0	5	6099	6118	7136	Not shocked this trial	No picture this trial	9149	blah_de_blah_de_blah	8	6081	bet_left	Nothing yet	0	0	0	5	0	1	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	106575	97431	97444	103525	103544	104562	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	97426
90	0.72	0.06	1	1	12	134	3000	8000	1000	2000	2000	0	0	0	5	5315	5334	6352	Not shocked this trial	No picture this trial	8365	blah_de_blah_de_blah	9	5298	bet_right	Nothing yet	0	1	0	3	0	1	1	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	116957	108597	108610	113908	113926	114944	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	108592
40	0.92	0.76	1	0.4	74	78	3000	8000	1000	2000	2000	2000	2000	4000	5	7199	7218	8236	14282	12268	18298	14283	10	7181	bet_left	Nothing yet	0	1	0	3	74	1	2	0	2	74	0	blah	3333333	Not_first_trial	137272	118979	118992	126173	126192	127210	129223	131242	133256	133257	118974
40	0.44	0.72	1	1	11	42	3000	8000	1000	2000	2000	0	0	0	5	5348	5367	6386	Not shocked this trial	No picture this trial	8398	blah_de_blah_de_blah	11	5330	bet_left	Nothing yet	1	1	0	2	11	1	0	0	0	11	Not fifth trial	blah	3333333	Not_first_trial	147688	139295	139308	144638	144657	145676	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	139290
90	0.44	0.9	0.06	1	25	16	3000	8000	1000	2000	2000	0	0	0	6	No Button Press	8053	9069	Not shocked this trial	No picture this trial	11082	blah_de_blah_de_blah	12	0	bet_right	right urn	1	0	0	3	16	2	0	0	0	16	Not fifth trial	blah	3333333	Not_first_trial	160787	149711	149723	No button press	157758	158774	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	149705
40	0.58	0.58	1	1	15	17	3000	8000	1000	2000	2000	0	0	0	6	3466	3485	4503	Not shocked this trial	No picture this trial	6516	blah_de_blah_de_blah	13	3447	bet_left	Nothing yet	0	0	0	2	0	2	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	169320	162810	162823	166270	166289	167307	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	162804
40	0.26	0.2	1	1	62	134	3000	8000	1000	2000	2000	0	0	0	5	3599	3618	4636	Not shocked this trial	No picture this trial	6649	blah_de_blah_de_blah	14	3581	bet_left	Nothing yet	0	0	0	3	0	2	0	0	2	0	Not fifth trial	blah	3333333	Not_first_trial	177986	171342	171355	174936	174955	175973	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	171337
90	0.84	0.24	1	1	36	21	3000	8000	1000	2000	2000	2000	2000	4000	5	2766	2785	3803	9849	7835	13865	9850	15	2748	bet_right	Nothing yet	1	1	0	3	21	3	0	0	2	21	0	blah	3333333	Not_first_trial	193868	180008	180021	182769	182788	183806	185819	187838	189852	189853	180003
40	0.96	0.8	1	0.1	72	89	3000	8000	1000	2000	2000	0	0	0	5	1799	1818	2836	Not shocked this trial	No picture this trial	4849	blah_de_blah_de_blah	16	1781	bet_left	Nothing yet	1	1	0	4	72	0	1	0	0	72	Not fifth trial	blah	3333333	Not_first_trial	200734	195891	195903	197684	197703	198721	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	195885
