Scanner Trigger at times:	0	3000	6000	9000	12000	15000	15000
 br	 p_left	 p_right	 pr	 pr_left	 magnitude_left	 magnitude_right	 UrnsPresented_duration	 ChoiceTime_duration	 ChoiceDisplayed_duration	 OutcomeDisplayed_duration	 ITI_duration	 OutcomeHistoryDisplayed_duration	 ShockOutcomeDisplayed_duration	 ExtraITI_duration	 time_urns_presented	 time_button_press	 time_participant_choice_presented	 token_chosen_presented_time	 shock_time	 resultpicture_time	 time_ITI_begin	 time_Extra_ITI_begin	 trial number	 choice time	 participantsbet	 computerchoice_outcome	 did_right_win	 did_left_win	 numberofshocks	 outcome_chosen	 outcome	 numberbin1	 numberbin2	 numberbin3	 numberbin0	 outcome_intoarray	 result_given1in10	 breaktime	 length_break	 FIRST_ITI_start	 ITI_start	 UrnsPresented_start	 QuestionMark_start	 ButtonPress_start	 ChoiceDisplayed_start	 Outcome_start	 OutcomeHistoryDisplayed_start	 ShockOutcomeDisplay_start	 Shock_start	 ExtraITI_start	 Trial_starttime
 90	0.28	0.36	1	0.02	100	74	3000	8000	1000	2000	2000	0	0	0	10015	13314	13332	14349	Not shocked this trial	No picture this trial	16364	blah_de_blah_de_blah	1	3282	bet_right	Nothing yet	1	1	0	4	74	0	1	0	0	74	Not fifth trial	blah	3333333	15001	31364	25015	25032	28314	28332	29349	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	15000
40	0.28	0.4	1	1	11	16	3000	8000	1000	2000	2000	0	0	0	2	2966	2984	4001	Not shocked this trial	No picture this trial	6016	blah_de_blah_de_blah	2	2949	bet_left	Nothing yet	0	0	0	3	0	0	1	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	39397	33383	33398	36347	36365	37382	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	33381
90	0.48	0.4	1	1	63	13	3000	8000	1000	2000	2000	0	0	0	3	1766	1784	2801	Not shocked this trial	No picture this trial	4816	blah_de_blah_de_blah	3	1749	bet_right	Nothing yet	1	1	0	2	13	1	1	0	1	13	Not fifth trial	blah	3333333	Not_first_trial	46230	41417	41431	43180	43198	44215	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	41414
90	0.96	0.48	1	1	31	31	3000	8000	1000	2000	2000	0	0	0	2	1466	1483	2501	Not shocked this trial	No picture this trial	4516	blah_de_blah_de_blah	4	1449	bet_right	Nothing yet	1	1	0	2	31	2	1	0	1	31	Not fifth trial	blah	3333333	Not_first_trial	52763	48249	48264	49713	49730	50748	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	48247
90	0.96	0.78	1	1	11	2	3000	8000	1000	2000	2000	2000	2000	4000	2	1499	1517	2534	8582	6568	12615	8607	5	1482	bet_right	Nothing yet	0	1	2	1	0	2	1	0	2	0	74	blah	3333333	Not_first_trial	67395	54782	54797	56279	56297	57314	59329	61348	63362	63387	54780
90	0.24	0.72	1	0.2	40	7	3000	8000	1000	2000	2000	0	0	0	2	1366	1384	2401	Not shocked this trial	No picture this trial	4416	blah_de_blah_de_blah	6	1349	bet_right	Nothing yet	0	0	2	4	0	0	0	0	1	0	Not fifth trial	blah	3333333	Not_first_trial	73828	69414	69429	70778	70796	71813	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	69412
90	0.86	0.92	1	1	29	25	3000	8000	1000	2000	2000	0	0	0	2	1833	1850	2868	Not shocked this trial	No picture this trial	4883	blah_de_blah_de_blah	7	1816	bet_right	Nothing yet	1	1	2	1	25	1	0	0	1	25	Not fifth trial	blah	3333333	Not_first_trial	80728	75847	75862	77678	77695	78713	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	75845
40	0.88	0.48	1	1	54	132	3000	8000	1000	2000	2000	0	0	0	3	1833	1851	2868	Not shocked this trial	No picture this trial	4883	blah_de_blah_de_blah	8	1816	bet_left	Nothing yet	0	1	2	5	54	1	1	0	1	54	Not fifth trial	blah	3333333	Not_first_trial	87627	82747	82762	84578	84595	85612	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	82744
90	0.62	0.48	0.8	1	13	9	3000	8000	1000	2000	2000	0	0	0	2	2400	2417	3434	Not shocked this trial	No picture this trial	5450	blah_de_blah_de_blah	9	2383	bet_right	Nothing yet	1	1	2	4	9	2	1	0	1	9	Not fifth trial	blah	3333333	Not_first_trial	95094	89646	89661	92044	92061	93078	Not fifth trial	Not fifth trial	Not fifth trial	Not fifth trial	89644
90	0.36	0.66	1	0.02	45	21	3000	8000	1000	2000	2000	2000	2000	4000	2	1633	1651	2668	8716	6701	12733	8729	10	1616	bet_right	Nothing yet	0	0	1	4	0	2	1	0	2	0	9	blah	3333333	Not_first_trial	109843	97112	97127	98743	98761	99778	101793	103811	105826	105839	97110
