id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
230667,vp33,999,2017-12-04 19:06:11,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,1,NaN,withintrial
230668,vp33,999,2017-12-04 19:07:33,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
230669,vp33,999,2017-12-04 19:08:17,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
230670,vp33,999,2017-12-04 19:08:46,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
230671,vp33,999,2017-12-04 19:09:28,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
230672,vp33,999,2017-12-04 19:09:55,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,6,NaN,withintrial
230673,vp33,999,2017-12-04 19:10:11,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,7,NaN,withintrial
230674,vp33,999,2017-12-04 19:10:31,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,8,NaN,withintrial
230675,vp33,999,2017-12-04 19:11:48,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,9,NaN,withintrial
230676,vp33,999,2017-12-04 19:12:10,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,10,NaN,withintrial
230677,vp33,999,2017-12-04 19:12:23,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,11,NaN,withintrial
230678,vp33,999,2017-12-04 19:12:31,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,12,NaN,withintrial
230679,vp33,999,2017-12-04 19:12:57,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,13,NaN,withintrial
230680,vp33,999,2017-12-04 19:13:14,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,14,NaN,withintrial
230681,vp33,999,2017-12-04 19:13:18,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,15,NaN,withintrial
230682,vp33,999,2017-12-04 19:13:22,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,16,NaN,withintrial
230683,vp33,999,2017-12-04 19:13:43,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,17,NaN,withintrial
230684,vp33,999,2017-12-04 19:14:20,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,18,NaN,withintrial
230685,vp33,999,2017-12-04 19:14:28,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,19,NaN,withintrial
230686,vp33,999,2017-12-04 19:14:32,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,20,NaN,withintrial
230687,vp33,999,2017-12-04 19:14:37,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,21,NaN,withintrial
230688,vp33,999,2017-12-04 19:14:46,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,22,NaN,withintrial
230689,vp33,999,2017-12-04 19:14:50,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,23,NaN,withintrial
230690,vp33,999,2017-12-04 19:15:02,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,24,NaN,withintrial
230691,vp33,999,2017-12-04 19:15:26,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,25,NaN,withintrial
230692,vp33,999,2017-12-04 19:15:31,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,26,NaN,withintrial
230693,vp33,999,2017-12-04 19:15:44,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,27,NaN,withintrial
230694,vp33,999,2017-12-04 19:15:50,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,28,NaN,withintrial
230695,vp33,999,2017-12-04 19:16:01,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,29,NaN,withintrial
230696,vp33,999,2017-12-04 19:16:04,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,30,NaN,withintrial
230697,vp33,999,2017-12-04 19:16:17,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,31,NaN,withintrial
230698,vp33,999,2017-12-04 19:16:22,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,32,NaN,withintrial
230699,vp33,999,2017-12-04 19:16:28,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,33,NaN,withintrial
230700,vp33,999,2017-12-04 19:16:31,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,34,NaN,withintrial
230701,vp33,999,2017-12-04 19:16:39,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,35,NaN,withintrial
230702,vp33,999,2017-12-04 19:16:50,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,36,NaN,withintrial
230703,vp33,999,2017-12-04 19:16:59,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,37,NaN,withintrial
230704,vp33,10,2017-12-04 19:17:02,1512415017935,X,2344,1075, '0.1200', '0.5200',right, '1.0000', '0.0400',inperson,0,0,vmJh,999, '36.0000', '61.0000',61,true,combined,6,0,44,2,0,NaN,withintrial
230705,vp33,999,2017-12-04 19:17:08,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,38,NaN,withintrial
230706,vp33,11,2017-12-04 19:17:13,1512415025300,X,5774,1075, '0.4800', '0.9000',left, '1.0000', '1.0000',inperson,0,0,vmJh,999, '28.0000', '134.0000',28,true,combined,24,45,26,5,0,NaN,withintrial
230707,vp33,999,2017-12-04 19:17:18,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,39,NaN,withintrial
230708,vp33,12,2017-12-04 19:17:21,1512415036095,O,2809,1075, '0.1000', '0.2000',left, '0.8000', '1.0000',inperson,0,0,vmJh,999, '90.0000', '60.0000',0,true,combined,4,10,36,40,0,NaN,withintrial
230709,vp33,999,2017-12-04 19:17:26,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,40,NaN,withintrial
230710,vp33,13,2017-12-04 19:17:29,1512415043929,X,3291,1075, '0.7000', '0.1600',left, '1.0000', '0.0600',inperson,0,0,vmJh,999, '21.0000', '2.0000',21,true,combined,35,0,15,3,0,NaN,withintrial
230711,vp33,999,2017-12-04 19:17:34,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,41,NaN,withintrial
230712,vp33,14,2017-12-04 19:17:36,1512415052241,X,1638,1075, '0.5600', '0.4000',left, '0.4000', '1.0000',inperson,0,0,vmJh,999, '68.0000', '8.0000',68,true,combined,12,20,8,30,0,NaN,withintrial
230713,vp33,999,2017-12-04 19:17:41,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,42,NaN,withintrial
230714,vp33,999,2017-12-04 19:17:47,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,43,NaN,withintrial
230715,vp33,15,2017-12-04 19:17:50,1512415064923,O,3205,1143, '0.3200', '0.5600',right, '0.1000', '1.0000',inperson,0,0,vmJh,68, '-10.0000', '-10.0000',0,true,combined,1,27,4,23,0,NaN,withintrial
230716,vp33,999,2017-12-04 19:17:55,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,44,NaN,withintrial
230717,vp33,16,2017-12-04 19:17:57,1512415073160,X,1607,1143, '0.8000', '0.0400',left, '1.0000', '1.0000',inperson,0,0,vmJh,68, '-12.0000', '-11.0000',-12,true,combined,40,2,10,48,0,NaN,withintrial
230718,vp33,999,2017-12-04 19:18:02,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,45,NaN,withintrial
230719,vp33,17,2017-12-04 19:18:06,1512415079789,O,3746,1143, '0.9200', '0.0800',left, '0.4000', '1.0000',inperson,0,0,vmJh,68, '-63.0000', '-33.0000',0,true,combined,18,4,2,46,0,NaN,withintrial
230720,vp33,999,2017-12-04 19:18:11,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,46,NaN,withintrial
230721,vp33,18,2017-12-04 19:18:16,1512415088557,O,5232,1143, '0.3800', '0.2000',left, '0.0600', '1.0000',inperson,0,0,vmJh,68, '-20.0000', '-27.0000',0,true,combined,0,10,3,40,0,NaN,withintrial
230722,vp33,999,2017-12-04 19:18:21,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,47,NaN,withintrial
230723,vp33,19,2017-12-04 19:18:24,1512415098821,O,2869,1143, '0.2400', '0.1600',right, '1.0000', '0.0400',inperson,0,0,vmJh,68, '-84.0000', '-74.0000',0,true,combined,12,0,38,2,0,NaN,withintrial
230724,vp33,999,2017-12-04 19:18:29,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,48,NaN,withintrial
230725,vp33,999,2017-12-04 19:18:35,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,49,NaN,withintrial
230726,vp33,20,2017-12-04 19:18:42,1512415112737,O,7433,1143, '0.5600', '0.3200',right, '1.0000', '1.0000',inperson,0,0,vmJh,0, '-136.0000', '-89.0000',0,true,combined,27,16,23,34,0,NaN,withintrial
230727,vp33,999,2017-12-04 19:18:47,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,50,NaN,withintrial
230728,vp33,21,2017-12-04 19:18:53,1512415125200,O,5201,1143, '0.8400', '0.6000',left, '1.0000', '0.8000',inperson,0,0,vmJh,0, '-129.0000', '-72.0000',0,true,combined,42,22,8,18,0,NaN,withintrial
230729,vp33,999,2017-12-04 19:18:58,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,51,NaN,withintrial
230730,vp33,22,2017-12-04 19:19:01,1512415135434,O,3565,1143, '0.3600', '0.7200',left, '1.0000', '1.0000',inperson,0,0,vmJh,0, '-21.0000', '-40.0000',0,true,combined,18,36,32,14,0,NaN,withintrial
230731,vp33,999,2017-12-04 19:19:06,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,52,NaN,withintrial
230732,vp33,23,2017-12-04 19:19:08,1512415144029,X,1543,1143, '0.8800', '0.9200',right, '0.0800', '1.0000',inperson,0,0,vmJh,0, '-128.0000', '-23.0000',-23,true,combined,4,46,0,4,0,NaN,withintrial
230733,vp33,999,2017-12-04 19:19:13,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,53,NaN,withintrial
230734,vp33,24,2017-12-04 19:19:17,1512415150597,O,4063,1143, '0.0400', '0.1000',right, '1.0000', '1.0000',inperson,0,0,vmJh,0, '-19.0000', '-14.0000',0,true,combined,2,5,48,45,0,NaN,withintrial
230735,vp33,999,2017-12-04 19:19:22,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,54,NaN,withintrial
230736,vp33,999,2017-12-04 19:19:28,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,55,NaN,withintrial
230737,vp33,25,2017-12-04 19:19:32,1512415165713,X,4386,1143, '0.0600', '0.7800',right, '1.0000', '1.0000',inperson,0,0,vmJh,0, '39.0000', '135.0000',135,true,combined,3,39,47,11,0,NaN,withintrial
230738,vp33,999,2017-12-04 19:19:37,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,56,NaN,withintrial
230739,vp33,26,2017-12-04 19:19:39,1512415175120,O,1846,1143, '0.3600', '0.3600',left, '0.0200', '1.0000',inperson,0,0,vmJh,0, '104.0000', '91.0000',0,true,combined,0,18,1,32,0,NaN,withintrial
230740,vp33,999,2017-12-04 19:19:44,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,57,NaN,withintrial
230741,vp33,27,2017-12-04 19:19:47,1512415181983,X,2702,1143, '0.4000', '0.4200',right, '0.0800', '1.0000',inperson,0,0,vmJh,0, '44.0000', '51.0000',51,true,combined,1,21,3,29,0,NaN,withintrial
230742,vp33,999,2017-12-04 19:19:52,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,58,NaN,withintrial
230743,vp33,28,2017-12-04 19:19:53,1512415189705,O,1351,1143, '0.6600', '0.6000',left, '1.0000', '1.0000',inperson,0,0,vmJh,0, '43.0000', '30.0000',0,true,combined,32,30,18,20,0,NaN,withintrial
230744,vp33,999,2017-12-04 19:19:58,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,59,NaN,withintrial
230745,vp33,29,2017-12-04 19:19:59,1512415196086,O,1104,1143, '0.2800', '0.2800',left, '1.0000', '1.0000',inperson,0,0,vmJh,0, '91.0000', '76.0000',0,true,combined,13,13,37,37,0,NaN,withintrial
230746,vp33,999,2017-12-04 19:20:04,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,60,NaN,withintrial
230747,vp33,999,2017-12-04 19:20:10,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,61,NaN,withintrial
230748,vp33,999,2017-12-04 19:20:22,999,999,999,999,999,999,999,999,999,inperson,0,999,vmJh,999,999,999,999,2,combined,999,999,999,999,62,NaN,withintrial
230749,vp33,0,2017-12-04 19:20:51,1512415247250,O,2037,1000,0.83999999999999997,0.23999999999999999,left,1.0,1.0,inperson,0,0,vmJh,0,36.0,21.0,0,false,combined,9,37,41,13,0,NaN,withintrial
230750,vp33,1,2017-12-04 19:20:59,1512415254317,X,2312,1000, 0.76000000000000001, 0.64000000000000001,right, 1.0, 1.0,inperson,0,0,vmJh,0, 78.0, 101.0,101,false,combined,13,17,37,33,0,NaN,withintrial
230751,vp33,2,2017-12-04 19:21:05,1512415261650,X,1568,1000, 0.66000000000000003, 0.35999999999999999,right, 1.0, 0.80000000000000004,inperson,0,0,vmJh,0, 21.0, 68.0,68,false,combined,18,25,32,15,0,NaN,withintrial
230752,vp33,3,2017-12-04 19:21:12,1512415268249,X,1518,1000, 0.76000000000000001, 0.92000000000000004,right, 0.10000000000000001, 1.0,inperson,0,0,vmJh,0, 8.0, 12.0,12,false,combined,1,4,4,46,0,NaN,withintrial
230753,vp33,4,2017-12-04 19:21:18,1512415274784,X,1464,1000, 0.88, 0.38,right, 1.0, 1.0,inperson,0,0,vmJh,0, 7.0, 20.0,20,false,combined,6,31,44,19,0,NaN,withintrial
230754,vp33,5,2017-12-04 19:21:33,1512415287295,O,3653,1068, 0.73999999999999999, 0.40000000000000002,left, 1.0, 1.0,inperson,0,0,vmJh,68, -16.0, -38.0,0,false,combined,13,30,37,20,0,NaN,withintrial
230755,vp33,6,2017-12-04 19:21:41,1512415295969,X,2505,1068, 0.64000000000000001, 0.92000000000000004,right, 1.0, 0.02,inperson,0,0,vmJh,68, -97.0, -70.0,-70,false,combined,19,0,31,1,0,NaN,withintrial
230756,vp33,7,2017-12-04 19:21:48,1512415303503,O,2368,1068, 0.41999999999999998, 0.26000000000000001,left, 1.0, 0.40000000000000002,inperson,0,0,vmJh,68, -33.0, -60.0,0,false,combined,28,17,22,3,0,NaN,withintrial
230757,vp33,8,2017-12-04 19:21:57,1512415310898,X,3536,1068, 0.95999999999999996, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,vmJh,68, -5.0, -25.0,-5,false,combined,3,20,47,30,0,NaN,withintrial
230758,vp33,9,2017-12-04 19:22:09,1512415319462,O,7555,1068, 0.40000000000000002, 0.80000000000000004,right, 0.10000000000000001, 1.0,inperson,0,0,vmJh,68, -87.0, -55.0,0,false,combined,4,10,1,40,0,NaN,withintrial
230759,vp33,10,2017-12-04 19:22:23,1512415338057,O,2901,1068, 0.47999999999999998, 0.40000000000000002,right, 1.0, 1.0,inperson,0,0,vmJh,0, -63.0, -13.0,0,false,combined,25,30,25,20,0,NaN,withintrial
