id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
173211,vp29,999,2017-10-25 22:15:01,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,1,NaN,withintrial
173212,vp29,999,2017-10-25 22:15:09,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
173213,vp29,999,2017-10-25 22:15:23,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,1,NaN,withintrial
173214,vp29,999,2017-10-25 22:30:47,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
173215,vp29,999,2017-10-25 22:31:07,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
173216,vp29,999,2017-10-25 22:32:15,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
173217,vp29,999,2017-10-25 22:33:20,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
173218,vp29,999,2017-10-25 22:33:52,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
173219,vp29,999,2017-10-25 22:33:54,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
173220,vp29,999,2017-10-25 22:34:25,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
173221,vp29,999,2017-10-25 22:34:40,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
173222,vp29,999,2017-10-25 22:34:46,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
173223,vp29,999,2017-10-25 22:34:48,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
173224,vp29,999,2017-10-25 22:34:51,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
173225,vp29,999,2017-10-25 22:34:57,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
173226,vp29,999,2017-10-25 22:35:23,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
173227,vp29,999,2017-10-25 22:35:52,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
173228,vp29,999,2017-10-25 22:36:29,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,6,NaN,withintrial
173229,vp29,999,2017-10-25 22:36:44,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,7,NaN,withintrial
173230,vp29,999,2017-10-25 22:37:11,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,8,NaN,withintrial
173231,vp29,999,2017-10-25 22:38:22,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,7,NaN,withintrial
173232,vp29,999,2017-10-25 22:38:25,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,8,NaN,withintrial
173233,vp29,999,2017-10-25 22:38:29,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,9,NaN,withintrial
173234,vp29,999,2017-10-25 22:38:40,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,10,NaN,withintrial
173235,vp29,999,2017-10-25 22:38:53,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,11,NaN,withintrial
173236,vp29,999,2017-10-25 22:39:00,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,12,NaN,withintrial
173237,vp29,999,2017-10-25 22:39:19,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,13,NaN,withintrial
173238,vp29,999,2017-10-25 22:39:33,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,14,NaN,withintrial
173239,vp29,999,2017-10-25 22:39:46,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,15,NaN,withintrial
173240,vp29,999,2017-10-25 22:39:49,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,16,NaN,withintrial
173241,vp29,999,2017-10-25 22:40:05,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,17,NaN,withintrial
173242,vp29,999,2017-10-25 22:40:13,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,18,NaN,withintrial
173243,vp29,999,2017-10-25 22:40:21,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,19,NaN,withintrial
173244,vp29,999,2017-10-25 22:40:25,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,20,NaN,withintrial
173245,vp29,999,2017-10-25 22:40:27,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,21,NaN,withintrial
173246,vp29,999,2017-10-25 22:40:41,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,22,NaN,withintrial
173247,vp29,999,2017-10-25 22:40:54,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,23,NaN,withintrial
173248,vp29,999,2017-10-25 22:40:58,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,24,NaN,withintrial
173249,vp29,999,2017-10-25 22:41:15,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,25,NaN,withintrial
173250,vp29,999,2017-10-25 22:41:20,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,26,NaN,withintrial
173251,vp29,999,2017-10-25 22:41:53,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,27,NaN,withintrial
173252,vp29,999,2017-10-25 22:41:58,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,28,NaN,withintrial
173253,vp29,999,2017-10-25 22:42:01,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,27,NaN,withintrial
173254,vp29,999,2017-10-25 22:42:03,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,28,NaN,withintrial
173255,vp29,999,2017-10-25 22:42:07,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,29,NaN,withintrial
173256,vp29,999,2017-10-25 22:42:09,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,30,NaN,withintrial
173257,vp29,999,2017-10-25 22:42:22,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,31,NaN,withintrial
173258,vp29,999,2017-10-25 22:42:32,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,32,NaN,withintrial
173259,vp29,999,2017-10-25 22:42:40,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,33,NaN,withintrial
173260,vp29,999,2017-10-25 22:42:43,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,34,NaN,withintrial
173261,vp29,999,2017-10-25 22:42:52,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,35,NaN,withintrial
173262,vp29,999,2017-10-25 22:42:58,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,36,NaN,withintrial
173263,vp29,999,2017-10-25 22:43:22,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,37,NaN,withintrial
173264,vp29,10,2017-10-25 22:43:28,1508971399487,O,6138,1075, '0.1200', '0.5200',left, '1.0000', '0.0400',inperson,0,0,Uqc0,999, '36.0000', '61.0000',0,true,combined,6,0,44,2,0,NaN,withintrial
173265,vp29,999,2017-10-25 22:43:33,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,38,NaN,withintrial
173266,vp29,11,2017-10-25 22:43:42,1508971410660,X,8263,1075, '0.4800', '0.9000',right, '1.0000', '1.0000',inperson,0,1,Uqc0,999, '28.0000', '134.0000',134,true,combined,24,45,26,5,0,NaN,withintrial
173267,vp29,999,2017-10-25 22:43:47,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,39,NaN,withintrial
173268,vp29,12,2017-10-25 22:43:53,1508971423950,O,6012,1075, '0.1000', '0.2000',left, '0.8000', '1.0000',inperson,0,0,Uqc0,999, '90.0000', '60.0000',0,true,combined,4,10,36,40,0,NaN,withintrial
173269,vp29,999,2017-10-25 22:43:58,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,40,NaN,withintrial
173270,vp29,13,2017-10-25 22:44:00,1508971434994,X,1859,1075, '0.7000', '0.1600',left, '1.0000', '0.0600',inperson,0,0,Uqc0,999, '21.0000', '2.0000',21,true,combined,35,0,15,3,0,NaN,withintrial
173271,vp29,999,2017-10-25 22:44:05,999,999,999,999,999,999,999,999,999,inperson,0,999,Uqc0,999,999,999,999,2,combined,999,999,999,999,41,NaN,withintrial
