id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
164920,vp07,999,2017-09-26 16:58:21,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,1,NaN,NaN
164921,vp07,999,2017-09-26 17:03:06,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,1,NaN,NaN
164922,vp07,999,2017-09-26 17:03:22,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,2,NaN,NaN
164923,vp07,999,2017-09-26 17:03:54,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,3,NaN,NaN
164924,vp07,999,2017-09-26 17:04:18,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,4,NaN,NaN
164925,vp07,999,2017-09-26 17:04:33,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,5,NaN,NaN
164926,vp07,999,2017-09-26 17:04:42,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,6,NaN,NaN
164927,vp07,999,2017-09-26 17:04:58,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,7,NaN,NaN
164928,vp07,999,2017-09-26 17:05:14,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,8,NaN,NaN
164929,vp07,999,2017-09-26 17:06:11,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,9,NaN,NaN
164930,vp07,999,2017-09-26 17:06:19,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,10,NaN,NaN
164931,vp07,999,2017-09-26 17:06:34,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,11,NaN,NaN
164932,vp07,999,2017-09-26 17:06:39,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,12,NaN,NaN
164933,vp07,999,2017-09-26 17:07:10,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,13,NaN,NaN
164934,vp07,999,2017-09-26 17:07:27,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,14,NaN,NaN
164935,vp07,999,2017-09-26 17:07:38,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,15,NaN,NaN
164936,vp07,999,2017-09-26 17:07:42,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,16,NaN,NaN
164937,vp07,999,2017-09-26 17:07:51,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,17,NaN,NaN
164938,vp07,999,2017-09-26 17:08:47,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,18,NaN,NaN
164939,vp07,999,2017-09-26 17:08:51,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,19,NaN,NaN
164940,vp07,999,2017-09-26 17:08:58,999,999,999,999,999,999,999,999,999,inperson,0,999,gFgb,999,999,999,999,2,combined,999,999,999,999,20,NaN,NaN
