id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
234749,vp40,999,2017-12-13 23:24:57,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,1,NaN,withintrial
234750,vp40,999,2017-12-13 23:26:24,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
234751,vp40,999,2017-12-13 23:26:47,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
234752,vp40,999,2017-12-13 23:27:32,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
234753,vp40,999,2017-12-13 23:27:49,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
234754,vp40,999,2017-12-13 23:28:13,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,6,NaN,withintrial
234755,vp40,999,2017-12-13 23:28:28,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,7,NaN,withintrial
234756,vp40,999,2017-12-13 23:28:44,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,8,NaN,withintrial
234757,vp40,999,2017-12-13 23:29:08,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,9,NaN,withintrial
234758,vp40,999,2017-12-13 23:29:17,999,999,999,999,999,999,999,999,999,inperson,0,999,INbi,999,999,999,999,2,combined,999,999,999,999,10,NaN,withintrial
