id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
170346,vp20,999,2017-10-19 17:35:02,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,1,NaN,NaN
170347,vp20,999,2017-10-19 17:35:33,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,2,NaN,NaN
170348,vp20,999,2017-10-19 17:35:46,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,3,NaN,NaN
170349,vp20,999,2017-10-19 17:36:16,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,4,NaN,NaN
170350,vp20,999,2017-10-19 17:36:26,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,5,NaN,NaN
170351,vp20,999,2017-10-19 17:36:33,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,6,NaN,NaN
170352,vp20,999,2017-10-19 17:36:54,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,7,NaN,NaN
170353,vp20,999,2017-10-19 17:37:04,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,8,NaN,NaN
170354,vp20,999,2017-10-19 17:37:34,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,9,NaN,NaN
170355,vp20,999,2017-10-19 17:37:42,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,10,NaN,NaN
170356,vp20,999,2017-10-19 17:37:49,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,11,NaN,NaN
170357,vp20,999,2017-10-19 17:37:53,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,12,NaN,NaN
170358,vp20,999,2017-10-19 17:38:03,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,13,NaN,NaN
170359,vp20,999,2017-10-19 17:38:21,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,14,NaN,NaN
170360,vp20,999,2017-10-19 17:38:30,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,15,NaN,NaN
170361,vp20,999,2017-10-19 17:38:34,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,16,NaN,NaN
170362,vp20,999,2017-10-19 17:38:41,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,17,NaN,NaN
170363,vp20,999,2017-10-19 17:39:09,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,18,NaN,NaN
170364,vp20,999,2017-10-19 17:39:12,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,19,NaN,NaN
170365,vp20,999,2017-10-19 17:39:16,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,20,NaN,NaN
170366,vp20,999,2017-10-19 17:39:18,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,21,NaN,NaN
170367,vp20,999,2017-10-19 17:39:23,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,22,NaN,NaN
170368,vp20,999,2017-10-19 17:39:35,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,23,NaN,NaN
170369,vp20,999,2017-10-19 17:39:39,999,999,999,999,999,999,999,999,999,inperson,0,999,nQSY,999,999,999,999,2,combined,999,999,999,999,24,NaN,NaN
