id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
166521,vp11,999,2017-10-06 21:01:07,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,1,NaN,NaN
166522,vp11,999,2017-10-06 21:01:57,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,2,NaN,NaN
166523,vp11,999,2017-10-06 21:02:27,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,3,NaN,NaN
166524,vp11,999,2017-10-06 21:02:48,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,4,NaN,NaN
166525,vp11,999,2017-10-06 21:03:12,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,5,NaN,NaN
166526,vp11,999,2017-10-06 21:03:30,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,6,NaN,NaN
166527,vp11,999,2017-10-06 21:03:42,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,7,NaN,NaN
166528,vp11,999,2017-10-06 21:03:57,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,8,NaN,NaN
166529,vp11,999,2017-10-06 21:04:34,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,9,NaN,NaN
166530,vp11,999,2017-10-06 21:04:50,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,10,NaN,NaN
166531,vp11,999,2017-10-06 21:04:54,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,11,NaN,NaN
166532,vp11,999,2017-10-06 21:04:59,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,12,NaN,NaN
166533,vp11,999,2017-10-06 21:05:10,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,13,NaN,NaN
166534,vp11,999,2017-10-06 21:05:18,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,14,NaN,NaN
166535,vp11,999,2017-10-06 21:05:24,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,15,NaN,NaN
166536,vp11,999,2017-10-06 21:05:28,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,16,NaN,NaN
166537,vp11,999,2017-10-06 21:05:37,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,17,NaN,NaN
166538,vp11,999,2017-10-06 21:05:41,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,18,NaN,NaN
166539,vp11,999,2017-10-06 21:05:43,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,19,NaN,NaN
166540,vp11,999,2017-10-06 21:05:46,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,20,NaN,NaN
166541,vp11,999,2017-10-06 21:05:49,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,21,NaN,NaN
166542,vp11,999,2017-10-06 21:05:52,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,22,NaN,NaN
166543,vp11,999,2017-10-06 21:05:56,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,23,NaN,NaN
166544,vp11,999,2017-10-06 21:06:06,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,24,NaN,NaN
166545,vp11,999,2017-10-06 21:06:35,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,25,NaN,NaN
166546,vp11,999,2017-10-06 21:06:38,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,26,NaN,NaN
166547,vp11,999,2017-10-06 21:06:47,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,27,NaN,NaN
166548,vp11,999,2017-10-06 21:06:49,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,28,NaN,NaN
166549,vp11,999,2017-10-06 21:06:52,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,29,NaN,NaN
166550,vp11,999,2017-10-06 21:06:54,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,30,NaN,NaN
166551,vp11,999,2017-10-06 21:06:58,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,31,NaN,NaN
166552,vp11,999,2017-10-06 21:06:59,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,32,NaN,NaN
166553,vp11,999,2017-10-06 21:07:03,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,33,NaN,NaN
166554,vp11,999,2017-10-06 21:07:04,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,34,NaN,NaN
166555,vp11,999,2017-10-06 21:07:07,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,35,NaN,NaN
166556,vp11,999,2017-10-06 21:07:08,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,36,NaN,NaN
166557,vp11,999,2017-10-06 21:07:19,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,37,NaN,NaN
166558,vp11,10,2017-10-06 21:07:22,1507324037946,O,3209,1075, '0.1200', '0.5200',left, '1.0000', '0.0400',inperson,0,0,PkcF,999, '36.0000', '61.0000',0,true,combined,6,0,44,2,0,NaN,NaN
166559,vp11,999,2017-10-06 21:07:28,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,38,NaN,NaN
166560,vp11,11,2017-10-06 21:07:31,1507324046168,X,3176,1075, '0.4800', '0.9000',left, '1.0000', '1.0000',inperson,0,0,PkcF,999, '28.0000', '134.0000',28,true,combined,24,45,26,5,0,NaN,NaN
166561,vp11,999,2017-10-06 21:07:36,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,39,NaN,NaN
166562,vp11,12,2017-10-06 21:07:37,1507324054356,O,1629,1075, '0.1000', '0.2000',left, '0.8000', '1.0000',inperson,0,0,PkcF,999, '90.0000', '60.0000',0,true,combined,4,10,36,40,0,NaN,NaN
166563,vp11,999,2017-10-06 21:07:42,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,40,NaN,NaN
166564,vp11,13,2017-10-06 21:07:46,1507324060999,X,3429,1075, '0.7000', '0.1600',left, '1.0000', '0.0600',inperson,0,0,PkcF,999, '21.0000', '2.0000',21,true,combined,35,0,15,3,0,NaN,NaN
166565,vp11,999,2017-10-06 21:07:51,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,41,NaN,NaN
166566,vp11,14,2017-10-06 21:07:54,1507324069442,O,2960,1075, '0.5600', '0.4000',right, '0.4000', '1.0000',inperson,0,0,PkcF,999, '68.0000', '8.0000',0,true,combined,12,20,8,30,0,NaN,NaN
166567,vp11,999,2017-10-06 21:07:59,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,42,NaN,NaN
166568,vp11,999,2017-10-06 21:08:05,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,43,NaN,NaN
166569,vp11,15,2017-10-06 21:08:07,1507324083436,O,2414,1075, '0.3200', '0.5600',right, '0.1000', '1.0000',inperson,0,0,PkcF,0, '-10.0000', '-10.0000',0,true,combined,1,27,4,23,0,NaN,NaN
166570,vp11,999,2017-10-06 21:08:12,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,44,NaN,NaN
166571,vp11,16,2017-10-06 21:08:14,1507324090897,O,1608,1075, '0.8000', '0.0400',left, '1.0000', '1.0000',inperson,0,0,PkcF,0, '-12.0000', '-11.0000',0,true,combined,40,2,10,48,0,NaN,NaN
166572,vp11,999,2017-10-06 21:08:19,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,45,NaN,NaN
166573,vp11,17,2017-10-06 21:08:21,1507324097523,X,1938,1075, '0.9200', '0.0800',left, '0.4000', '1.0000',inperson,0,0,PkcF,0, '-63.0000', '-33.0000',-63,true,combined,18,4,2,46,0,NaN,NaN
166574,vp11,999,2017-10-06 21:08:26,999,999,999,999,999,999,999,999,999,inperson,0,999,PkcF,999,999,999,999,2,combined,999,999,999,999,46,NaN,NaN
