id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
176538,vp23_2,999,2017-10-31 22:36:31,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,1,NaN,withintrial
176539,vp23_2,999,2017-10-31 22:36:33,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,2,NaN,withintrial
176540,vp23_2,999,2017-10-31 22:36:33,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,3,NaN,withintrial
176541,vp23_2,999,2017-10-31 22:36:34,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,4,NaN,withintrial
176542,vp23_2,999,2017-10-31 22:36:34,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,5,NaN,withintrial
176543,vp23_2,999,2017-10-31 22:36:36,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,6,NaN,withintrial
176544,vp23_2,999,2017-10-31 22:36:37,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,7,NaN,withintrial
176545,vp23_2,999,2017-10-31 22:36:37,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,8,NaN,withintrial
176546,vp23_2,999,2017-10-31 22:36:38,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,9,NaN,withintrial
176547,vp23_2,999,2017-10-31 22:36:38,999,999,999,999,999,999,999,999,999,inperson,0,999,XP2v,999,999,999,999,2,combined,999,999,999,999,10,NaN,withintrial
