id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
166903,vp13,999,2017-10-09 17:24:03,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,1,NaN,NaN
166904,vp13,999,2017-10-09 17:24:56,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,2,NaN,NaN
166905,vp13,999,2017-10-09 17:25:09,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,3,NaN,NaN
166906,vp13,999,2017-10-09 17:25:25,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,4,NaN,NaN
166907,vp13,999,2017-10-09 17:25:52,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,5,NaN,NaN
166908,vp13,999,2017-10-09 17:26:02,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,6,NaN,NaN
166909,vp13,999,2017-10-09 17:26:10,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,7,NaN,NaN
166910,vp13,999,2017-10-09 17:26:18,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,8,NaN,NaN
166911,vp13,999,2017-10-09 17:26:58,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,9,NaN,NaN
166912,vp13,999,2017-10-09 17:27:07,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,10,NaN,NaN
166913,vp13,999,2017-10-09 17:27:15,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,11,NaN,NaN
166914,vp13,999,2017-10-09 17:27:19,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,12,NaN,NaN
166915,vp13,999,2017-10-09 17:27:35,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,13,NaN,NaN
166916,vp13,999,2017-10-09 17:27:49,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,14,NaN,NaN
166917,vp13,999,2017-10-09 17:27:55,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,15,NaN,NaN
166918,vp13,999,2017-10-09 17:27:57,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,16,NaN,NaN
166919,vp13,999,2017-10-09 17:28:19,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,17,NaN,NaN
166920,vp13,999,2017-10-09 17:28:40,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,18,NaN,NaN
166921,vp13,999,2017-10-09 17:28:43,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,19,NaN,NaN
166922,vp13,999,2017-10-09 17:28:49,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,20,NaN,NaN
166923,vp13,999,2017-10-09 17:28:56,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,21,NaN,NaN
166924,vp13,999,2017-10-09 17:29:03,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,22,NaN,NaN
166925,vp13,999,2017-10-09 17:29:10,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,23,NaN,NaN
166926,vp13,999,2017-10-09 17:29:15,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,24,NaN,NaN
166927,vp13,999,2017-10-09 17:29:36,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,25,NaN,NaN
166928,vp13,999,2017-10-09 17:29:55,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,26,NaN,NaN
166929,vp13,999,2017-10-09 17:30:25,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,27,NaN,NaN
166930,vp13,999,2017-10-09 17:30:30,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,28,NaN,NaN
166931,vp13,999,2017-10-09 17:30:39,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,29,NaN,NaN
166932,vp13,999,2017-10-09 17:30:41,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,30,NaN,NaN
166933,vp13,999,2017-10-09 17:30:46,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,31,NaN,NaN
166934,vp13,999,2017-10-09 17:30:48,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,32,NaN,NaN
166935,vp13,999,2017-10-09 17:30:53,999,999,999,999,999,999,999,999,999,inperson,0,999,X7UL,999,999,999,999,2,combined,999,999,999,999,33,NaN,NaN
