,id,MID,trial_number,start_date,trialstart,outcome,reaction_time,totalpoints,prop_left,prop_right,resp,revealed_left,revealed_right,AID,HID,noresp,session_id,five_trial_outcome,mag_left,mag_right,received_mag,practice,loss_or_reward,revealed_o_l,revealed_o_r,revealed_x_l,revealed_x_r,instruct_number,est_left_over_right,whensaved
163,166233,vp12,35,2017-10-06 17:51:40,1507312294561,O,3548,958, 0.35999999999999999, 0.28000000000000003,right, 1.0, 0.059999999999999998,inperson,0,0,kCB2,-97, 100.0, 84.0,0,false,combined,32,2,18,1,0,,
164,166234,vp12,36,2017-10-06 17:51:46,1507312303117,O,1334,958, 0.44, 0.52000000000000002,left, 1.0, 0.20000000000000001,inperson,0,0,kCB2,-97, 68.0, 40.0,0,false,combined,26,8,24,2,0,,
165,166235,vp12,37,2017-10-06 17:51:53,1507312309461,O,1835,958, 0.59999999999999998, 0.23999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,kCB2,-97, 7.0, 21.0,0,false,combined,20,13,30,7,0,,
166,166236,vp12,38,2017-10-06 17:52:00,1507312316304,O,1630,958, 0.88, 0.59999999999999998,right, 1.0, 1.0,inperson,0,0,kCB2,-97, 17.0, 50.0,0,false,combined,6,21,44,29,0,,
167,166237,vp12,39,2017-10-06 17:52:06,1507312322942,O,1692,958, 0.44, 0.52000000000000002,right, 1.0, 0.02,inperson,0,0,kCB2,-97, 68.0, 50.0,0,false,combined,26,0,24,1,0,,
168,166238,vp12,40,2017-10-06 17:52:19,1507312335653,X,1352,958, 0.35999999999999999, 0.56000000000000005,right, 0.10000000000000001, 1.0,inperson,0,0,kCB2,0, 74.0, 98.0,98,false,combined,3,22,2,28,0,,
169,166239,vp12,41,2017-10-06 17:52:25,1507312342012,X,1275,958, 0.92000000000000004, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,kCB2,0, 33.0, 7.0,33,false,combined,3,17,47,33,0,,
170,166240,vp12,42,2017-10-06 17:52:31,1507312348295,O,1344,958, 0.62, 0.47999999999999998,left, 1.0, 0.80000000000000004,inperson,0,0,kCB2,0, 13.0, 9.0,0,false,combined,18,22,32,18,0,,
171,166241,vp12,43,2017-10-06 17:52:39,1507312354646,X,2019,958, 0.38, 0.35999999999999999,left, 1.0, 0.059999999999999998,inperson,0,0,kCB2,0, 40.0, 51.0,40,false,combined,31,2,19,1,0,,
172,166242,vp12,44,2017-10-06 17:52:45,1507312361672,O,1265,958, 0.5, 0.47999999999999998,right, 0.80000000000000004, 1.0,inperson,0,0,kCB2,0, 38.0, 45.0,0,false,combined,20,26,20,24,0,,
173,166243,vp12,45,2017-10-06 17:52:59,1507312373950,X,3117,991, 0.62, 0.90000000000000002,left, 1.0, 0.80000000000000004,inperson,0,0,kCB2,33, -55.0, -100.0,-55,false,combined,19,6,31,34,0,,
174,166244,vp12,46,2017-10-06 17:53:06,1507312382075,O,2291,991, 0.68000000000000005, 0.22,right, 1.0, 0.02,inperson,0,0,kCB2,33, -7.0, -45.0,0,false,combined,16,1,34,0,0,,
175,166245,vp12,47,2017-10-06 17:53:13,1507312389374,X,2284,991, 0.95999999999999996, 0.68000000000000005,right, 0.40000000000000002, 1.0,inperson,0,0,kCB2,33, -9.0, -18.0,-18,false,combined,0,17,20,33,0,,
176,166246,vp12,48,2017-10-06 17:53:22,1507312396665,X,3115,991, 0.64000000000000001, 0.29999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,kCB2,33, -16.0, -46.0,-46,false,combined,18,15,32,5,0,,
177,166247,vp12,49,2017-10-06 17:53:29,1507312404787,O,2625,991, 0.59999999999999998, 0.40000000000000002,right, 0.10000000000000001, 1.0,inperson,0,0,kCB2,33, -35.0, -47.0,0,false,combined,2,30,3,20,0,,
178,166248,vp12,50,2017-10-06 17:53:47,1507312422519,O,2906,991, 0.59999999999999998, 0.23999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,kCB2,0, -7.0, -21.0,0,false,combined,20,13,30,7,0,,
179,166249,vp12,51,2017-10-06 17:53:54,1507312430432,O,1305,991, 0.35999999999999999, 0.28000000000000003,left, 1.0, 0.059999999999999998,inperson,0,0,kCB2,0, -100.0, -84.0,0,false,combined,32,2,18,1,0,,
180,166250,vp12,52,2017-10-06 17:54:00,1507312436745,O,1893,991, 0.12, 0.88,left, 0.059999999999999998, 1.0,inperson,0,0,kCB2,0, -100.0, -60.0,0,false,combined,2,7,1,43,0,,
181,166251,vp12,53,2017-10-06 17:54:07,1507312443646,O,1060,991, 0.28000000000000003, 0.35999999999999999,right, 0.02, 1.0,inperson,0,0,kCB2,0, -100.0, -74.0,0,false,combined,0,32,1,18,0,,
182,166252,vp12,54,2017-10-06 17:54:13,1507312449714,X,1193,991, 0.35999999999999999, 0.59999999999999998,left, 1.0, 1.0,inperson,0,0,kCB2,0, -72.0, -60.0,-72,false,combined,31,20,19,30,0,,
183,166253,vp12,55,2017-10-06 17:54:27,1507312461922,X,3622,991, 0.47999999999999998, 0.62,right, 0.20000000000000001, 1.0,inperson,0,0,kCB2,0, -9.0, -13.0,-13,false,combined,5,20,5,30,0,,
184,166254,vp12,56,2017-10-06 17:54:35,1507312470552,O,2400,991, 0.56000000000000005, 0.88,left, 1.0, 1.0,inperson,0,0,kCB2,0, -114.0, -78.0,0,false,combined,22,6,28,44,0,,
185,166255,vp12,57,2017-10-06 17:54:41,1507312477959,X,1138,991, 0.95999999999999996, 0.47999999999999998,right, 1.0, 1.0,inperson,0,0,kCB2,0, -31.0, -31.0,-31,false,combined,3,25,47,25,0,,
186,166256,vp12,58,2017-10-06 17:54:47,1507312484103,O,914,991, 0.5, 0.47999999999999998,right, 0.80000000000000004, 1.0,inperson,0,0,kCB2,0, -38.0, -45.0,0,false,combined,20,26,20,24,0,,
187,166257,vp12,59,2017-10-06 17:54:53,1507312490024,X,1167,991, 0.56000000000000005, 0.40000000000000002,right, 0.80000000000000004, 1.0,inperson,0,0,kCB2,0, -25.0, -56.0,-56,false,combined,19,30,21,20,0,,
188,166258,vp12,60,2017-10-06 17:55:06,1507312502205,X,1789,991, 0.64000000000000001, 0.38,left, 0.20000000000000001, 1.0,inperson,0,0,kCB2,0, 60.0, 81.0,60,false,combined,3,31,7,19,0,,
189,166259,vp12,61,2017-10-06 17:55:12,1507312509001,X,1247,991, 0.68000000000000005, 0.22,left, 0.40000000000000002, 1.0,inperson,0,0,kCB2,0, 4.0, 11.0,4,false,combined,5,39,15,11,0,,
190,166260,vp12,62,2017-10-06 17:55:18,1507312515256,O,1102,991, 0.92000000000000004, 0.64000000000000001,right, 0.20000000000000001, 1.0,inperson,0,0,kCB2,0, 80.0, 97.0,0,false,combined,1,18,9,32,0,,
191,166261,vp12,63,2017-10-06 17:55:25,1507312521366,O,1472,991, 0.10000000000000001, 0.56000000000000005,right, 1.0, 0.10000000000000001,inperson,0,0,kCB2,0, 33.0, 20.0,0,false,combined,46,1,4,4,0,,
192,166262,vp12,64,2017-10-06 17:55:31,1507312527846,X,1406,991, 0.80000000000000004, 0.68000000000000005,right, 1.0, 1.0,inperson,0,0,kCB2,0, 19.0, 48.0,48,false,combined,10,16,40,34,0,,
193,166263,vp12,65,2017-10-06 17:55:44,1507312540266,O,2188,995, 0.62, 0.73999999999999999,right, 1.0, 0.40000000000000002,inperson,0,0,kCB2,4, 48.0, 51.0,0,false,combined,20,5,30,15,0,,
194,166264,vp12,66,2017-10-06 17:55:51,1507312547462,O,1540,995, 0.29999999999999999, 0.5,right, 0.80000000000000004, 1.0,inperson,0,0,kCB2,4, 39.0, 42.0,0,false,combined,25,25,15,25,0,,
195,166265,vp12,67,2017-10-06 17:55:58,1507312554011,O,2542,995, 0.32000000000000001, 0.44,right, 1.0, 1.0,inperson,0,0,kCB2,4, 39.0, 42.0,0,false,combined,34,27,16,23,0,,
196,166266,vp12,68,2017-10-06 17:56:07,1507312561560,O,3905,995, 0.76000000000000001, 0.52000000000000002,right, 1.0, 1.0,inperson,0,0,kCB2,4, 42.0, 61.0,0,false,combined,12,25,38,25,0,,
197,166267,vp12,69,2017-10-06 17:56:13,1507312570472,X,967,995, 0.81999999999999995, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,kCB2,4, 37.0, 115.0,37,false,combined,10,33,40,17,0,,
198,166268,vp12,70,2017-10-06 17:56:27,1507312582453,X,2454,995, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,kCB2,0, -74.0, -60.0,-60,false,combined,8,7,42,43,0,,
199,166269,vp12,71,2017-10-06 17:56:33,1507312589915,X,1100,995, 0.73999999999999999, 0.38,right, 1.0, 1.0,inperson,0,0,kCB2,0, -28.0, -40.0,-40,false,combined,13,31,37,19,0,,
200,166270,vp12,72,2017-10-06 17:56:40,1507312596022,X,1707,995, 0.88, 0.12,left, 1.0, 0.02,inperson,0,0,kCB2,0, -17.0, -100.0,-17,false,combined,6,0,44,1,0,,
201,166271,vp12,73,2017-10-06 17:56:46,1507312602736,O,1542,995, 0.90000000000000002, 0.44,right, 0.02, 1.0,inperson,0,0,kCB2,0, -20.0, -25.0,0,false,combined,1,26,0,24,0,,
202,166272,vp12,74,2017-10-06 17:56:54,1507312609286,X,2863,995, 0.76000000000000001, 0.64000000000000001,right, 1.0, 1.0,inperson,0,0,kCB2,0, -78.0, -101.0,-101,false,combined,13,17,37,33,0,,
203,166273,vp12,75,2017-10-06 17:57:07,1507312623163,X,2224,935, 0.28000000000000003, 0.62,right, 1.0, 1.0,inperson,0,0,kCB2,-60, 106.0, 44.0,44,false,combined,36,18,14,32,0,,
204,166274,vp12,76,2017-10-06 17:57:14,1507312630394,O,1944,935, 0.5, 0.5,left, 1.0, 1.0,inperson,0,0,kCB2,-60, 11.0, 19.0,0,false,combined,24,26,26,24,0,,
205,166275,vp12,77,2017-10-06 17:57:21,1507312637346,X,1788,935, 0.47999999999999998, 0.56000000000000005,right, 1.0, 0.02,inperson,0,0,kCB2,-60, 125.0, 80.0,80,false,combined,27,0,23,1,0,,
206,166276,vp12,78,2017-10-06 17:57:28,1507312644142,O,1901,935, 0.73999999999999999, 0.40000000000000002,left, 1.0, 1.0,inperson,0,0,kCB2,-60, 16.0, 38.0,0,false,combined,13,30,37,20,0,,
207,166277,vp12,79,2017-10-06 17:57:34,1507312651054,O,1255,935, 0.64000000000000001, 0.92000000000000004,left, 1.0, 0.02,inperson,0,0,kCB2,-60, 97.0, 70.0,0,false,combined,19,0,31,1,0,,
208,166278,vp12,80,2017-10-06 17:57:47,1507312663322,X,2083,935, 0.68000000000000005, 0.83999999999999997,left, 0.40000000000000002, 1.0,inperson,0,0,kCB2,0, -91.0, -84.0,-91,false,combined,7,8,13,42,0,,
209,166279,vp12,81,2017-10-06 17:57:54,1507312670413,O,1656,935, 0.44, 0.52000000000000002,right, 1.0, 0.20000000000000001,inperson,0,0,kCB2,0, -68.0, -40.0,0,false,combined,26,8,24,2,0,,
210,166280,vp12,82,2017-10-06 17:58:00,1507312677077,X,1507,935, 0.92000000000000004, 0.76000000000000001,right, 0.40000000000000002, 1.0,inperson,0,0,kCB2,0, -74.0, -78.0,-78,false,combined,1,12,19,38,0,,
211,166281,vp12,83,2017-10-06 17:58:08,1507312683591,X,2334,935, 0.88, 0.93999999999999995,left, 1.0, 1.0,inperson,0,0,kCB2,0, -30.0, -29.0,-30,false,combined,6,4,44,46,0,,
212,166282,vp12,84,2017-10-06 17:58:14,1507312690933,O,1303,935, 0.88, 0.38,right, 1.0, 1.0,inperson,0,0,kCB2,0, -7.0, -20.0,0,false,combined,6,31,44,19,0,,
213,166283,vp12,85,2017-10-06 17:58:27,1507312703251,X,1444,844, 0.35999999999999999, 0.59999999999999998,right, 1.0, 1.0,inperson,0,0,kCB2,-91, 72.0, 60.0,60,false,combined,31,20,19,30,0,,
214,166284,vp12,86,2017-10-06 17:58:33,1507312709702,X,1479,844, 0.88, 0.93999999999999995,left, 1.0, 1.0,inperson,0,0,kCB2,-91, 30.0, 29.0,30,false,combined,6,4,44,46,0,,
215,166285,vp12,87,2017-10-06 17:58:39,1507312716188,X,1165,844, 0.83999999999999997, 0.32000000000000001,left, 1.0, 1.0,inperson,0,0,kCB2,-91, 18.0, 47.0,18,false,combined,8,33,42,17,0,,
216,166286,vp12,88,2017-10-06 17:58:46,1507312722361,X,1299,844, 0.29999999999999999, 0.88,right, 1.0, 0.80000000000000004,inperson,0,0,kCB2,-91, 94.0, 75.0,75,false,combined,41,15,9,25,0,,
217,166287,vp12,89,2017-10-06 17:58:52,1507312728669,X,1052,844, 0.23999999999999999, 0.93999999999999995,right, 1.0, 1.0,inperson,0,0,kCB2,-91, 116.0, 42.0,42,false,combined,37,4,13,46,0,,
218,166288,vp12,90,2017-10-06 17:59:04,1507312740735,X,1495,862, 0.44, 0.90000000000000002,left, 1.0, 0.059999999999999998,inperson,0,0,kCB2,18, 25.0, 16.0,25,false,combined,26,1,24,2,0,,
219,166289,vp12,91,2017-10-06 17:59:10,1507312747237,O,1251,862, 0.16, 0.40000000000000002,right, 1.0, 1.0,inperson,0,0,kCB2,18, 31.0, 75.0,0,false,combined,42,30,8,20,0,,
220,166290,vp12,92,2017-10-06 17:59:17,1507312753497,X,1764,862, 0.83999999999999997, 0.88,right, 1.0, 1.0,inperson,0,0,kCB2,18, 74.0, 60.0,60,false,combined,8,7,42,43,0,,
221,166291,vp12,93,2017-10-06 17:59:23,1507312760269,O,908,862, 0.64000000000000001, 0.92000000000000004,left, 1.0, 0.10000000000000001,inperson,0,0,kCB2,18, 98.0, 80.0,0,false,combined,18,0,32,5,0,,
222,166292,vp12,94,2017-10-06 17:59:30,1507312766185,X,1529,862, 0.52000000000000002, 0.28000000000000003,left, 1.0, 1.0,inperson,0,0,kCB2,18, 25.0, 55.0,25,false,combined,24,36,26,14,0,,
223,166293,vp12,95,2017-10-06 17:59:43,1507312778729,X,2311,862, 0.57999999999999996, 0.59999999999999998,right, 0.059999999999999998, 1.0,inperson,0,0,kCB2,0, -16.0, -15.0,-15,false,combined,0,20,3,30,0,,
224,166294,vp12,96,2017-10-06 17:59:51,1507312786048,O,3295,862, 0.64000000000000001, 0.52000000000000002,left, 0.40000000000000002, 1.0,inperson,0,0,kCB2,0, -94.0, -100.0,0,false,combined,12,25,8,25,0,,
225,166295,vp12,97,2017-10-06 17:59:57,1507312794351,O,896,862, 0.29999999999999999, 0.88,left, 1.0, 0.80000000000000004,inperson,0,0,kCB2,0, -94.0, -75.0,0,false,combined,41,15,9,25,0,,
226,166296,vp12,98,2017-10-06 18:00:06,1507312800254,X,3467,862, 0.56000000000000005, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,kCB2,0, -9.0, -22.0,-9,false,combined,22,16,28,34,0,,
227,166297,vp12,99,2017-10-06 18:00:12,1507312808729,X,1750,862, 0.68000000000000005, 0.22,right, 0.40000000000000002, 1.0,inperson,0,0,kCB2,0, -4.0, -11.0,-11,false,combined,5,39,15,11,0,,
228,166298,vp12,100,2017-10-06 18:00:32,1507312827507,O,2468,851, 0.64000000000000001, 0.38,right, 0.02, 1.0,inperson,0,0,kCB2,-11, -50.0, -81.0,0,false,combined,1,31,0,19,0,,
229,166299,vp12,101,2017-10-06 18:00:38,1507312834982,O,1100,851, 0.040000000000000001, 0.47999999999999998,left, 1.0, 1.0,inperson,0,0,kCB2,-11, -125.0, -63.0,0,false,combined,48,25,2,25,0,,
230,166300,vp12,102,2017-10-06 18:00:44,1507312841091,O,1085,851, 0.83999999999999997, 0.23999999999999999,right, 1.0, 1.0,inperson,0,0,kCB2,-11, -36.0, -21.0,0,false,combined,9,37,41,13,0,,
231,166301,vp12,103,2017-10-06 18:00:52,1507312847184,X,2845,851, 0.68000000000000005, 0.95999999999999996,left, 1.0, 1.0,inperson,0,0,kCB2,-11, -7.0, -5.0,-7,false,combined,16,2,34,48,0,,
232,166302,vp12,104,2017-10-06 18:00:58,1507312855038,O,1247,851, 0.44, 0.44,right, 0.02, 1.0,inperson,0,0,kCB2,-11, -11.0, -14.0,0,false,combined,0,27,1,23,0,,
233,166303,vp12,105,2017-10-06 18:01:11,1507312867300,X,2092,851, 0.56000000000000005, 0.40000000000000002,right, 0.80000000000000004, 1.0,inperson,0,0,kCB2,0, 25.0, 56.0,56,false,combined,19,30,21,20,0,,
234,166304,vp12,106,2017-10-06 18:01:17,1507312874400,X,715,851, 0.88, 0.29999999999999999,left, 1.0, 0.20000000000000001,inperson,0,0,kCB2,0, 26.0, 73.0,26,false,combined,6,5,44,5,0,,
235,166305,vp12,107,2017-10-06 18:01:23,1507312880123,O,930,851, 0.44, 0.71999999999999997,right, 1.0, 1.0,inperson,0,0,kCB2,0, 11.0, 42.0,0,false,combined,27,13,23,37,0,,
236,166306,vp12,108,2017-10-06 18:01:29,1507312886061,X,1354,851, 0.64000000000000001, 0.68000000000000005,left, 1.0, 1.0,inperson,0,0,kCB2,0, 23.0, 7.0,23,false,combined,17,16,33,34,0,,
237,166307,vp12,109,2017-10-06 18:01:35,1507312892423,X,1217,851, 0.71999999999999997, 0.80000000000000004,left, 1.0, 1.0,inperson,0,0,kCB2,0, 47.0, 24.0,47,false,combined,13,11,37,39,0,,
238,166308,vp12,110,2017-10-06 18:01:48,1507312904654,X,1416,898, 0.88, 0.16,right, 0.20000000000000001, 1.0,inperson,0,0,kCB2,47, -45.0, -94.0,-94,false,combined,3,41,7,9,0,,
239,166309,vp12,111,2017-10-06 18:01:54,1507312911078,O,1238,898, 0.81999999999999995, 0.20000000000000001,right, 1.0, 1.0,inperson,0,0,kCB2,47, -37.0, -100.0,0,false,combined,10,39,40,11,0,,
240,166310,vp12,112,2017-10-06 18:02:02,1507312917323,X,2686,898, 0.85999999999999999, 0.41999999999999998,left, 1.0, 0.20000000000000001,inperson,0,0,kCB2,47, -20.0, -44.0,-20,false,combined,7,1,43,9,0,,
241,166311,vp12,113,2017-10-06 18:02:08,1507312925016,O,1061,898, 0.83999999999999997, 0.41999999999999998,right, 1.0, 1.0,inperson,0,0,kCB2,47, -7.0, -14.0,0,false,combined,9,27,41,23,0,,
242,166312,vp12,114,2017-10-06 18:02:14,1507312931086,O,1033,898, 0.47999999999999998, 0.23999999999999999,right, 1.0, 1.0,inperson,0,0,kCB2,47, -11.0, -14.0,0,false,combined,26,37,24,13,0,,
243,166313,vp12,115,2017-10-06 18:02:26,1507312943134,X,1395,898, 0.62, 0.90000000000000002,right, 1.0, 0.80000000000000004,inperson,0,0,kCB2,0, 55.0, 100.0,100,false,combined,19,6,31,34,0,,
244,166314,vp12,116,2017-10-06 18:02:32,1507312949537,X,1014,898, 0.95999999999999996, 0.47999999999999998,left, 1.0, 1.0,inperson,0,0,kCB2,0, 31.0, 31.0,31,false,combined,3,25,47,25,0,,
245,166315,vp12,117,2017-10-06 18:02:39,1507312955559,X,1378,898, 0.69999999999999996, 0.56000000000000005,left, 1.0, 1.0,inperson,0,0,kCB2,0, 5.0, 12.0,5,false,combined,14,22,36,28,0,,
246,166316,vp12,118,2017-10-06 18:02:46,1507312961945,X,1828,898, 0.64000000000000001, 0.38,left, 0.02, 1.0,inperson,0,0,kCB2,0, 50.0, 81.0,50,false,combined,1,31,0,19,0,,
247,166317,vp12,119,2017-10-06 18:02:52,1507312968781,X,1350,898, 0.83999999999999997, 0.41999999999999998,left, 1.0, 1.0,inperson,0,0,kCB2,0, 7.0, 14.0,7,false,combined,9,27,41,23,0,,
