,resp_r_1,prob_o_l,prob_o_r,mag_left,mag_right,info_amb,revealed_o_r,num_revealed,info_amb_sqrt,resp_amb_1,ambig_r,ambig_l,gain_or_loss_trial,mag_ambig,mag_unambig,prob_o_unambig,prob_o_ambig,revealed_o_ambig,revealed_x_ambig,prob_o_ambig_bayes,MID
10,1.0,0.8,0.36,0.75,0.94,0.1,2.0,5.0,0.31622776601683794,1.0,1,0.0,shock,0.94,0.75,0.8,0.36,2.0,3.0,0.42857142857142855,S0
11,1.0,0.88,0.12,1.24,0.05,0.2,0.0,10.0,0.4472135954999579,1.0,1,0.0,shock,0.05,1.24,0.88,0.12,0.0,10.0,0.08333333333333333,S0
12,0.0,0.76,0.18000000000000005,0.87,0.12,1.0,9.000000000000002,50.0,1.0,0.0,0,0.0,shock,0.12,0.87,0.76,0.18000000000000005,9.000000000000002,41.0,0.19230769230769235,S0
13,0.0,0.43999999999999995,0.4,0.94,0.98,0.02,1.0,1.0,0.1414213562373095,0.0,1,0.0,shock,0.98,0.94,0.43999999999999995,0.4,1.0,0.0,0.6666666666666666,S0
14,0.0,0.16000000000000003,0.62,0.2,0.45,0.04,1.0,2.0,0.2,0.0,1,0.0,shock,0.45,0.2,0.16000000000000003,0.62,1.0,1.0,0.5,S0
15,0.0,0.19999999999999996,0.24,0.38,0.39,1.0,12.0,50.0,1.0,0.0,0,0.0,shock,0.39,0.38,0.19999999999999996,0.24,12.0,38.0,0.25,S0
16,1.0,0.24,0.16000000000000003,0.86,0.78,0.06,0.0,3.0,0.2449489742783178,1.0,1,0.0,shock,0.78,0.86,0.24,0.16000000000000003,0.0,3.0,0.2,S0
17,0.0,0.4,0.4,1.0,0.98,0.1,2.0,5.0,0.31622776601683794,0.0,1,0.0,shock,0.98,1.0,0.4,0.4,2.0,3.0,0.42857142857142855,S0
18,0.0,0.92,0.6,0.54,0.2,1.0,30.0,50.0,1.0,0.0,0,0.0,shock,0.2,0.54,0.92,0.6,30.0,20.0,0.5961538461538461,S0
19,1.0,0.48,0.07999999999999996,0.29,0.16,1.0,3.9999999999999982,50.0,1.0,1.0,0,0.0,shock,0.16,0.29,0.48,0.07999999999999996,3.9999999999999982,46.0,0.09615384615384612,S0
20,0.0,0.12,0.19999999999999996,0.06,0.08,0.4,5.0,20.0,0.6324555320336759,0.0,1,0.0,shock,0.08,0.06,0.12,0.19999999999999996,5.0,15.0,0.2727272727272727,S0
21,1.0,0.28,0.48,0.21,0.58,1.0,24.0,50.0,1.0,1.0,0,0.0,shock,0.58,0.21,0.28,0.48,24.0,26.0,0.4807692307692308,S0
22,0.0,0.06000000000000005,0.72,0.2,0.8,0.08,3.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.8,0.2,0.06000000000000005,0.72,3.0,1.0,0.6666666666666666,S0
23,1.0,0.76,0.07999999999999996,0.21,0.16,1.0,3.9999999999999982,50.0,1.0,1.0,0,0.0,shock,0.16,0.21,0.76,0.07999999999999996,3.9999999999999982,46.0,0.09615384615384612,S0
24,1.0,0.48,0.72,0.29,0.18,0.02,1.0,1.0,0.1414213562373095,1.0,1,0.0,shock,0.18,0.29,0.48,0.72,1.0,0.0,0.6666666666666666,S0
25,0.0,0.48,0.16000000000000003,0.7,0.38,1.0,8.000000000000002,50.0,1.0,0.0,0,0.0,shock,0.38,0.7,0.48,0.16000000000000003,8.000000000000002,42.0,0.1730769230769231,S0
26,0.0,0.54,0.7,0.73,1.01,0.04,1.0,2.0,0.2,0.0,1,0.0,shock,1.01,0.73,0.54,0.7,1.0,1.0,0.5,S0
27,1.0,0.12,0.14,0.24,0.19,1.0,7.000000000000001,50.0,1.0,1.0,0,0.0,shock,0.19,0.24,0.12,0.14,7.000000000000001,43.0,0.15384615384615385,S0
28,0.0,0.040000000000000036,0.6799999999999999,0.63,0.94,0.8,26.0,40.0,0.8944271909999159,0.0,1,0.0,shock,0.94,0.63,0.040000000000000036,0.6799999999999999,26.0,14.0,0.6428571428571429,S0
29,0.0,0.07999999999999996,0.76,0.16,0.62,0.4,14.0,20.0,0.6324555320336759,0.0,1,0.0,shock,0.62,0.16,0.07999999999999996,0.76,14.0,6.0,0.6818181818181818,S0
30,1.0,0.19999999999999996,0.48,0.45,0.59,1.0,24.0,50.0,1.0,1.0,0,0.0,shock,0.59,0.45,0.19999999999999996,0.48,24.0,26.0,0.4807692307692308,S0
31,1.0,0.4,0.19999999999999996,1.0,0.67,1.0,9.999999999999998,50.0,1.0,1.0,0,0.0,shock,0.67,1.0,0.4,0.19999999999999996,9.999999999999998,40.0,0.2115384615384615,S0
32,1.0,0.24,0.48,0.44,0.5,1.0,24.0,50.0,1.0,1.0,0,0.0,shock,0.5,0.44,0.24,0.48,24.0,26.0,0.4807692307692308,S0
33,0.0,0.43999999999999995,0.6799999999999999,1.07,0.94,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.94,1.07,0.43999999999999995,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
34,0.0,0.06000000000000005,0.72,0.2,0.8,0.06,2.0,3.0,0.2449489742783178,0.0,1,0.0,shock,0.8,0.2,0.06000000000000005,0.72,2.0,1.0,0.6,S0
35,0.0,0.72,0.4,0.18,0.25,1.0,20.0,50.0,1.0,0.0,0,0.0,shock,0.25,0.18,0.72,0.4,20.0,30.0,0.40384615384615385,S0
36,1.0,0.28,0.06000000000000005,0.31,0.2,0.4,1.0,20.0,0.6324555320336759,1.0,1,0.0,shock,0.2,0.31,0.28,0.06000000000000005,1.0,19.0,0.09090909090909091,S0
37,0.0,0.52,0.4,0.1,0.5,1.0,20.0,50.0,1.0,0.0,0,0.0,shock,0.5,0.1,0.52,0.4,20.0,30.0,0.40384615384615385,S0
38,0.0,0.42000000000000004,0.42000000000000004,0.05,0.17,0.08,1.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.17,0.05,0.42000000000000004,0.42000000000000004,1.0,3.0,0.3333333333333333,S0
39,0.0,0.48,0.74,0.7,1.1,0.1,3.0,5.0,0.31622776601683794,0.0,1,0.0,shock,1.1,0.7,0.48,0.74,3.0,2.0,0.5714285714285714,S0
40,0.0,0.19999999999999996,0.16000000000000003,0.22,0.07,0.02,0.0,1.0,0.1414213562373095,0.0,1,0.0,shock,0.07,0.22,0.19999999999999996,0.16000000000000003,0.0,1.0,0.3333333333333333,S0
41,1.0,0.6599999999999999,0.76,0.16,0.14,1.0,38.0,50.0,1.0,1.0,0,0.0,shock,0.14,0.16,0.6599999999999999,0.76,38.0,12.0,0.75,S0
42,0.0,0.040000000000000036,0.07999999999999996,0.63,0.33,0.08,0.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.33,0.63,0.040000000000000036,0.07999999999999996,0.0,4.0,0.16666666666666666,S0
43,0.0,0.040000000000000036,0.76,0.05,1.25,1.0,38.0,50.0,1.0,0.0,0,0.0,shock,1.25,0.05,0.040000000000000036,0.76,38.0,12.0,0.75,S0
44,1.0,0.4,0.07999999999999996,0.58,0.27,0.06,0.0,3.0,0.2449489742783178,1.0,1,0.0,shock,0.27,0.58,0.4,0.07999999999999996,0.0,3.0,0.2,S0
45,1.0,0.5800000000000001,0.09999999999999998,0.11,0.15,0.8,3.0,40.0,0.8944271909999159,1.0,1,0.0,shock,0.15,0.11,0.5800000000000001,0.09999999999999998,3.0,37.0,0.09523809523809523,S0
46,0.0,0.45999999999999996,0.48,0.51,0.43,1.0,24.0,50.0,1.0,0.0,0,0.0,shock,0.43,0.51,0.45999999999999996,0.48,24.0,26.0,0.4807692307692308,S0
47,0.0,0.19999999999999996,0.28,0.77,0.81,1.0,14.000000000000002,50.0,1.0,0.0,0,0.0,shock,0.81,0.77,0.19999999999999996,0.28,14.000000000000002,36.0,0.2884615384615385,S0
48,0.0,0.6,0.36,0.75,0.94,1.0,18.0,50.0,1.0,0.0,0,0.0,shock,0.94,0.75,0.6,0.36,18.0,32.0,0.36538461538461536,S0
49,1.0,0.88,0.12,1.24,0.05,0.04,0.0,2.0,0.2,1.0,1,0.0,shock,0.05,1.24,0.88,0.12,0.0,2.0,0.25,S0
50,0.0,0.52,0.76,1.15,0.79,1.0,38.0,50.0,1.0,0.0,0,0.0,shock,0.79,1.15,0.52,0.76,38.0,12.0,0.75,S0
51,0.0,0.24,0.48,1.25,0.63,0.2,6.0,10.0,0.4472135954999579,0.0,1,0.0,shock,0.63,1.25,0.24,0.48,6.0,4.0,0.5833333333333334,S0
52,1.0,0.74,0.74,0.34,0.49,1.0,37.0,50.0,1.0,1.0,0,0.0,shock,0.49,0.34,0.74,0.74,37.0,13.0,0.7307692307692307,S0
53,1.0,0.52,0.28,0.29,0.18,0.08,1.0,4.0,0.282842712474619,1.0,1,0.0,shock,0.18,0.29,0.52,0.28,1.0,3.0,0.3333333333333333,S0
54,0.0,0.30000000000000004,0.84,0.54,0.2,1.0,42.0,50.0,1.0,0.0,0,0.0,shock,0.2,0.54,0.30000000000000004,0.84,42.0,8.0,0.8269230769230769,S0
55,1.0,0.72,0.96,0.84,0.71,1.0,48.0,50.0,1.0,1.0,0,0.0,shock,0.71,0.84,0.72,0.96,48.0,2.0,0.9423076923076923,S0
56,1.0,0.84,0.64,0.36,0.23,1.0,32.0,50.0,1.0,1.0,0,0.0,shock,0.23,0.36,0.84,0.64,32.0,18.0,0.6346153846153846,S0
57,0.0,0.24,0.48,1.25,0.63,0.04,0.0,2.0,0.2,0.0,1,0.0,shock,0.63,1.25,0.24,0.48,0.0,2.0,0.25,S0
58,1.0,0.52,0.28,0.29,0.18,0.06,1.0,3.0,0.2449489742783178,1.0,1,0.0,shock,0.18,0.29,0.52,0.28,1.0,2.0,0.4,S0
59,0.0,0.72,0.88,0.92,0.67,1.0,44.0,50.0,1.0,0.0,0,0.0,shock,0.67,0.92,0.72,0.88,44.0,6.0,0.8653846153846154,S0
60,0.0,0.52,0.31999999999999995,0.1,0.94,1.0,15.999999999999998,50.0,1.0,0.0,0,0.0,shock,0.94,0.1,0.52,0.31999999999999995,15.999999999999998,34.0,0.3269230769230769,S0
61,1.0,0.4,0.88,0.75,0.17,1.0,44.0,50.0,1.0,1.0,0,0.0,shock,0.17,0.75,0.4,0.88,44.0,6.0,0.8653846153846154,S0
62,0.0,0.38,0.5800000000000001,0.44,0.23,0.4,12.0,20.0,0.6324555320336759,0.0,1,0.0,shock,0.23,0.44,0.38,0.5800000000000001,12.0,8.0,0.5909090909090909,S0
63,1.0,0.92,0.88,0.55,0.61,1.0,44.0,50.0,1.0,1.0,0,0.0,shock,0.61,0.55,0.92,0.88,44.0,6.0,0.8653846153846154,S0
64,0.0,0.6,0.6799999999999999,0.5,0.07,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.07,0.5,0.6,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
65,0.0,0.62,0.6,0.19,0.27,0.06,1.0,3.0,0.2449489742783178,0.0,1,0.0,shock,0.27,0.19,0.62,0.6,1.0,2.0,0.4,S0
66,0.0,0.28,0.64,0.54,0.23,0.04,1.0,2.0,0.2,0.0,1,0.0,shock,0.23,0.54,0.28,0.64,1.0,1.0,0.5,S0
67,1.0,0.88,0.8,0.75,0.71,1.0,40.0,50.0,1.0,1.0,0,0.0,shock,0.71,0.75,0.88,0.8,40.0,10.0,0.7884615384615384,S0
68,1.0,0.92,0.28,0.16,0.54,0.08,1.0,4.0,0.282842712474619,1.0,1,0.0,shock,0.54,0.16,0.92,0.28,1.0,3.0,0.3333333333333333,S0
69,0.0,0.64,0.88,0.81,0.67,0.04,1.0,2.0,0.2,0.0,1,0.0,shock,0.67,0.81,0.64,0.88,1.0,1.0,0.5,S0
70,0.0,0.84,0.6799999999999999,0.71,0.44,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.44,0.71,0.84,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
71,1.0,0.64,0.18000000000000005,0.28,0.74,1.0,9.000000000000002,50.0,1.0,1.0,0,0.0,shock,0.74,0.28,0.64,0.18000000000000005,9.000000000000002,41.0,0.19230769230769235,S0
72,1.0,0.8,0.84,0.22,0.07,0.8,32.0,40.0,0.8944271909999159,1.0,1,0.0,shock,0.07,0.22,0.8,0.84,32.0,8.0,0.7857142857142857,S0
73,0.0,0.24,0.48,1.25,0.63,0.4,11.0,20.0,0.6324555320336759,0.0,1,0.0,shock,0.63,1.25,0.24,0.48,11.0,9.0,0.5454545454545454,S0
74,0.0,0.94,0.28,0.2,0.8,0.02,0.0,1.0,0.1414213562373095,0.0,1,0.0,shock,0.8,0.2,0.94,0.28,0.0,1.0,0.3333333333333333,S0
75,1.0,0.48,0.9,0.06,0.06,1.0,45.0,50.0,1.0,1.0,0,0.0,shock,0.06,0.06,0.48,0.9,45.0,5.0,0.8846153846153846,S0
76,1.0,0.72,0.4,0.42,0.38,1.0,20.0,50.0,1.0,1.0,0,0.0,shock,0.38,0.42,0.72,0.4,20.0,30.0,0.40384615384615385,S0
77,1.0,0.9,0.16000000000000003,0.42,1.33,0.1,0.0,5.0,0.31622776601683794,1.0,1,0.0,shock,1.33,0.42,0.9,0.16000000000000003,0.0,5.0,0.14285714285714285,S0
78,0.0,0.6799999999999999,0.54,0.02,0.07,1.0,27.0,50.0,1.0,0.0,0,0.0,shock,0.07,0.02,0.6799999999999999,0.54,27.0,23.0,0.5384615384615384,S0
79,1.0,0.36,0.30000000000000004,0.92,0.9,1.0,15.000000000000002,50.0,1.0,1.0,0,0.0,shock,0.9,0.92,0.36,0.30000000000000004,15.000000000000002,35.0,0.3076923076923077,S0
80,0.0,0.36,0.6799999999999999,0.14,0.22,0.06,2.0,3.0,0.2449489742783178,0.0,1,0.0,shock,0.22,0.14,0.36,0.6799999999999999,2.0,1.0,0.6,S0
81,1.0,0.6599999999999999,0.96,0.42,0.23,0.02,1.0,1.0,0.1414213562373095,1.0,1,0.0,shock,0.23,0.42,0.6599999999999999,0.96,1.0,0.0,0.6666666666666666,S0
82,0.0,0.6599999999999999,0.96,0.42,0.23,0.8,39.0,40.0,0.8944271909999159,0.0,1,0.0,shock,0.23,0.42,0.6599999999999999,0.96,39.0,1.0,0.9523809523809523,S0
83,0.0,0.52,0.96,1.15,0.31,1.0,48.0,50.0,1.0,0.0,0,0.0,shock,0.31,1.15,0.52,0.96,48.0,2.0,0.9423076923076923,S0
84,1.0,0.45999999999999996,0.30000000000000004,0.73,1.01,0.2,1.0,10.0,0.4472135954999579,1.0,1,0.0,shock,1.01,0.73,0.45999999999999996,0.30000000000000004,1.0,9.0,0.16666666666666666,S0
85,0.0,0.78,0.92,0.45,0.41,1.0,46.0,50.0,1.0,0.0,0,0.0,shock,0.41,0.45,0.78,0.92,46.0,4.0,0.9038461538461539,S0
86,0.0,0.56,0.6,0.13,0.07,1.0,30.0,50.0,1.0,0.0,0,0.0,shock,0.07,0.13,0.56,0.6,30.0,20.0,0.5961538461538461,S0
87,1.0,0.76,0.28,0.39,0.18,1.0,14.000000000000002,50.0,1.0,1.0,0,0.0,shock,0.18,0.39,0.76,0.28,14.000000000000002,36.0,0.2884615384615385,S0
88,0.0,0.4,0.92,0.09,0.07,0.1,5.0,5.0,0.31622776601683794,0.0,1,0.0,shock,0.07,0.09,0.4,0.92,5.0,0.0,0.8571428571428571,S0
89,0.0,0.52,0.52,1.31,1.25,0.06,2.0,3.0,0.2449489742783178,0.0,1,0.0,shock,1.25,1.31,0.52,0.52,2.0,1.0,0.6,S0
90,0.0,0.92,0.6799999999999999,0.66,0.86,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.86,0.66,0.92,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
91,0.0,0.52,0.7,0.34,0.2,0.8,27.0,40.0,0.8944271909999159,0.0,1,0.0,shock,0.2,0.34,0.52,0.7,27.0,13.0,0.6666666666666666,S0
92,1.0,0.8,0.62,0.4,0.4,0.2,3.0,10.0,0.4472135954999579,1.0,1,0.0,shock,0.4,0.4,0.8,0.62,3.0,7.0,0.3333333333333333,S0
93,0.0,0.24,0.56,0.21,1.07,0.8,23.0,40.0,0.8944271909999159,0.0,1,0.0,shock,1.07,0.21,0.24,0.56,23.0,17.0,0.5714285714285714,S0
94,1.0,0.96,0.43999999999999995,0.31,0.11,0.4,10.0,20.0,0.6324555320336759,1.0,1,0.0,shock,0.11,0.31,0.96,0.43999999999999995,10.0,10.0,0.5,S0
95,1.0,0.6,0.28,0.31,0.77,1.0,14.000000000000002,50.0,1.0,1.0,0,0.0,shock,0.77,0.31,0.6,0.28,14.000000000000002,36.0,0.2884615384615385,S0
96,0.0,0.76,0.43999999999999995,0.65,1.34,0.08,2.0,4.0,0.282842712474619,0.0,1,0.0,shock,1.34,0.65,0.76,0.43999999999999995,2.0,2.0,0.5,S0
97,0.0,0.92,0.28,0.16,0.54,0.02,1.0,1.0,0.1414213562373095,0.0,1,0.0,shock,0.54,0.16,0.92,0.28,1.0,0.0,0.6666666666666666,S0
98,0.0,0.96,0.48,0.65,1.17,0.1,4.0,5.0,0.31622776601683794,0.0,1,0.0,shock,1.17,0.65,0.96,0.48,4.0,1.0,0.7142857142857143,S0
99,0.0,0.8,0.76,0.38,0.2,1.0,38.0,50.0,1.0,0.0,0,0.0,shock,0.2,0.38,0.8,0.76,38.0,12.0,0.75,S0
100,1.0,0.92,0.96,0.33,0.05,1.0,48.0,50.0,1.0,1.0,0,0.0,shock,0.05,0.33,0.92,0.96,48.0,2.0,0.9423076923076923,S0
101,0.0,0.72,0.72,0.94,0.81,0.04,2.0,2.0,0.2,0.0,1,0.0,shock,0.81,0.94,0.72,0.72,2.0,0.0,0.75,S0
102,0.0,0.5,0.36,0.66,0.66,1.0,18.0,50.0,1.0,0.0,0,0.0,shock,0.66,0.66,0.5,0.36,18.0,32.0,0.36538461538461536,S0
103,1.0,0.48,0.52,1.25,1.15,0.8,19.0,40.0,0.8944271909999159,1.0,1,0.0,shock,1.15,1.25,0.48,0.52,19.0,21.0,0.47619047619047616,S0
104,0.0,0.26,0.6599999999999999,0.59,0.32,0.08,1.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.32,0.59,0.26,0.6599999999999999,1.0,3.0,0.3333333333333333,S0
105,1.0,0.96,0.84,0.05,0.06,1.0,42.0,50.0,1.0,1.0,0,0.0,shock,0.06,0.05,0.96,0.84,42.0,8.0,0.8269230769230769,S0
106,0.0,0.48,0.52,1.25,1.15,0.02,1.0,1.0,0.1414213562373095,0.0,1,0.0,shock,1.15,1.25,0.48,0.52,1.0,0.0,0.6666666666666666,S0
107,0.0,0.38,0.54,0.17,0.07,0.06,3.0,3.0,0.2449489742783178,0.0,1,0.0,shock,0.07,0.17,0.38,0.54,3.0,0.0,0.8,S0
108,1.0,0.6,0.92,0.58,0.27,0.02,1.0,1.0,0.1414213562373095,1.0,1,0.0,shock,0.27,0.58,0.6,0.92,1.0,0.0,0.6666666666666666,S0
109,0.0,0.78,0.6799999999999999,0.21,0.28,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.28,0.21,0.78,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
110,1.0,0.84,0.84,0.74,0.65,0.4,16.0,20.0,0.6324555320336759,1.0,1,0.0,shock,0.65,0.74,0.84,0.84,16.0,4.0,0.7727272727272727,S0
111,1.0,0.64,0.64,0.86,0.78,1.0,32.0,50.0,1.0,1.0,0,0.0,shock,0.78,0.86,0.64,0.64,32.0,18.0,0.6346153846153846,S0
112,1.0,0.92,0.24,0.16,0.62,0.08,2.0,4.0,0.282842712474619,1.0,1,0.0,shock,0.62,0.16,0.92,0.24,2.0,2.0,0.5,S0
113,0.0,0.84,0.24,0.16,0.09,1.0,12.0,50.0,1.0,0.0,0,0.0,shock,0.09,0.16,0.84,0.24,12.0,38.0,0.25,S0
114,0.0,0.56,0.8,0.09,0.06,0.06,2.0,3.0,0.2449489742783178,0.0,1,0.0,shock,0.06,0.09,0.56,0.8,2.0,1.0,0.6,S0
115,0.0,0.64,0.4,0.47,0.75,1.0,20.0,50.0,1.0,0.0,0,0.0,shock,0.75,0.47,0.64,0.4,20.0,30.0,0.40384615384615385,S0
116,0.0,0.5,0.36,0.21,0.41,1.0,18.0,50.0,1.0,0.0,0,0.0,shock,0.41,0.21,0.5,0.36,18.0,32.0,0.36538461538461536,S0
117,0.0,0.64,0.19999999999999996,0.23,0.75,0.1,2.0,5.0,0.31622776601683794,0.0,1,0.0,shock,0.75,0.23,0.64,0.19999999999999996,2.0,3.0,0.42857142857142855,S0
118,1.0,0.45999999999999996,0.30000000000000004,0.73,1.01,0.4,7.0,20.0,0.6324555320336759,1.0,1,0.0,shock,1.01,0.73,0.45999999999999996,0.30000000000000004,7.0,13.0,0.36363636363636365,S0
119,0.0,0.31999999999999995,0.18000000000000005,0.41,0.79,1.0,9.000000000000002,50.0,1.0,0.0,0,0.0,shock,0.79,0.41,0.31999999999999995,0.18000000000000005,9.000000000000002,41.0,0.19230769230769235,S0
120,1.0,0.64,0.48,0.75,1.27,1.0,24.0,50.0,1.0,1.0,0,0.0,shock,1.27,0.75,0.64,0.48,24.0,26.0,0.4807692307692308,S0
121,0.0,0.64,0.76,0.23,0.07,0.2,8.0,10.0,0.4472135954999579,0.0,1,0.0,shock,0.07,0.23,0.64,0.76,8.0,2.0,0.75,S0
122,0.0,0.6,0.92,0.58,0.27,0.08,4.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.27,0.58,0.6,0.92,4.0,0.0,0.8333333333333334,S0
123,1.0,0.88,0.48,0.34,0.1,0.04,2.0,2.0,0.2,1.0,1,0.0,shock,0.1,0.34,0.88,0.48,2.0,0.0,0.75,S0
124,0.0,0.38,0.42000000000000004,0.7,0.68,1.0,21.000000000000004,50.0,1.0,0.0,0,0.0,shock,0.68,0.7,0.38,0.42000000000000004,21.000000000000004,28.999999999999996,0.42307692307692313,S0
125,0.0,0.6799999999999999,0.6799999999999999,0.11,0.07,1.0,34.0,50.0,1.0,0.0,0,0.0,shock,0.07,0.11,0.6799999999999999,0.6799999999999999,34.0,16.0,0.6730769230769231,S0
126,0.0,0.72,0.94,0.31,0.2,0.2,10.0,10.0,0.4472135954999579,0.0,1,0.0,shock,0.2,0.31,0.72,0.94,10.0,0.0,0.9166666666666666,S0
127,0.0,0.84,0.88,0.76,0.72,1.0,44.0,50.0,1.0,0.0,0,0.0,shock,0.72,0.76,0.84,0.88,44.0,6.0,0.8653846153846154,S0
128,1.0,0.6799999999999999,0.07999999999999996,0.05,0.62,0.1,0.0,5.0,0.31622776601683794,1.0,1,0.0,shock,0.62,0.05,0.6799999999999999,0.07999999999999996,0.0,5.0,0.14285714285714285,S0
129,0.0,0.76,0.56,0.27,0.23,1.0,28.000000000000004,50.0,1.0,0.0,0,0.0,shock,0.23,0.27,0.76,0.56,28.000000000000004,21.999999999999996,0.5576923076923077,S0
130,0.0,0.6799999999999999,0.31999999999999995,0.44,0.94,0.04,2.0,2.0,0.2,0.0,1,0.0,shock,0.94,0.44,0.6799999999999999,0.31999999999999995,2.0,0.0,0.75,S0
131,0.0,0.31999999999999995,0.64,0.16,0.08,0.2,8.0,10.0,0.4472135954999579,0.0,1,0.0,shock,0.08,0.16,0.31999999999999995,0.64,8.0,2.0,0.75,S0
132,0.0,0.43999999999999995,0.9,0.18,0.05,1.0,45.0,50.0,1.0,0.0,0,0.0,shock,0.05,0.18,0.43999999999999995,0.9,45.0,5.0,0.8846153846153846,S0
133,1.0,0.6,0.76,0.91,0.85,1.0,38.0,50.0,1.0,1.0,0,0.0,shock,0.85,0.91,0.6,0.76,38.0,12.0,0.75,S0
134,0.0,0.76,0.84,0.86,0.78,0.08,3.0,4.0,0.282842712474619,0.0,1,0.0,shock,0.78,0.86,0.76,0.84,3.0,1.0,0.6666666666666666,S0
135,0.0,0.31999999999999995,0.48,0.16,0.31,1.0,24.0,50.0,1.0,0.0,0,0.0,shock,0.31,0.16,0.31999999999999995,0.48,24.0,26.0,0.4807692307692308,S0
136,0.0,0.6,0.16000000000000003,0.28,0.97,1.0,8.000000000000002,50.0,1.0,0.0,0,0.0,shock,0.97,0.28,0.6,0.16000000000000003,8.000000000000002,42.0,0.1730769230769231,S0
137,1.0,0.76,0.64,0.39,0.47,1.0,32.0,50.0,1.0,1.0,0,0.0,shock,0.47,0.39,0.76,0.64,32.0,18.0,0.6346153846153846,S0
138,1.0,0.76,0.52,0.04,0.11,0.06,1.0,3.0,0.2449489742783178,1.0,1,0.0,shock,0.11,0.04,0.76,0.52,1.0,2.0,0.4,S0
139,1.0,0.4,0.84,1.27,0.63,1.0,42.0,50.0,1.0,1.0,0,0.0,shock,0.63,1.27,0.4,0.84,42.0,8.0,0.8269230769230769,S0
140,0.0,0.64,0.88,0.81,0.67,0.4,19.0,20.0,0.6324555320336759,0.0,1,0.0,shock,0.67,0.81,0.64,0.88,19.0,1.0,0.9090909090909091,S0
141,1.0,0.19999999999999996,0.21999999999999997,1.26,0.75,0.1,1.0,5.0,0.31622776601683794,1.0,1,0.0,shock,0.75,1.26,0.19999999999999996,0.21999999999999997,1.0,4.0,0.2857142857142857,S0
142,1.0,0.84,0.8,0.74,0.8,0.8,31.0,40.0,0.8944271909999159,1.0,1,0.0,shock,0.8,0.74,0.84,0.8,31.0,9.0,0.7619047619047619,S0
143,1.0,0.62,0.16000000000000003,0.06,0.28,1.0,8.000000000000002,50.0,1.0,1.0,0,0.0,shock,0.28,0.06,0.62,0.16000000000000003,8.000000000000002,42.0,0.1730769230769231,S0
