Scenario - subjective stimulus intensity
Logfile written - 10/10/2017 23:31:12

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
vp13	343	Picture	VAS	433812	0	1	1165	3	0	next	other	0
vp13	344	Picture	VAS	434976	0	3	1169	3	0	next	other	0
vp13	345	Picture	VAS	436145	0	1	1167	1	0	next	false_alarm	347
vp13	345	Response	3	436607	462	2
vp13	346	Picture	VAS	437311	0	1	1167	1	0	next	other	0
vp13	347	Picture	present_text	438478	0	1	15666	1	0	next	false_alarm	350
vp13	347	Response	3	454010	15532	0
vp13	347	Response	4	474855	36377	0
vp13	347	Text Input	1	490172	51694	1
vp13	347	Response	3	490172	51694	1
vp13	348	Picture	Jitter	490309	0	1	10166	1	0	next	other	0
vp13	349	Picture	instruct	500475	0	1	20332	1	0	next	other	0
vp13	349	Manual	shock delivered	520475	20001	NA
vp13	350	Picture	present_text	520807	0	1	40998	1	0	next	false_alarm	358
vp13	350	Response	3	561564	40757	1
vp13	350	Response	5	572411	51604	0
vp13	350	Text Input	2	582109	61302	0
vp13	350	Response	3	582109	61302	0
vp13	351	Picture	Jitter	582304	0	1	10166	1	0	next	other	0
vp13	352	Picture	instruct	592470	0	1	20499	1	0	next	other	0
vp13	352	Manual	shock delivered	612471	20000	NA
vp13	352	Manual	shock delivered	612591	20121	NA
vp13	353	Picture	present_text	612969	0	1	78496	1	0	next	false_alarm	367
vp13	353	Response	3	691216	78246	1
vp13	353	Response	5	703261	90291	0
vp13	353	Text Input	2	714338	101369	0
vp13	353	Response	3	714338	101369	0
vp13	354	Picture	Jitter	714464	0	1	10166	1	0	next	other	0
vp13	355	Picture	instruct	724630	0	1	20499	1	0	next	other	0
vp13	355	Manual	shock delivered	744631	20000	NA
vp13	355	Manual	shock delivered	744751	20121	NA
vp13	356	Picture	present_text	745129	0	1	54831	1	0	next	false_alarm	376
vp13	356	Response	3	799829	54700	1
vp13	356	Text Input	4	816456	71327	1
vp13	356	Response	3	816456	71327	1
vp13	357	Picture	Jitter	816626	0	1	5166	1	0	next	other	0
vp13	358	Picture	instruct	821792	0	1	20666	1	0	next	other	0
vp13	358	Manual	shock delivered	841792	20000	NA
vp13	358	Manual	shock delivered	841912	20121	NA
vp13	358	Manual	shock delivered	842033	20241	NA
vp13	358	Manual	shock delivered	842153	20361	NA
vp13	359	Picture	present_text	842457	0	1	105495	1	0	next	false_alarm	386
vp13	359	Response	3	947738	105281	1
vp13	359	Text Input	8	962462	120005	0
vp13	359	Response	3	962462	120005	0
vp13	360	Picture	Jitter	962618	0	1	15166	1	0	next	other	0
vp13	361	Picture	instruct	977784	0	1	21166	1	0	next	other	0
vp13	361	Manual	shock delivered	997784	20000	NA
vp13	361	Manual	shock delivered	997905	20121	NA
vp13	361	Manual	shock delivered	998025	20241	NA
vp13	361	Manual	shock delivered	998145	20361	NA
vp13	361	Manual	shock delivered	998265	20481	NA
vp13	361	Manual	shock delivered	998385	20601	NA
vp13	361	Manual	shock delivered	998505	20721	NA
vp13	361	Manual	shock delivered	998625	20841	NA
vp13	362	Picture	present_text	998950	0	1	98162	1	0	next	false_alarm	400
vp13	362	Response	3	1096907	97957	1
vp13	362	Response	4	1108277	109327	1
vp13	362	Text Input	16	1121329	122379	0
vp13	362	Response	3	1121329	122379	0
vp13	363	Picture	Jitter	1121443	0	1	5166	1	0	next	other	0
vp13	364	Picture	instruct	1126610	0	1	22166	1	0	next	other	0
vp13	364	Manual	shock delivered	1146610	20000	NA
vp13	364	Manual	shock delivered	1146730	20121	NA
vp13	364	Manual	shock delivered	1146851	20241	NA
vp13	364	Manual	shock delivered	1146971	20361	NA
vp13	364	Manual	shock delivered	1147091	20481	NA
vp13	364	Manual	shock delivered	1147211	20601	NA
vp13	364	Manual	shock delivered	1147331	20721	NA
