Scenario - subjective stimulus intensity
Logfile written - 10/18/2017 22:46:29

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
vp23	88	Picture	VAS	234481	0	1	1167	1	0	next	other	0
vp23	89	Picture	VAS	235648	0	1	1167	1	0	next	other	0
vp23	90	Picture	VAS	236814	0	1	1166	1	0	next	other	0
vp23	91	Picture	VAS	237981	0	1	1167	1	0	next	other	0
vp23	92	Picture	VAS	239147	0	1	1167	1	0	next	other	0
vp23	93	Picture	VAS	240314	0	1	1167	1	0	next	other	0
vp23	94	Picture	VAS	241481	0	1	1167	1	0	next	other	0
vp23	95	Picture	VAS	242647	0	1	1167	1	0	next	other	0
vp23	96	Picture	VAS	243814	0	1	1167	1	0	next	other	0
vp23	97	Picture	VAS	244980	0	1	1166	1	0	next	other	0
vp23	98	Picture	VAS	246147	0	1	1167	1	0	next	other	0
vp23	99	Picture	VAS	247313	0	1	1167	1	0	next	other	0
vp23	100	Picture	VAS	248480	0	1	1167	1	0	next	other	0
vp23	101	Picture	VAS	249647	0	1	1167	1	0	next	other	0
vp23	102	Picture	VAS	250813	0	1	1167	1	0	next	other	0
vp23	103	Picture	VAS	251980	0	1	1167	1	0	next	other	0
vp23	104	Picture	VAS	253146	0	1	1167	1	0	next	other	0
vp23	105	Picture	VAS	254313	0	1	1166	1	0	next	other	0
vp23	106	Picture	VAS	255479	0	1	1167	1	0	next	other	0
vp23	107	Picture	VAS	256646	0	1	1167	1	0	next	other	0
vp23	108	Picture	VAS	257813	0	1	1167	1	0	next	other	0
vp23	109	Picture	VAS	258979	0	1	1167	1	0	next	other	0
vp23	110	Picture	VAS	260146	0	1	1166	1	0	next	other	0
vp23	111	Picture	VAS	261312	0	1	1167	1	0	next	other	0
vp23	112	Picture	VAS	262479	0	1	1167	1	0	next	other	0
vp23	113	Picture	VAS	263645	0	1	1167	1	0	next	other	0
vp23	114	Picture	VAS	264812	0	1	1167	1	0	next	other	0
vp23	115	Picture	VAS	265979	0	1	1167	1	0	next	other	0
vp23	116	Picture	VAS	267145	0	1	1167	1	0	next	other	0
vp23	117	Picture	VAS	268312	0	1	1167	1	0	next	other	0
vp23	118	Picture	VAS	269478	0	1	1167	1	0	next	other	0
vp23	119	Picture	VAS	270645	0	1	1167	1	0	next	other	0
vp23	120	Picture	VAS	271812	0	1	1167	1	0	next	other	0
vp23	121	Picture	VAS	272978	0	1	1167	1	0	next	other	0
vp23	122	Picture	VAS	274145	0	1	1167	1	0	next	other	0
vp23	123	Picture	VAS	275311	0	1	1167	1	0	next	other	0
vp23	124	Picture	VAS	276478	0	1	1167	1	0	next	other	0
vp23	125	Picture	VAS	277644	0	1	1167	1	0	next	other	0
vp23	126	Picture	VAS	278811	0	1	1167	1	0	next	other	0
vp23	127	Picture	VAS	279978	0	1	1167	1	0	next	other	0
vp23	128	Picture	VAS	281144	0	1	1167	1	0	next	other	0
vp23	129	Picture	VAS	282311	0	1	1166	1	0	next	other	0
vp23	130	Picture	VAS	283477	0	1	1167	1	0	next	other	0
vp23	131	Picture	VAS	284644	0	1	1167	1	0	next	other	0
vp23	132	Picture	VAS	285810	0	1	1166	1	0	next	other	0
vp23	133	Picture	VAS	286977	0	1	1167	1	0	next	other	0
vp23	134	Picture	VAS	288144	0	1	1167	1	0	next	other	0
vp23	135	Picture	VAS	289310	0	1	1166	1	0	next	other	0
vp23	136	Picture	VAS	290477	0	1	1167	1	0	next	other	0
vp23	137	Picture	VAS	291643	0	1	1167	1	0	next	other	0
vp23	138	Picture	VAS	292810	0	1	1167	1	0	next	other	0
vp23	139	Picture	VAS	293976	0	1	1167	1	0	next	other	0
vp23	140	Picture	VAS	295143	0	1	1166	1	0	next	other	0
vp23	141	Picture	VAS	296309	0	1	1167	1	0	next	other	0
vp23	142	Picture	VAS	297476	0	1	1167	1	0	next	other	0
vp23	143	Picture	VAS	298643	0	1	1166	1	0	next	false_alarm	158
vp23	143	Response	3	299350	707	3
vp23	144	Picture	VAS	299809	0	1	1167	1	0	next	other	0
vp23	145	Picture	Jitter	300976	0	1	5166	1	0	next	other	0
vp23	146	Picture	instruct	306142	0	1	20665	1	0	next	other	0
vp23	146	Manual	shock delivered	326143	20001	NA
vp23	146	Manual	shock delivered	326263	20121	NA
vp23	146	Manual	shock delivered	326384	20242	NA
vp23	146	Manual	shock delivered	326504	20362	NA
vp23	147	Picture	VAS	326807	0	1	1167	1	0	next	other	0
vp23	148	Picture	VAS	327974	0	1	1167	1	0	next	other	0
vp23	149	Picture	VAS	329140	0	1	1166	1	0	next	other	0
vp23	150	Picture	VAS	330307	0	1	1167	1	0	next	other	0
vp23	151	Picture	VAS	331473	0	1	1167	1	0	next	other	0
vp23	152	Picture	VAS	332640	0	1	1166	1	0	next	other	0
vp23	153	Picture	VAS	333806	0	1	1167	1	0	next	other	0
vp23	154	Picture	VAS	334973	0	1	1167	1	0	next	other	0
vp23	155	Picture	VAS	336140	0	1	1167	1	0	next	other	0
vp23	156	Picture	VAS	337306	0	1	1166	1	0	next	other	0
vp23	157	Picture	VAS	338473	0	1	1167	1	0	next	other	0
vp23	158	Picture	VAS	339639	0	1	1167	1	0	next	other	0
vp23	159	Picture	VAS	340806	0	1	1167	1	0	next	other	0
vp23	160	Picture	VAS	341973	0	1	1166	1	0	next	other	0
vp23	161	Picture	VAS	343139	0	1	1167	1	0	next	other	0
vp23	162	Picture	VAS	344306	0	1	1167	1	0	next	other	0
vp23	163	Picture	VAS	345472	0	1	1167	1	0	next	other	0
vp23	164	Picture	VAS	346639	0	1	1167	1	0	next	other	0
vp23	165	Picture	VAS	347805	0	1	1167	1	0	next	other	0
vp23	166	Picture	VAS	348972	0	1	1167	1	0	next	other	0
vp23	167	Picture	VAS	350139	0	1	1166	1	0	next	other	0
vp23	168	Picture	VAS	351305	0	1	1167	1	0	next	other	0
vp23	169	Picture	VAS	352472	0	1	1167	1	0	next	other	0
vp23	170	Picture	VAS	353638	0	1	1167	1	0	next	other	0
vp23	171	Picture	VAS	354805	0	1	1167	1	0	next	other	0
vp23	172	Picture	VAS	355971	0	1	1167	1	0	next	other	0
vp23	173	Picture	VAS	357138	0	1	1166	1	0	next	other	0
vp23	174	Picture	VAS	358304	0	1	1167	1	0	next	other	0
vp23	175	Picture	VAS	359471	0	1	1167	1	0	next	false_alarm	195
vp23	175	Response	2	360173	702	0
vp23	176	Picture	VAS	360638	0	1	1167	1	0	next	other	0
vp23	177	Picture	VAS	361804	0	1	1166	1	0	next	other	0
vp23	178	Picture	VAS	362971	0	1	1167	1	0	next	other	0
vp23	179	Picture	VAS	364137	0	1	1166	1	0	next	other	0
vp23	180	Picture	VAS	365304	0	1	1167	1	0	next	other	0
vp23	181	Picture	VAS	366470	0	1	1167	1	0	next	other	0
vp23	182	Picture	VAS	367637	0	1	1167	1	0	next	other	0
vp23	183	Picture	VAS	368804	0	1	1167	1	0	next	other	0
vp23	184	Picture	VAS	369970	0	1	1167	1	0	next	other	0
vp23	185	Picture	VAS	371137	0	1	1167	1	0	next	other	0
vp23	186	Picture	VAS	372303	0	1	1167	1	0	next	other	0
vp23	187	Picture	VAS	373470	0	1	1167	1	0	next	other	0
vp23	188	Picture	VAS	374637	0	1	1167	1	0	next	other	0
vp23	189	Picture	VAS	375803	0	1	1167	1	0	next	other	0
vp23	190	Picture	VAS	376970	0	1	1167	1	0	next	other	0
vp23	191	Picture	VAS	378136	0	1	1166	1	0	next	other	0
vp23	192	Picture	VAS	379303	0	1	1167	1	0	next	false_alarm	213
vp23	192	Response	3	379632	329	1
vp23	193	Picture	VAS	380469	0	1	1167	1	0	next	other	0
vp23	194	Picture	Jitter	381636	0	1	5166	1	0	next	other	0
vp23	195	Picture	instruct	386802	0	1	20832	1	0	next	other	0
vp23	195	Manual	shock delivered	406803	20001	NA
vp23	195	Manual	shock delivered	406923	20121	NA
vp23	195	Manual	shock delivered	407044	20242	NA
vp23	195	Manual	shock delivered	407164	20362	NA
vp23	195	Manual	shock delivered	407284	20482	NA
vp23	196	Picture	VAS	407634	0	1	1167	1	0	next	other	0
vp23	197	Picture	VAS	408800	0	1	1167	1	0	next	other	0
vp23	198	Picture	VAS	409967	0	1	1167	2	0	next	other	0
vp23	199	Picture	VAS	411134	0	2	1167	2	0	next	other	0
vp23	200	Picture	VAS	412300	0	1	1166	1	0	next	other	0
vp23	201	Picture	VAS	413467	0	1	1167	1	0	next	other	0
vp23	202	Picture	VAS	414633	0	1	1166	1	0	next	other	0
vp23	203	Picture	VAS	415800	0	1	1167	1	0	next	other	0
vp23	204	Picture	VAS	416966	0	1	1166	1	0	next	other	0
vp23	205	Picture	VAS	418133	0	1	1167	1	0	next	other	0
vp23	206	Picture	VAS	419299	0	1	1167	1	0	next	other	0
vp23	207	Picture	VAS	420466	0	1	1167	1	0	next	other	0
vp23	208	Picture	VAS	421633	0	1	1167	1	0	next	other	0
vp23	209	Picture	VAS	422799	0	1	1167	1	0	next	other	0
vp23	210	Picture	VAS	423966	0	1	1167	1	0	next	other	0
vp23	211	Picture	VAS	425132	0	1	1167	1	0	next	other	0
vp23	212	Picture	VAS	426299	0	1	1166	1	0	next	other	0
vp23	213	Picture	VAS	427465	0	1	1167	1	0	next	other	0
vp23	214	Picture	VAS	428632	0	1	1166	1	0	next	other	0
vp23	215	Picture	VAS	429799	0	1	1167	1	0	next	other	0
vp23	216	Picture	VAS	430965	0	1	1167	1	0	next	other	0
vp23	217	Picture	VAS	432132	0	1	1167	1	0	next	other	0
vp23	218	Picture	VAS	433298	0	1	1166	1	0	next	other	0
vp23	219	Picture	VAS	434465	0	1	1167	1	0	next	other	0
vp23	220	Picture	VAS	435631	0	1	1167	1	0	next	other	0
vp23	221	Picture	VAS	436798	0	1	1167	1	0	next	other	0
vp23	222	Picture	VAS	437965	0	1	1166	1	0	next	other	0
vp23	223	Picture	VAS	439131	0	1	1167	1	0	next	other	0
vp23	224	Picture	VAS	440298	0	1	1166	1	0	next	other	0
vp23	225	Picture	VAS	441464	0	1	1167	1	0	next	other	0
vp23	226	Picture	VAS	442631	0	1	1167	1	0	next	other	0
vp23	227	Picture	VAS	443798	0	1	1167	1	0	next	other	0
vp23	228	Picture	VAS	444964	0	1	1167	1	0	next	other	0
vp23	229	Picture	VAS	446131	0	1	1167	1	0	next	other	0
vp23	230	Picture	VAS	447297	0	1	1166	1	0	next	other	0
vp23	231	Picture	VAS	448464	0	1	1167	1	0	next	other	0
vp23	232	Picture	VAS	449630	0	1	1167	1	0	next	other	0
vp23	233	Picture	VAS	450797	0	1	1167	1	0	next	other	0
vp23	234	Picture	VAS	451963	0	1	1167	1	0	next	other	0
vp23	235	Picture	VAS	453130	0	1	1166	1	0	next	other	0
vp23	236	Picture	VAS	454297	0	1	1167	1	0	next	other	0
vp23	237	Picture	VAS	455463	0	1	1167	1	0	next	other	0
vp23	238	Picture	VAS	456630	0	1	1166	1	0	next	other	0
vp23	239	Picture	VAS	457796	0	1	1167	1	0	next	other	0
vp23	240	Picture	VAS	458963	0	1	1167	1	0	next	other	0
vp23	241	Picture	VAS	460130	0	1	1166	1	0	next	other	0
vp23	242	Picture	VAS	461296	0	1	1167	1	0	next	other	0
vp23	243	Picture	VAS	462463	0	1	1167	1	0	next	other	0
vp23	244	Picture	VAS	463629	0	1	1167	1	0	next	other	0
vp23	245	Picture	VAS	464796	0	1	1166	1	0	next	other	0
vp23	246	Picture	VAS	465962	0	1	1167	1	0	next	other	0
vp23	247	Picture	VAS	467129	0	1	1167	1	0	next	other	0
vp23	248	Picture	VAS	468296	0	1	1166	1	0	next	other	0
vp23	249	Picture	VAS	469462	0	1	1167	1	0	next	false_alarm	276
vp23	249	Response	3	470407	945	1
vp23	250	Picture	VAS	470629	0	1	1167	1	0	next	other	0
vp23	251	Picture	Jitter	471795	0	1	5166	1	0	next	other	0
vp23	252	Picture	instruct	476962	0	1	20498	1	0	next	other	0
vp23	252	Manual	shock delivered	496963	20001	NA
vp23	252	Manual	shock delivered	497083	20122	NA
vp23	253	Picture	VAS	497460	0	1	1167	1	0	next	other	0
vp23	254	Picture	VAS	498626	0	1	1167	1	0	next	other	0
vp23	255	Picture	VAS	499793	0	1	1167	1	0	next	other	0
vp23	256	Picture	VAS	500960	0	1	1167	1	0	next	other	0
vp23	257	Picture	VAS	502126	0	1	1166	1	0	next	other	0
vp23	258	Picture	VAS	503293	0	1	1167	1	0	next	other	0
vp23	259	Picture	VAS	504459	0	1	1166	1	0	next	other	0
vp23	260	Picture	VAS	505626	0	1	1167	1	0	next	other	0
vp23	261	Picture	VAS	506792	0	1	1167	1	0	next	other	0
vp23	262	Picture	VAS	507959	0	1	1167	1	0	next	other	0
vp23	263	Picture	VAS	509126	0	1	1167	1	0	next	other	0
vp23	264	Picture	VAS	510292	0	1	1167	1	0	next	other	0
vp23	265	Picture	VAS	511459	0	1	1167	1	0	next	other	0
vp23	266	Picture	VAS	512625	0	1	1166	1	0	next	other	0
vp23	267	Picture	VAS	513792	0	1	1167	1	0	next	other	0
vp23	268	Picture	VAS	514958	0	1	1167	1	0	next	other	0
vp23	269	Picture	VAS	516125	0	1	1166	1	0	next	other	0
vp23	270	Picture	VAS	517291	0	1	1167	1	0	next	other	0
vp23	271	Picture	VAS	518458	0	1	1166	1	0	next	other	0
vp23	272	Picture	VAS	519625	0	1	1167	1	0	next	other	0
vp23	273	Picture	VAS	520791	0	1	1167	1	0	next	other	0
vp23	274	Picture	VAS	521958	0	1	1167	1	0	next	other	0
vp23	275	Picture	VAS	523124	0	1	1167	1	0	next	other	0
vp23	276	Picture	VAS	524291	0	1	1167	1	0	next	false_alarm	306
vp23	276	Response	1	524805	514	0
vp23	277	Picture	VAS	525458	0	1	1166	1	0	next	other	0
vp23	278	Picture	VAS	526624	0	1	1167	1	0	next	other	0
vp23	279	Picture	VAS	527791	0	1	1167	1	0	next	other	0
vp23	280	Picture	VAS	528957	0	1	1167	1	0	next	other	0
vp23	281	Picture	VAS	530124	0	1	1167	1	0	next	other	0
vp23	282	Picture	VAS	531290	0	1	1167	1	0	next	other	0
vp23	283	Picture	VAS	532457	0	1	1166	1	0	next	other	0
vp23	284	Picture	VAS	533623	0	1	1167	1	0	next	other	0
vp23	285	Picture	VAS	534790	0	1	1166	1	0	next	other	0
vp23	286	Picture	VAS	535956	0	1	1167	1	0	next	other	0
vp23	287	Picture	VAS	537123	0	1	1167	1	0	next	other	0
vp23	288	Picture	VAS	538290	0	1	1167	1	0	next	other	0
vp23	289	Picture	VAS	539456	0	1	1167	1	0	next	other	0
vp23	290	Picture	VAS	540623	0	1	1167	1	0	next	other	0
vp23	291	Picture	VAS	541790	0	1	1167	1	0	next	other	0
vp23	292	Picture	VAS	542956	0	1	1167	1	0	next	false_alarm	323
vp23	292	Response	3	543096	140	1
vp23	293	Picture	VAS	544123	0	1	1167	1	0	next	other	0
vp23	294	Picture	Jitter	545289	0	1	15166	1	0	next	other	0
vp23	295	Picture	instruct	560455	0	1	20498	1	0	next	other	0
vp23	295	Manual	shock delivered	580456	20001	NA
vp23	295	Manual	shock delivered	580576	20121	NA
vp23	295	Manual	shock delivered	580696	20241	NA
vp23	296	Picture	VAS	580953	0	1	1167	1	0	next	other	0
vp23	297	Picture	VAS	582120	0	1	1167	1	0	next	other	0
vp23	298	Picture	VAS	583286	0	1	1167	1	0	next	other	0
vp23	299	Picture	VAS	584453	0	1	1167	1	0	next	other	0
vp23	300	Picture	VAS	585619	0	1	1167	1	0	next	other	0
vp23	301	Picture	VAS	586786	0	1	1167	1	0	next	other	0
vp23	302	Picture	VAS	587952	0	1	1167	1	0	next	other	0
vp23	303	Picture	VAS	589119	0	1	1167	1	0	next	other	0
vp23	304	Picture	VAS	590286	0	1	1167	1	0	next	other	0
vp23	305	Picture	VAS	591452	0	1	1167	1	0	next	other	0
vp23	306	Picture	VAS	592619	0	1	1167	1	0	next	other	0
vp23	307	Picture	VAS	593785	0	1	1167	1	0	next	other	0
vp23	308	Picture	VAS	594952	0	1	1167	1	0	next	other	0
vp23	309	Picture	VAS	596118	0	1	1166	1	0	next	other	0
vp23	310	Picture	VAS	597285	0	1	1167	1	0	next	other	0
vp23	311	Picture	VAS	598452	0	1	1167	1	0	next	other	0
vp23	312	Picture	VAS	599618	0	1	1167	1	0	next	other	0
vp23	313	Picture	VAS	600785	0	1	1167	1	0	next	other	0
vp23	314	Picture	VAS	601951	0	1	1167	1	0	next	other	0
vp23	315	Picture	VAS	603118	0	1	1167	1	0	next	other	0
vp23	316	Picture	VAS	604284	0	1	1167	1	0	next	other	0
vp23	317	Picture	VAS	605451	0	1	1167	1	0	next	other	0
vp23	318	Picture	VAS	606618	0	1	1166	1	0	next	other	0
vp23	319	Picture	VAS	607784	0	1	1167	1	0	next	other	0
vp23	320	Picture	VAS	608951	0	1	1167	1	0	next	other	0
vp23	321	Picture	VAS	610117	0	1	1167	1	0	next	other	0
vp23	322	Picture	VAS	611284	0	1	1167	1	0	next	other	0
vp23	323	Picture	VAS	612451	0	1	1167	1	0	next	other	0
vp23	324	Picture	VAS	613617	0	1	1167	1	0	next	other	0
vp23	325	Picture	VAS	614784	0	1	1167	1	0	next	other	0
vp23	326	Picture	VAS	615950	0	1	1167	1	0	next	other	0
vp23	327	Picture	VAS	617117	0	1	1167	1	0	next	false_alarm	362
vp23	327	Response	1	617575	458	0
vp23	328	Picture	VAS	618283	0	1	1167	1	0	next	false_alarm	364
vp23	328	Response	1	619277	994	1
vp23	329	Picture	VAS	619450	0	1	1167	1	0	next	other	0
vp23	330	Picture	VAS	620616	0	1	1167	1	0	next	other	0
vp23	331	Picture	VAS	621783	0	1	1166	1	0	next	other	0
vp23	332	Picture	VAS	622950	0	1	1167	1	0	next	other	0
vp23	333	Picture	VAS	624116	0	1	1167	1	0	next	other	0
vp23	334	Picture	VAS	625283	0	1	1167	1	0	next	other	0
vp23	335	Picture	VAS	626449	0	1	1166	1	0	next	other	0
vp23	336	Picture	VAS	627616	0	1	1167	1	0	next	other	0
vp23	337	Picture	VAS	628782	0	1	1167	1	0	next	other	0
vp23	338	Picture	VAS	629949	0	1	1167	1	0	next	other	0
vp23	339	Picture	VAS	631116	0	1	1167	1	0	next	other	0
vp23	340	Picture	VAS	632282	0	1	1166	1	0	next	other	0
vp23	341	Picture	VAS	633449	0	1	1167	1	0	next	other	0
vp23	342	Picture	VAS	634615	0	1	1167	1	0	next	other	0
vp23	343	Picture	VAS	635782	0	1	1167	1	0	next	other	0
vp23	344	Picture	VAS	636949	0	1	1167	1	0	next	false_alarm	381
vp23	344	Response	3	637698	750	0
vp23	345	Picture	VAS	638115	0	1	1333	1	0	next	other	0
vp23	346	Picture	Jitter	639448	0	1	15165	1	0	next	other	0
vp23	347	Picture	instruct	654614	0	1	20332	1	0	next	other	0
vp23	347	Manual	shock delivered	674615	20001	NA
vp23	348	Picture	VAS	674945	0	1	1167	1	0	next	other	0
vp23	349	Picture	VAS	676112	0	1	1167	1	0	next	other	0
vp23	350	Picture	VAS	677279	0	1	1166	1	0	next	other	0
vp23	351	Picture	VAS	678445	0	1	1167	1	0	next	other	0
vp23	352	Picture	VAS	679612	0	1	1167	1	0	next	other	0
vp23	353	Picture	VAS	680778	0	1	1166	1	0	next	other	0
vp23	354	Picture	VAS	681945	0	1	1167	1	0	next	other	0
vp23	355	Picture	VAS	683111	0	1	1166	1	0	next	other	0
vp23	356	Picture	VAS	684278	0	1	1167	1	0	next	other	0
vp23	357	Picture	VAS	685445	0	1	1167	1	0	next	other	0
vp23	358	Picture	VAS	686611	0	1	1167	1	0	next	other	0
vp23	359	Picture	VAS	687778	0	1	1167	1	0	next	other	0
vp23	360	Picture	VAS	688944	0	1	1166	1	0	next	other	0
vp23	361	Picture	VAS	690111	0	1	1167	1	0	next	other	0
vp23	362	Picture	VAS	691277	0	1	1167	1	0	next	other	0
vp23	363	Picture	VAS	692444	0	1	1167	1	0	next	other	0
vp23	364	Picture	VAS	693611	0	1	1167	1	0	next	false_alarm	403
vp23	364	Response	1	694432	822	1
vp23	365	Picture	VAS	694777	0	1	1167	1	0	next	other	0
vp23	366	Picture	VAS	695944	0	1	1167	1	0	next	false_alarm	406
vp23	366	Response	1	696246	302	1
vp23	367	Picture	VAS	697110	0	1	1167	1	0	next	false_alarm	408
vp23	367	Response	1	697846	735	1
vp23	368	Picture	VAS	698277	0	1	1167	1	0	next	other	0
vp23	369	Picture	VAS	699443	0	1	1166	1	0	next	false_alarm	411
vp23	369	Response	1	699458	15	0
vp23	370	Picture	VAS	700610	0	1	1167	1	0	next	other	0
vp23	371	Picture	VAS	701777	0	1	1167	1	0	next	other	0
vp23	372	Picture	VAS	702943	0	1	1167	1	0	next	other	0
vp23	373	Picture	VAS	704110	0	1	1167	1	0	next	other	0
vp23	374	Picture	VAS	705276	0	1	1167	1	0	next	other	0
vp23	375	Picture	VAS	706443	0	1	1167	1	0	next	other	0
vp23	376	Picture	VAS	707609	0	1	1167	1	0	next	other	0
vp23	376	Response	3	708644	1035	1
