Scenario - subjective stimulus intensity
Logfile written - 10/02/2017 15:22:00

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
vp10	33	Picture	VAS	1037703	0	1	1166	2	0	next	other	0
vp10	34	Picture	VAS	1038869	0	1	1167	2	0	next	other	0
vp10	35	Picture	VAS	1040036	0	1	1166	2	0	next	other	0
vp10	36	Picture	VAS	1041202	0	1	1167	2	0	next	other	0
vp10	37	Picture	VAS	1042369	0	1	1166	2	0	next	other	0
vp10	38	Picture	VAS	1043535	0	1	1167	2	0	next	other	0
vp10	39	Picture	VAS	1044702	0	1	1166	2	0	next	other	0
vp10	40	Picture	VAS	1045868	0	1	1167	2	0	next	other	0
vp10	41	Picture	VAS	1047035	0	1	1166	2	0	next	other	0
vp10	42	Picture	VAS	1048201	0	1	1167	2	0	next	other	0
vp10	43	Picture	VAS	1049368	0	1	1166	2	0	next	other	0
vp10	44	Picture	VAS	1050534	0	1	1167	2	0	next	other	0
vp10	45	Picture	VAS	1051701	0	1	1166	2	0	next	other	0
vp10	46	Picture	VAS	1052867	0	1	1167	2	0	next	other	0
vp10	47	Picture	VAS	1054034	0	1	1166	3	0	next	other	0
vp10	48	Picture	VAS	1055200	0	2	1167	3	0	next	other	0
vp10	49	Picture	VAS	1056367	0	1	1166	3	0	next	other	0
vp10	50	Picture	VAS	1057533	0	2	1167	3	0	next	other	0
vp10	51	Picture	VAS	1058700	0	1	1167	2	0	next	other	0
vp10	52	Picture	VAS	1059867	0	1	1166	2	0	next	other	0
vp10	53	Picture	VAS	1061033	0	1	1167	2	0	next	other	0
vp10	54	Picture	VAS	1062200	0	1	1166	2	0	next	other	0
vp10	55	Picture	VAS	1063366	0	1	1167	2	0	next	other	0
vp10	56	Picture	VAS	1064533	0	1	1166	2	0	next	other	0
vp10	57	Picture	VAS	1065699	0	1	1167	2	0	next	other	0
vp10	58	Picture	VAS	1066866	0	1	1166	2	0	next	other	0
vp10	59	Picture	VAS	1068032	0	1	1167	2	0	next	other	0
vp10	60	Picture	VAS	1069199	0	1	1166	2	0	next	other	0
vp10	61	Picture	VAS	1070365	0	1	1167	2	0	next	other	0
vp10	62	Picture	VAS	1071532	0	1	1166	2	0	next	other	0
vp10	63	Picture	VAS	1072698	0	1	1167	2	0	next	other	0
vp10	64	Picture	VAS	1073865	0	1	1166	2	0	next	other	0
vp10	65	Picture	VAS	1075031	0	1	1167	2	0	next	other	0
vp10	66	Picture	VAS	1076198	0	1	1166	2	0	next	other	0
vp10	67	Picture	VAS	1077364	0	1	1167	2	0	next	other	0
vp10	68	Picture	VAS	1078531	0	1	1166	3	0	next	other	0
vp10	69	Picture	VAS	1079697	0	2	1167	3	0	next	other	0
vp10	70	Picture	VAS	1080864	0	1	1166	3	0	next	other	0
vp10	71	Picture	VAS	1082030	0	2	1167	3	0	next	other	0
vp10	72	Picture	VAS	1083197	0	1	1166	3	0	next	other	0
vp10	73	Picture	VAS	1084363	0	2	1167	3	0	next	other	0
vp10	74	Picture	VAS	1085530	0	1	1167	2	0	next	other	0
vp10	75	Picture	VAS	1086697	0	1	1166	2	0	next	other	0
vp10	76	Picture	VAS	1087863	0	1	1167	2	0	next	other	0
vp10	77	Picture	VAS	1089030	0	1	1166	2	0	next	other	0
vp10	78	Picture	VAS	1090196	0	1	1167	2	0	next	other	0
vp10	79	Picture	VAS	1091363	0	1	1166	2	0	next	other	0
vp10	80	Picture	VAS	1092529	0	1	1167	2	0	next	other	0
vp10	81	Picture	VAS	1093696	0	1	1166	2	0	next	other	0
vp10	82	Picture	VAS	1094862	0	1	1167	2	0	next	other	0
vp10	83	Picture	VAS	1096029	0	1	1166	2	0	next	other	0
vp10	84	Picture	VAS	1097195	0	1	1167	2	0	next	other	0
vp10	85	Picture	VAS	1098362	0	1	1166	2	0	next	other	0
vp10	86	Picture	VAS	1099528	0	1	1167	2	0	next	other	0
vp10	87	Picture	VAS	1100695	0	1	1166	2	0	next	other	0
vp10	88	Picture	VAS	1101861	0	1	1167	2	0	next	other	0
vp10	89	Picture	VAS	1103028	0	1	1166	2	0	next	other	0
vp10	90	Picture	VAS	1104194	0	1	1167	2	0	next	other	0
vp10	91	Picture	VAS	1105361	0	1	1166	3	0	next	other	0
vp10	92	Picture	VAS	1106527	0	2	1167	3	0	next	other	0
vp10	93	Picture	VAS	1107694	0	1	1166	3	0	next	other	0
vp10	94	Picture	VAS	1108860	0	2	1167	3	0	next	other	0
vp10	95	Picture	VAS	1110027	0	1	1166	3	0	next	other	0
vp10	96	Picture	VAS	1111193	0	2	1167	3	0	next	other	0
vp10	97	Picture	VAS	1112360	0	1	1167	2	0	next	other	0
vp10	98	Picture	VAS	1113527	0	1	1166	2	0	next	other	0
vp10	99	Picture	VAS	1114693	0	1	1167	2	0	next	other	0
vp10	100	Picture	VAS	1115860	0	1	1166	2	0	next	other	0
vp10	101	Picture	VAS	1117026	0	1	1167	2	0	next	other	0
vp10	102	Picture	VAS	1118193	0	1	1166	2	0	next	other	0
vp10	103	Picture	VAS	1119359	0	1	1167	2	0	next	other	0
vp10	104	Picture	VAS	1120526	0	1	1166	2	0	next	other	0
vp10	105	Picture	VAS	1121692	0	1	1167	2	0	next	other	0
vp10	106	Picture	VAS	1122859	0	1	1166	2	0	next	other	0
vp10	107	Picture	VAS	1124025	0	1	1167	2	0	next	other	0
vp10	108	Picture	VAS	1125192	0	1	1166	2	0	next	other	0
vp10	109	Picture	VAS	1126358	0	1	1167	2	0	next	other	0
vp10	110	Picture	VAS	1127525	0	1	1166	2	0	next	other	0
vp10	111	Picture	VAS	1128691	0	1	1167	2	0	next	other	0
vp10	112	Picture	VAS	1129858	0	1	1166	2	0	next	other	0
vp10	113	Picture	VAS	1131024	0	1	1167	2	0	next	other	0
vp10	114	Picture	VAS	1132191	0	1	1166	3	0	next	other	0
vp10	115	Picture	VAS	1133357	0	2	1167	3	0	next	other	0
vp10	116	Picture	VAS	1134524	0	1	1166	3	0	next	other	0
vp10	117	Picture	VAS	1135690	0	2	1167	3	0	next	other	0
vp10	118	Picture	VAS	1136857	0	1	1167	2	0	next	other	0
vp10	119	Picture	VAS	1138024	0	1	1166	2	0	next	other	0
vp10	120	Picture	VAS	1139190	0	1	1167	2	0	next	other	0
vp10	121	Picture	VAS	1140357	0	1	1166	2	0	next	other	0
vp10	122	Picture	VAS	1141523	0	1	1167	2	0	next	other	0
vp10	123	Picture	VAS	1142690	0	1	1166	2	0	next	other	0
vp10	124	Picture	VAS	1143856	0	1	1167	2	0	next	other	0
vp10	125	Picture	VAS	1145023	0	1	1166	2	0	next	other	0
vp10	126	Picture	VAS	1146189	0	1	1167	2	0	next	other	0
vp10	127	Picture	VAS	1147356	0	1	1166	2	0	next	other	0
vp10	128	Picture	VAS	1148522	0	1	1167	2	0	next	other	0
vp10	129	Picture	VAS	1149689	0	1	1166	2	0	next	other	0
vp10	130	Picture	VAS	1150855	0	1	1167	2	0	next	other	0
vp10	131	Picture	VAS	1152022	0	1	1166	2	0	next	other	0
vp10	132	Picture	VAS	1153188	0	1	1167	2	0	next	other	0
vp10	133	Picture	VAS	1154355	0	1	1166	2	0	next	other	0
vp10	134	Picture	VAS	1155521	0	1	1167	2	0	next	other	0
vp10	135	Picture	VAS	1156688	0	1	1166	2	0	next	other	0
vp10	136	Picture	VAS	1157854	0	1	1167	2	0	next	other	0
vp10	137	Picture	VAS	1159021	0	1	1166	3	0	next	other	0
vp10	138	Picture	VAS	1160187	0	2	1167	3	0	next	other	0
vp10	139	Picture	VAS	1161354	0	1	1166	3	0	next	other	0
vp10	140	Picture	VAS	1162520	0	2	1167	3	0	next	other	0
vp10	141	Picture	VAS	1163687	0	1	1167	2	0	next	other	0
vp10	142	Picture	VAS	1164854	0	1	1166	2	0	next	other	0
vp10	143	Picture	VAS	1166020	0	1	1167	2	0	next	other	0
vp10	144	Picture	VAS	1167187	0	1	1166	2	0	next	false_alarm	146
vp10	144	Response	3	1167721	534	1
vp10	145	Picture	VAS	1168353	0	1	1167	2	0	next	other	0
vp10	146	Picture	present_text	1169520	0	1	20330	3	0	next	false_alarm	149
vp10	146	Response	3	1189801	20281	1
vp10	146	Response	4	1203640	34120	1
vp10	146	Response	3	1240358	70838	1
vp10	146	Text Input	1	1240358	70838	1
vp10	147	Picture	Jitter	1240511	0	1	5166	2	0	next	other	0
vp10	148	Picture	instruct	1245677	0	1	20164	2	0	next	other	0
vp10	148	Manual	shock delivered	1265677	20000
vp10	149	Picture	present_text	1265841	0	1	37662	2	0	next	false_alarm	157
vp10	149	Response	3	1303396	37555	1
vp10	149	Response	5	1312756	46915	1
vp10	149	Response	3	1322035	56194	1
vp10	149	Text Input	2	1322035	56194	1
vp10	150	Picture	Jitter	1322167	0	1	15165	2	0	next	other	0
vp10	151	Picture	instruct	1337332	0	1	20331	2	0	next	other	0
vp10	151	Manual	shock delivered	1357332	20000
vp10	151	Manual	shock delivered	1357450	20118
vp10	152	Picture	present_text	1357663	0	1	63992	2	0	next	false_alarm	166
vp10	152	Response	3	1421472	63809	1
vp10	152	Response	3	1445710	88047	1
vp10	152	Text Input	4	1445710	88047	1
vp10	153	Picture	Jitter	1445819	0	1	10165	2	0	next	other	0
vp10	154	Picture	instruct	1455984	0	1	20498	2	0	next	other	0
vp10	154	Manual	shock delivered	1475984	20000
vp10	154	Manual	shock delivered	1476100	20116
vp10	154	Manual	shock delivered	1476220	20236
vp10	154	Manual	shock delivered	1476340	20356
vp10	155	Picture	present_text	1476482	0	1	88822	2	0	next	false_alarm	176
vp10	155	Response	3	1565226	88744	1
vp10	155	Response	3	1594185	117703	1
vp10	155	Text Input	8	1594185	117703	1
vp10	156	Picture	Jitter	1594300	0	1	5166	2	0	next	other	0
vp10	157	Picture	instruct	1599466	0	1	20998	2	0	next	other	0
vp10	157	Manual	shock delivered	1619466	20000
vp10	157	Manual	shock delivered	1619580	20114
vp10	157	Manual	shock delivered	1619700	20234
vp10	157	Manual	shock delivered	1619820	20354
vp10	157	Manual	shock delivered	1619940	20474
vp10	157	Manual	shock delivered	1620060	20594
vp10	157	Manual	shock delivered	1620180	20714
vp10	157	Manual	shock delivered	1620300	20834
vp10	158	Picture	present_text	1620464	0	1	86156	2	0	next	false_alarm	190
vp10	158	Response	3	1706581	86117	1
vp10	158	Response	3	1852975	232511	1
vp10	158	Text Input	z	1852975	232511	1
vp10	158	Response	3	1891054	270590	1
vp10	158	Text Input	8	1891054	270590	1
vp10	159	Picture	present_text	1891097	0	1	35162	2	0	next	false_alarm	196
vp10	159	Response	4	1926092	34995	1
vp10	160	Picture	present_text	1926259	0	1	545432	2	0	next	false_alarm	198
vp10	160	Response	3	2471672	545413	1
vp10	161	Picture	Jitter	2471691	0	1	10166	2	0	next	other	0
vp10	162	Picture	instruct	2481857	0	1	20497	2	0	next	other	0
vp10	162	Manual	shock delivered	2501857	20000
vp10	162	Manual	shock delivered	2501970	20113
vp10	162	Manual	shock delivered	2502090	20233
vp10	163	Picture	VAS	2502354	0	1	1167	2	0	next	other	0
vp10	164	Picture	VAS	2503521	0	1	1166	2	0	next	other	0
vp10	165	Picture	VAS	2504687	0	1	1167	2	0	next	other	0
vp10	166	Picture	VAS	2505854	0	1	1166	2	0	next	other	0
vp10	167	Picture	VAS	2507020	0	1	1167	2	0	next	other	0
vp10	168	Picture	VAS	2508187	0	1	1166	2	0	next	other	0
vp10	169	Picture	VAS	2509353	0	1	1167	2	0	next	other	0
vp10	170	Picture	VAS	2510520	0	1	1166	2	0	next	other	0
vp10	171	Picture	VAS	2511686	0	1	1167	2	0	next	other	0
vp10	172	Picture	VAS	2512853	0	1	1166	3	0	next	other	0
vp10	173	Picture	VAS	2514019	0	2	1167	3	0	next	other	0
vp10	174	Picture	VAS	2515186	0	1	1166	3	0	next	other	0
vp10	175	Picture	VAS	2516352	0	2	1167	3	0	next	other	0
vp10	176	Picture	VAS	2517519	0	1	1166	3	0	next	other	0
vp10	177	Picture	VAS	2518685	0	2	1167	3	0	next	other	0
vp10	178	Picture	VAS	2519852	0	1	1167	2	0	next	other	0
vp10	179	Picture	VAS	2521019	0	1	1166	2	0	next	other	0
vp10	180	Picture	VAS	2522185	0	1	1167	2	0	next	other	0
vp10	181	Picture	VAS	2523352	0	1	1166	2	0	next	other	0
vp10	182	Picture	VAS	2524518	0	1	1167	2	0	next	other	0
vp10	183	Picture	VAS	2525685	0	1	1166	2	0	next	other	0
vp10	184	Picture	VAS	2526851	0	1	1167	2	0	next	other	0
vp10	185	Picture	VAS	2528018	0	1	1166	2	0	next	other	0
vp10	186	Picture	VAS	2529184	0	1	1167	2	0	next	other	0
vp10	187	Picture	VAS	2530351	0	1	1166	2	0	next	other	0
vp10	188	Picture	VAS	2531517	0	1	1167	2	0	next	other	0
vp10	189	Picture	VAS	2532684	0	1	1166	2	0	next	other	0
vp10	190	Picture	VAS	2533850	0	1	1167	2	0	next	other	0
vp10	191	Picture	VAS	2535017	0	1	1166	2	0	next	other	0
vp10	192	Picture	VAS	2536183	0	1	1167	2	0	next	other	0
vp10	193	Picture	VAS	2537350	0	1	1166	2	0	next	other	0
vp10	194	Picture	VAS	2538516	0	1	1167	2	0	next	other	0
vp10	195	Picture	VAS	2539683	0	1	1166	3	0	next	other	0
vp10	196	Picture	VAS	2540849	0	2	1167	3	0	next	other	0
vp10	197	Picture	VAS	2542016	0	1	1166	3	0	next	other	0
vp10	198	Picture	VAS	2543182	0	2	1167	3	0	next	other	0
vp10	199	Picture	VAS	2544349	0	1	1167	2	0	next	other	0
vp10	200	Picture	VAS	2545516	0	1	1166	2	0	next	other	0
vp10	201	Picture	VAS	2546682	0	1	1167	2	0	next	other	0
vp10	202	Picture	VAS	2547849	0	1	1166	2	0	next	other	0
vp10	203	Picture	VAS	2549015	0	1	1167	2	0	next	other	0
vp10	204	Picture	VAS	2550182	0	1	1166	2	0	next	other	0
vp10	205	Picture	VAS	2551348	0	1	1167	2	0	next	other	0
vp10	206	Picture	VAS	2552515	0	1	1166	2	0	next	other	0
vp10	207	Picture	VAS	2553681	0	1	1167	2	0	next	other	0
vp10	208	Picture	VAS	2554848	0	1	1166	2	0	next	other	0
vp10	209	Picture	VAS	2556014	0	1	1167	2	0	next	other	0
vp10	210	Picture	VAS	2557181	0	1	1166	2	0	next	other	0
vp10	211	Picture	VAS	2558347	0	1	1167	2	0	next	other	0
vp10	212	Picture	VAS	2559514	0	1	1166	2	0	next	other	0
vp10	213	Picture	VAS	2560680	0	1	1167	2	0	next	other	0
vp10	214	Picture	VAS	2561847	0	1	1166	2	0	next	other	0
vp10	215	Picture	VAS	2563013	0	1	1167	2	0	next	other	0
vp10	216	Picture	VAS	2564180	0	1	1166	2	0	next	other	0
vp10	217	Picture	VAS	2565346	0	1	1167	2	0	next	other	0
vp10	218	Picture	VAS	2566513	0	1	1166	3	0	next	other	0
vp10	219	Picture	VAS	2567679	0	2	1167	3	0	next	other	0
vp10	220	Picture	VAS	2568846	0	1	1166	3	0	next	other	0
vp10	221	Picture	VAS	2570012	0	2	1167	3	0	next	other	0
vp10	222	Picture	VAS	2571179	0	1	1167	2	0	next	other	0
vp10	223	Picture	VAS	2572346	0	1	1166	2	0	next	other	0
vp10	224	Picture	VAS	2573512	0	1	1167	2	0	next	other	0
vp10	225	Picture	VAS	2574679	0	1	1166	2	0	next	other	0
vp10	226	Picture	VAS	2575845	0	1	1167	2	0	next	other	0
vp10	227	Picture	VAS	2577012	0	1	1166	2	0	next	other	0
vp10	228	Picture	VAS	2578178	0	1	1167	2	0	next	other	0
vp10	229	Picture	VAS	2579345	0	1	1166	2	0	next	other	0
vp10	230	Picture	VAS	2580511	0	1	1167	2	0	next	other	0
vp10	231	Picture	VAS	2581678	0	1	1166	2	0	next	other	0
vp10	232	Picture	VAS	2582844	0	1	1167	2	0	next	other	0
vp10	233	Picture	VAS	2584011	0	1	1166	2	0	next	other	0
vp10	234	Picture	VAS	2585177	0	1	1167	2	0	next	other	0
vp10	235	Picture	VAS	2586344	0	1	1166	2	0	next	other	0
vp10	236	Picture	VAS	2587510	0	1	1167	2	0	next	other	0
vp10	237	Picture	VAS	2588677	0	1	1166	2	0	next	other	0
vp10	238	Picture	VAS	2589843	0	1	1167	2	0	next	other	0
vp10	239	Picture	VAS	2591010	0	1	1166	3	0	next	other	0
vp10	240	Picture	VAS	2592176	0	2	1167	3	0	next	other	0
vp10	241	Picture	VAS	2593343	0	1	1166	3	0	next	other	0
vp10	242	Picture	VAS	2594509	0	2	1167	3	0	next	other	0
vp10	243	Picture	VAS	2595676	0	1	1166	3	0	next	other	0
vp10	244	Picture	VAS	2596842	0	2	1167	3	0	next	other	0
vp10	245	Picture	VAS	2598009	0	1	1166	3	0	next	other	0
vp10	246	Picture	VAS	2599175	0	2	1167	3	0	next	other	0
vp10	247	Picture	VAS	2600342	0	1	1167	2	0	next	other	0
vp10	248	Picture	VAS	2601509	0	1	1166	2	0	next	other	0
vp10	249	Picture	VAS	2602675	0	1	1167	2	0	next	other	0
vp10	250	Picture	VAS	2603842	0	1	1166	2	0	next	other	0
vp10	251	Picture	VAS	2605008	0	1	1167	2	0	next	other	0
vp10	252	Picture	VAS	2606175	0	1	1166	2	0	next	other	0
vp10	253	Picture	VAS	2607341	0	1	1167	2	0	next	other	0
vp10	254	Picture	VAS	2608508	0	1	1166	2	0	next	other	0
vp10	255	Picture	VAS	2609674	0	1	1167	2	0	next	other	0
vp10	256	Picture	VAS	2610841	0	1	1166	2	0	next	other	0
vp10	257	Picture	VAS	2612007	0	1	1167	2	0	next	other	0
vp10	258	Picture	VAS	2613174	0	1	1166	2	0	next	other	0
vp10	259	Picture	VAS	2614340	0	1	1167	2	0	next	other	0
vp10	260	Picture	VAS	2615507	0	1	1166	2	0	next	other	0
vp10	261	Picture	VAS	2616673	0	1	1167	2	0	next	other	0
vp10	262	Picture	VAS	2617840	0	1	1166	2	0	next	other	0
vp10	263	Picture	VAS	2619006	0	1	1167	2	0	next	other	0
vp10	264	Picture	VAS	2620173	0	1	1166	3	0	next	other	0
vp10	265	Picture	VAS	2621339	0	2	1167	3	0	next	other	0
vp10	266	Picture	VAS	2622506	0	1	1166	3	0	next	other	0
vp10	267	Picture	VAS	2623672	0	2	1167	3	0	next	other	0
vp10	268	Picture	VAS	2624839	0	1	1166	3	0	next	other	0
vp10	269	Picture	VAS	2626005	0	2	1167	3	0	next	other	0
vp10	270	Picture	VAS	2627172	0	1	1167	2	0	next	other	0
vp10	271	Picture	VAS	2628339	0	1	1166	2	0	next	other	0
vp10	272	Picture	VAS	2629505	0	1	1167	2	0	next	other	0
vp10	273	Picture	VAS	2630672	0	1	1166	2	0	next	other	0
vp10	274	Picture	VAS	2631838	0	1	1167	2	0	next	other	0
vp10	275	Picture	VAS	2633005	0	1	1166	2	0	next	other	0
vp10	276	Picture	VAS	2634171	0	1	1167	2	0	next	other	0
vp10	277	Picture	VAS	2635338	0	1	1166	2	0	next	other	0
vp10	278	Picture	VAS	2636504	0	1	1167	2	0	next	other	0
vp10	279	Picture	VAS	2637671	0	1	1166	2	0	next	other	0
vp10	280	Picture	VAS	2638837	0	1	1167	2	0	next	other	0
vp10	281	Picture	VAS	2640004	0	1	1166	2	0	next	other	0
vp10	282	Picture	VAS	2641170	0	1	1167	2	0	next	other	0
vp10	283	Picture	VAS	2642337	0	1	1166	2	0	next	other	0
vp10	284	Picture	VAS	2643503	0	1	1167	2	0	next	other	0
vp10	285	Picture	VAS	2644670	0	1	1166	2	0	next	other	0
vp10	286	Picture	VAS	2645836	0	1	1167	2	0	next	other	0
vp10	287	Picture	VAS	2647003	0	1	1166	3	0	next	other	0
vp10	288	Picture	VAS	2648169	0	2	1167	3	0	next	other	0
vp10	289	Picture	VAS	2649336	0	1	1166	3	0	next	other	0
vp10	290	Picture	VAS	2650502	0	2	1167	3	0	next	other	0
vp10	291	Picture	VAS	2651669	0	1	1167	2	0	next	other	0
vp10	292	Picture	VAS	2652836	0	1	1166	2	0	next	other	0
vp10	293	Picture	VAS	2654002	0	1	1167	2	0	next	other	0
vp10	294	Picture	VAS	2655169	0	1	1166	2	0	next	other	0
vp10	295	Picture	VAS	2656335	0	1	1167	2	0	next	other	0
vp10	296	Picture	VAS	2657502	0	1	1166	2	0	next	other	0
vp10	297	Picture	VAS	2658668	0	1	1167	2	0	next	other	0
vp10	298	Picture	VAS	2659835	0	1	1166	2	0	next	other	0
vp10	299	Picture	VAS	2661001	0	1	1167	2	0	next	other	0
vp10	300	Picture	VAS	2662168	0	1	1166	2	0	next	other	0
vp10	301	Picture	VAS	2663334	0	1	1167	2	0	next	other	0
vp10	302	Picture	VAS	2664501	0	1	1166	2	0	next	other	0
vp10	303	Picture	VAS	2665667	0	1	1167	2	0	next	other	0
vp10	304	Picture	VAS	2666834	0	1	1166	2	0	next	other	0
vp10	305	Picture	VAS	2668000	0	1	1167	2	0	next	other	0
vp10	306	Picture	VAS	2669167	0	1	1166	2	0	next	other	0
vp10	307	Picture	VAS	2670333	0	1	1167	2	0	next	other	0
vp10	308	Picture	VAS	2671500	0	1	1166	3	0	next	other	0
vp10	309	Picture	VAS	2672666	0	2	1167	3	0	next	other	0
vp10	310	Picture	VAS	2673833	0	1	1166	3	0	next	other	0
vp10	311	Picture	VAS	2674999	0	2	1167	3	0	next	other	0
vp10	312	Picture	VAS	2676166	0	1	1167	2	0	next	other	0
vp10	313	Picture	VAS	2677333	0	1	1166	2	0	next	other	0
vp10	314	Picture	VAS	2678499	0	1	1167	2	0	next	other	0
vp10	315	Picture	VAS	2679666	0	1	1166	2	0	next	other	0
vp10	316	Picture	VAS	2680832	0	1	1167	2	0	next	other	0
vp10	317	Picture	VAS	2681999	0	1	1166	2	0	next	other	0
vp10	318	Picture	VAS	2683165	0	1	1167	2	0	next	other	0
vp10	319	Picture	VAS	2684332	0	1	1166	2	0	next	other	0
vp10	320	Picture	VAS	2685498	0	1	1167	2	0	next	other	0
vp10	321	Picture	VAS	2686665	0	1	1166	2	0	next	other	0
vp10	322	Picture	VAS	2687831	0	1	1167	2	0	next	other	0
vp10	323	Picture	VAS	2688998	0	1	1166	2	0	next	other	0
vp10	324	Picture	VAS	2690164	0	1	1167	2	0	next	other	0
vp10	325	Picture	VAS	2691331	0	1	1166	2	0	next	other	0
vp10	326	Picture	VAS	2692497	0	1	1167	2	0	next	other	0
vp10	327	Picture	VAS	2693664	0	1	1166	2	0	next	other	0
vp10	328	Picture	VAS	2694830	0	1	1167	2	0	next	other	0
vp10	329	Picture	VAS	2695997	0	1	1166	2	0	next	other	0
vp10	330	Picture	VAS	2697163	0	1	1167	2	0	next	other	0
vp10	331	Picture	VAS	2698330	0	1	1166	2	0	next	other	0
vp10	332	Picture	VAS	2699496	0	1	1167	2	0	next	other	0
vp10	333	Picture	VAS	2700663	0	1	1166	3	0	next	other	0
vp10	334	Picture	VAS	2701829	0	2	1167	3	0	next	other	0
vp10	335	Picture	VAS	2702996	0	1	1166	3	0	next	other	0
vp10	336	Picture	VAS	2704162	0	2	1167	3	0	next	other	0
vp10	337	Picture	VAS	2705329	0	1	1167	2	0	next	other	0
vp10	338	Picture	VAS	2706496	0	1	1166	2	0	next	other	0
vp10	339	Picture	VAS	2707662	0	1	1167	2	0	next	other	0
vp10	340	Picture	VAS	2708829	0	1	1166	2	0	next	other	0
vp10	341	Picture	VAS	2709995	0	1	1167	2	0	next	other	0
vp10	342	Picture	VAS	2711162	0	1	1166	2	0	next	other	0
vp10	343	Picture	VAS	2712328	0	1	1167	2	0	next	other	0
vp10	344	Picture	VAS	2713495	0	1	1166	2	0	next	other	0
vp10	345	Picture	VAS	2714661	0	1	1167	2	0	next	other	0
vp10	346	Picture	VAS	2715828	0	1	1166	2	0	next	other	0
vp10	347	Picture	VAS	2716994	0	1	1167	2	0	next	other	0
vp10	348	Picture	VAS	2718161	0	1	1166	2	0	next	other	0
vp10	349	Picture	VAS	2719327	0	1	1167	2	0	next	other	0
vp10	350	Picture	VAS	2720494	0	1	1166	2	0	next	other	0
vp10	351	Picture	VAS	2721660	0	1	1167	2	0	next	other	0
vp10	352	Picture	VAS	2722827	0	1	1166	2	0	next	other	0
vp10	353	Picture	VAS	2723993	0	1	1167	2	0	next	other	0
vp10	354	Picture	VAS	2725160	0	1	1166	2	0	next	other	0
vp10	355	Picture	VAS	2726326	0	1	1167	2	0	next	other	0
vp10	356	Picture	VAS	2727493	0	1	1166	3	0	next	other	0
vp10	357	Picture	VAS	2728659	0	2	1167	3	0	next	other	0
vp10	358	Picture	VAS	2729826	0	1	1166	3	0	next	other	0
vp10	359	Picture	VAS	2730992	0	2	1167	3	0	next	other	0
vp10	360	Picture	VAS	2732159	0	1	1167	2	0	next	other	0
vp10	361	Picture	VAS	2733326	0	1	1166	2	0	next	other	0
vp10	362	Picture	VAS	2734492	0	1	1167	2	0	next	other	0
vp10	363	Picture	VAS	2735659	0	1	1166	2	0	next	other	0
vp10	364	Picture	VAS	2736825	0	1	1167	2	0	next	false_alarm	406
vp10	364	Response	1	2736862	37	1
vp10	365	Picture	VAS	2737992	0	1	1166	2	0	next	false_alarm	408
vp10	365	Response	1	2738381	389	1
vp10	366	Picture	VAS	2739158	0	1	1167	2	0	next	false_alarm	410
